# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 4.607820460928180748e+37
9.997667210984103804e+03 4.614986348904397230e+37
9.995335510095288555e+03 4.621860644289116266e+37
9.993004896572398138e+03 4.628612802507217461e+37
9.990675369654989481e+03 4.635275785376588186e+37
9.988346928583318004e+03 4.641914284876096117e+37
9.986019572598363084e+03 4.648659774917363920e+37
9.983693300941797133e+03 4.654931057187183362e+37
9.981368112856000153e+03 4.658476401117498292e+37
9.979044007584074279e+03 4.650988599071636374e+37
9.976720984369805592e+03 4.634717870287581239e+37
9.974399042457691394e+03 4.615281703787779931e+37
9.972078181092938394e+03 4.596382249508991573e+37
9.969758399521451793e+03 4.575149359003668091e+37
9.967439696989833465e+03 4.554365282265663941e+37
9.965122072745391051e+03 4.531945503892843405e+37
9.962805526036134324e+03 4.508309242921372492e+37
9.960490056110758815e+03 4.482508289070498012e+37
9.958175662218682191e+03 4.457517879415831143e+37
9.955862343609996969e+03 4.431157761326190159e+37
9.953550099535501431e+03 4.409102515908472372e+37
9.951238929246690532e+03 4.386368673876675731e+37
9.948928831995755900e+03 4.361698161889191636e+37
9.946619807035574922e+03 4.339044471420765549e+37
9.944311853619728936e+03 4.314070645229609908e+37
9.942004971002486855e+03 4.289074258698582313e+37
9.939699158438805171e+03 4.264409364136265236e+37
9.937394415184338868e+03 4.238587223561608439e+37
9.935090740495432328e+03 4.211709292011628090e+37
9.932788133629108415e+03 4.186723709378369129e+37
9.930486593843097580e+03 4.163349515281671808e+37
9.928186120395803300e+03 4.141342667991818688e+37
9.925886712546320268e+03 4.121891735673453012e+37
9.923588369554430756e+03 4.100218606434264024e+37
9.921291090680602792e+03 4.072781529288304621e+37
9.918994875185979254e+03 4.051883358256619371e+37
9.916699722332408783e+03 4.030749156541538310e+37
9.914405631382398496e+03 4.009092046748000858e+37
9.912112601599152185e+03 3.991867030507250458e+37
9.909820632246555761e+03 3.973241823352480830e+37
9.907529722589168159e+03 3.957848031751851447e+37
9.905239871892230440e+03 3.944125141387251893e+37
9.902951079421667600e+03 3.933538607446232665e+37
9.900663344444077666e+03 3.921969615293874274e+37
9.898376666226738962e+03 3.911013314434840736e+37
9.896091044037604661e+03 3.902381323418439243e+37
9.893806477145308236e+03 3.895943542981968370e+37
9.891522964819148910e+03 3.889634624526304519e+37
9.889240506329115306e+03 3.884193851150296503e+37
9.886959100945854516e+03 3.880448011464187301e+37
9.884678747940692119e+03 3.876850299850699968e+37
9.882399446585630358e+03 3.875712502955043845e+37
9.880121196153340861e+03 3.874191500210424032e+37
9.877843995917157372e+03 3.872568697233623035e+37
9.875567845151095753e+03 3.873305660511836805e+37
9.873292743129835799e+03 3.872896482978459528e+37
9.871018689128717597e+03 3.875166453258406083e+37
9.868745682423765174e+03 3.877370766641273163e+37
9.866473722291653758e+03 3.880205590081305306e+37
9.864202808009733417e+03 3.883292976323202313e+37
9.861932938856016335e+03 3.886668059544807051e+37
9.859664114109178627e+03 3.891335201992184772e+37
9.857396333048563974e+03 3.894984621002657752e+37
9.855129594954172717e+03 3.899261275109845917e+37
9.852863899106672761e+03 3.902673015450361376e+37
9.850599244787390489e+03 3.905558493525939730e+37
9.848335631278314395e+03 3.909596350613141761e+37
9.846073057862089627e+03 3.912783781928974904e+37
9.843811523822023446e+03 3.916150981325862260e+37
9.841551028442083407e+03 3.919509734615185099e+37
9.839291571006888262e+03 3.922794931058908053e+37
9.837033150801717056e+03 3.925708160217650051e+37
9.834775767112510948e+03 3.928415025957744152e+37
9.832519419225853198e+03 3.930777574335682045e+37
9.830264106428990999e+03 3.932976347350896117e+37
9.828009828009828198e+03 3.933667386812556478e+37
9.825756583256910744e+03 3.932376021552200902e+37
9.823504371459444883e+03 3.929329130149538174e+37
9.821253191907286237e+03 3.925502456710739723e+37
9.819003043890945264e+03 3.920480407146468298e+37
9.816753926701569071e+03 3.916013495659027818e+37
9.814505839630974151e+03 3.909206811854855726e+37
9.812258781971610006e+03 3.903076282740295789e+37
9.810012753016577335e+03 3.894621125143171234e+37
9.807767752059631675e+03 3.886738687734509852e+37
9.805523778395163390e+03 3.877906464577345267e+37
9.803280831318212222e+03 3.868295770971318160e+37
9.801038910124472750e+03 3.858316195696568676e+37
9.798798014110270742e+03 3.847854182525098610e+37
9.796558142572575889e+03 3.836656327875304471e+37
9.794319294809010898e+03 3.822539329772880903e+37
9.792081470117831486e+03 3.806430335992563315e+37
9.789844667797937291e+03 3.789501547420579464e+37
9.787608887148870053e+03 3.771221412143101343e+37
9.785374127470808162e+03 3.751833906760423294e+37
9.783140388064568469e+03 3.731187777962496284e+37
9.780907668231611751e+03 3.709873967854468584e+37
9.778675967274031791e+03 3.686315912385390380e+37
9.776445284494557200e+03 3.663161568385531963e+37
9.774215619196560510e+03 3.641000507255910479e+37
9.771986970684039989e+03 3.625323367440145913e+37
9.769759338261632365e+03 3.611748519794811626e+37
9.767532721234616474e+03 3.599742003246230265e+37
9.765307118908889606e+03 3.588733945217894034e+37
9.763082530590991155e+03 3.578544780017101329e+37
9.760858955588091703e+03 3.567625539999452247e+37
9.758636393207989386e+03 3.557261285662899307e+37
9.756414842759113526e+03 3.548180074715353668e+37
9.754194303550526456e+03 3.540472454606168530e+37
9.751974774891916240e+03 3.532882244505051640e+37
9.749756256093596676e+03 3.525980526145846316e+37
9.747538746466518205e+03 3.519016465787807094e+37
9.745322245322246090e+03 3.512019867960235267e+37
9.743106751972978600e+03 3.506184923043244486e+37
9.740892265731541556e+03 3.507774400143970528e+37
9.738678785911377418e+03 3.510563773746646058e+37
9.736466311826559831e+03 3.515927915457390041e+37
9.734254842791784540e+03 3.522567998178254764e+37
9.732044378122365742e+03 3.530795621142366587e+37
9.729834917134237912e+03 3.539872012102304383e+37
9.727626459143968532e+03 3.548415074290623601e+37
9.725419003468732626e+03 3.557410627708609393e+37
9.723212549426329133e+03 3.568797192620018432e+37
9.721007096335180904e+03 3.579045233264294717e+37
9.718802643514320152e+03 3.591515881105061541e+37
9.716599190283399366e+03 3.602949299226056164e+37
9.714396735962696766e+03 3.614828563335270913e+37
9.712195279873094478e+03 3.627759591168360900e+37
9.709994821336094901e+03 3.641053733449063583e+37
9.707795359673818893e+03 3.655174568554037447e+37
9.705596894208994854e+03 3.669075617790528786e+37
9.703399424264966001e+03 3.683471421536858316e+37
9.701202949165697646e+03 3.696544232641622084e+37
9.699007468235751730e+03 3.709774124426431292e+37
9.696812980800310470e+03 3.723349161588851686e+37
9.694619486185167261e+03 3.734762856807727621e+37
9.692426983716724862e+03 3.747440672079805848e+37
9.690235472721986298e+03 3.759504936712415060e+37
9.688044952528580325e+03 3.772141782574964071e+37
9.685855422464728690e+03 3.784600649359718910e+37
9.683666881859262503e+03 3.796427150939729489e+37
9.681479330041629510e+03 3.808735881116227199e+37
9.679292766341874085e+03 3.820726972586953026e+37
9.677107190090642689e+03 3.833774953220027378e+37
9.674922600619194782e+03 3.846036213960115163e+37
9.672738997259391908e+03 3.858577042762313884e+37
9.670556379343692242e+03 3.870614271192383120e+37
9.668374746205161500e+03 3.882508770275517870e+37
9.666194097177471122e+03 3.894856959641447990e+37
9.664014431594883717e+03 3.906469378818289004e+37
9.661835748792271261e+03 3.918314427727812709e+37
9.659658048105096896e+03 3.930569093326007007e+37
9.657481328869431309e+03 3.943198061660037642e+37
9.655305590421936358e+03 3.956481137537463351e+37
9.653130832099877807e+03 3.970045656923225731e+37
9.650957053241112590e+03 3.984278400833234001e+37
9.648784253184099725e+03 3.999036726853413890e+37
9.646612431267887587e+03 4.014411170495317555e+37
9.644441586832122994e+03 4.030229639525042981e+37
9.642271719217049395e+03 4.046245762492090087e+37
9.640102827763495952e+03 4.063094401254315927e+37
9.637934911812893915e+03 4.080297677758365776e+37
9.635767970707265704e+03 4.098167123960936446e+37
9.633602003789217633e+03 4.116027701050924481e+37
9.631437010401950829e+03 4.133969660263935062e+37
9.629272989889263044e+03 4.152516148973072868e+37
9.627109941595532291e+03 4.172101673105180795e+37
9.624947864865731390e+03 4.192544317509319928e+37
9.622786759045420695e+03 4.213663345274589399e+37
9.620626623480744456e+03 4.234287194934761057e+37
9.618467457518434458e+03 4.255550381846294929e+37
9.616309260505819111e+03 4.277348124737553711e+37
9.614152031790797992e+03 4.299406374701865642e+37
9.611995770721860026e+03 4.321714070850217644e+37
9.609840476648087133e+03 4.344624062393795678e+37
9.607686148919137850e+03 4.367802024763607766e+37
9.605532786885245514e+03 4.389785467956212649e+37
9.603380389897243731e+03 4.412032079680429652e+37
9.601228957306537268e+03 4.433411787716270119e+37
9.599078488465107512e+03 4.454729685868589868e+37
9.596928982725527021e+03 4.475382838531416685e+37
9.594780439440944974e+03 4.496534680833067649e+37
9.592632857965083531e+03 4.517110312048304912e+37
9.590486237652250566e+03 4.537750729074114812e+37
9.588340577857325115e+03 4.558135008096562178e+37
9.586195877935771932e+03 4.578223465082443624e+37
9.584052137243626930e+03 4.598366573925559735e+37
9.581909355137500825e+03 4.617133761571914533e+37
9.579767530974582769e+03 4.634433088736414044e+37
9.577626664112633080e+03 4.652397615265931927e+37
9.575486753909990512e+03 4.668520612435287509e+37
9.573347799725563164e+03 4.683477857616530698e+37
9.571209800918835754e+03 4.697107824468814066e+37
9.569072756849862344e+03 4.710099336208265039e+37
9.566936666879264521e+03 4.722888640634565325e+37
9.564801530368245949e+03 4.734475961064984120e+37
9.562667346678568720e+03 4.747045038361823294e+37
9.560534115172567908e+03 4.756631189530440633e+37
9.558401835213153390e+03 4.768461682320762167e+37
9.556270506163793470e+03 4.776182194128157389e+37
9.554140127388534893e+03 4.781238040175082759e+37
9.552010698251982831e+03 4.785967593916993194e+37
9.549882218119309982e+03 4.791081150178607207e+37
9.547754686356256570e+03 4.796533908123645869e+37
9.545628102329132162e+03 4.802224632404885011e+37
9.543502465404802933e+03 4.808017540120151559e+37
