# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 3.209623729720635763e+37
9.997667210984103804e+03 3.214053866437531399e+37
9.995335510095288555e+03 3.218417375348990020e+37
9.993004896572398138e+03 3.222777812242371382e+37
9.990675369654989481e+03 3.227230364414658624e+37
9.988346928583318004e+03 3.231567329403265033e+37
9.986019572598363084e+03 3.235849878458837185e+37
9.983693300941797133e+03 3.238506669495412504e+37
9.981368112856000153e+03 3.231430205811856104e+37
9.979044007584074279e+03 3.218765586097679409e+37
9.976720984369805592e+03 3.200533332950420036e+37
9.974399042457691394e+03 3.184867531358957997e+37
9.972078181092938394e+03 3.164809298072124132e+37
9.969758399521451793e+03 3.143620747870001541e+37
9.967439696989833465e+03 3.119874443598647493e+37
9.965122072745391051e+03 3.101213837809703369e+37
9.962805526036134324e+03 3.080733652792225079e+37
9.960490056110758815e+03 3.063064895217091430e+37
9.958175662218682191e+03 3.044699654273640722e+37
9.955862343609996969e+03 3.024012507832432867e+37
9.953550099535501431e+03 3.007782273833825673e+37
9.951238929246690532e+03 2.991273687430542046e+37
9.948928831995755900e+03 2.973871992901588212e+37
9.946619807035574922e+03 2.958383073162429633e+37
9.944311853619728936e+03 2.942553769356509315e+37
9.942004971002486855e+03 2.925624878124770985e+37
9.939699158438805171e+03 2.912342379038712818e+37
9.937394415184338868e+03 2.903411532259594458e+37
9.935090740495432328e+03 2.896224090327462117e+37
9.932788133629108415e+03 2.890095934459951561e+37
9.930486593843097580e+03 2.880159776167533177e+37
9.928186120395803300e+03 2.871468652380444120e+37
9.925886712546320268e+03 2.862572824507611461e+37
9.923588369554430756e+03 2.858153257027715426e+37
9.921291090680602792e+03 2.853023811561966405e+37
9.918994875185979254e+03 2.850743956200611457e+37
9.916699722332408783e+03 2.847735877203535745e+37
9.914405631382398496e+03 2.842373294204259457e+37
9.912112601599152185e+03 2.839788017043128482e+37
9.909820632246555761e+03 2.836991603121966959e+37
9.907529722589168159e+03 2.835945494531957680e+37
9.905239871892230440e+03 2.834316629340791298e+37
9.902951079421667600e+03 2.832981713365896014e+37
9.900663344444077666e+03 2.833013689523098631e+37
9.898376666226738962e+03 2.832834340617909006e+37
9.896091044037604661e+03 2.833227343282261399e+37
9.893806477145308236e+03 2.835112205269304129e+37
9.891522964819148910e+03 2.837402769302768472e+37
9.889240506329115306e+03 2.838782651880052322e+37
9.886959100945854516e+03 2.841429110375172707e+37
9.884678747940692119e+03 2.843471052557458485e+37
9.882399446585630358e+03 2.847316925462726234e+37
9.880121196153340861e+03 2.851146266422939671e+37
9.877843995917157372e+03 2.855160814527542146e+37
9.875567845151095753e+03 2.859454106109222043e+37
9.873292743129835799e+03 2.863096653004920658e+37
9.871018689128717597e+03 2.867086503489957080e+37
9.868745682423765174e+03 2.870555946552465154e+37
9.866473722291653758e+03 2.873914316908626949e+37
9.864202808009733417e+03 2.876977235280005364e+37
9.861932938856016335e+03 2.879927193424906928e+37
9.859664114109178627e+03 2.882788369090789499e+37
9.857396333048563974e+03 2.885215753610522845e+37
9.855129594954172717e+03 2.887477617047544979e+37
9.852863899106672761e+03 2.889643330237024087e+37
9.850599244787390489e+03 2.891560310627427380e+37
9.848335631278314395e+03 2.893022594595728958e+37
9.846073057862089627e+03 2.894311863944517275e+37
9.843811523822023446e+03 2.895499232772659507e+37
9.841551028442083407e+03 2.896901611763305044e+37
9.839291571006888262e+03 2.898319092058204995e+37
9.837033150801717056e+03 2.899374163219151577e+37
9.834775767112510948e+03 2.900509496180479331e+37
9.832519419225853198e+03 2.901580261224985332e+37
9.830264106428990999e+03 2.902618153330440427e+37
9.828009828009828198e+03 2.902107518061051614e+37
9.825756583256910744e+03 2.901268364875366378e+37
9.823504371459444883e+03 2.899111869243578395e+37
9.821253191907286237e+03 2.896151579155910769e+37
9.819003043890945264e+03 2.891907103087833776e+37
9.816753926701569071e+03 2.886637341970967683e+37
9.814505839630974151e+03 2.881275189681280653e+37
9.812258781971610006e+03 2.875848887932072202e+37
9.810012753016577335e+03 2.869952253313579512e+37
9.807767752059631675e+03 2.863077884662711618e+37
9.805523778395163390e+03 2.857100949808373227e+37
9.803280831318212222e+03 2.850111582342450793e+37
9.801038910124472750e+03 2.843410526095627469e+37
9.798798014110270742e+03 2.836494095027360712e+37
9.796558142572575889e+03 2.828420116709292779e+37
