# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.471149207582748518e+36
9.997667210984103804e+03 7.474630661680938001e+36
9.995335510095288555e+03 7.477680613216288840e+36
9.993004896572398138e+03 7.479532282193122772e+36
9.990675369654989481e+03 7.463999386146421557e+36
9.988346928583318004e+03 7.447757685860555664e+36
9.986019572598363084e+03 7.431227961529732809e+36
9.983693300941797133e+03 7.429369223980281475e+36
9.981368112856000153e+03 7.430074244513771671e+36
9.979044007584074279e+03 7.434519392778817372e+36
9.976720984369805592e+03 7.436812423281373350e+36
9.974399042457691394e+03 7.439749962992209395e+36
9.972078181092938394e+03 7.441553684570135587e+36
9.969758399521451793e+03 7.443206005097914083e+36
9.967439696989833465e+03 7.447583362249565513e+36
9.965122072745391051e+03 7.451578940671497810e+36
9.962805526036134324e+03 7.455014636213820441e+36
9.960490056110758815e+03 7.458173370070182150e+36
9.958175662218682191e+03 7.460664379095236680e+36
9.955862343609996969e+03 7.463125747828468580e+36
9.953550099535501431e+03 7.466366382797011197e+36
9.951238929246690532e+03 7.469425681387008098e+36
9.948928831995755900e+03 7.471453158311724949e+36
9.946619807035574922e+03 7.474052428812485063e+36
9.944311853619728936e+03 7.475460086523543417e+36
9.942004971002486855e+03 7.478609640058828825e+36
9.939699158438805171e+03 7.481539744000320340e+36
9.937394415184338868e+03 7.485277027519454345e+36
9.935090740495432328e+03 7.488353024366437409e+36
9.932788133629108415e+03 7.490146555522988637e+36
9.930486593843097580e+03 7.491874020289875332e+36
9.928186120395803300e+03 7.493906620959257687e+36
9.925886712546320268e+03 7.495437883857581050e+36
9.923588369554430756e+03 7.495743755020189104e+36
9.921291090680602792e+03 7.496436069524428742e+36
9.918994875185979254e+03 7.497389593125621694e+36
9.916699722332408783e+03 7.500135792704547448e+36
9.914405631382398496e+03 7.503322375190748720e+36
9.912112601599152185e+03 7.506923560459951971e+36
9.909820632246555761e+03 7.510512985840531893e+36
9.907529722589168159e+03 7.513844669147120853e+36
9.905239871892230440e+03 7.516647486019876150e+36
9.902951079421667600e+03 7.519304991679462016e+36
9.900663344444077666e+03 7.522302063225419064e+36
9.898376666226738962e+03 7.525604012538708660e+36
9.896091044037604661e+03 7.529088951970497703e+36
9.893806477145308236e+03 7.532773218641927533e+36
9.891522964819148910e+03 7.535915284353392676e+36
9.889240506329115306e+03 7.538304430326195596e+36
9.886959100945854516e+03 7.540585847407206537e+36
9.884678747940692119e+03 7.542258780940221248e+36
9.882399446585630358e+03 7.543554246145460263e+36
9.880121196153340861e+03 7.543709042313743945e+36
9.877843995917157372e+03 7.543568219938488466e+36
9.875567845151095753e+03 7.545836206779631081e+36
9.873292743129835799e+03 7.549210279471314669e+36
9.871018689128717597e+03 7.553248112687653747e+36
9.868745682423765174e+03 7.556470893988465940e+36
9.866473722291653758e+03 7.558491087986705142e+36
9.864202808009733417e+03 7.560585284199925695e+36
9.861932938856016335e+03 7.563708230401921346e+36
9.859664114109178627e+03 7.567198016405991087e+36
9.857396333048563974e+03 7.571537931651543345e+36
9.855129594954172717e+03 7.575115784744319382e+36
9.852863899106672761e+03 7.578365830618333669e+36
9.850599244787390489e+03 7.581816993050364035e+36
9.848335631278314395e+03 7.584346366812998535e+36
9.846073057862089627e+03 7.586916936089939900e+36
9.843811523822023446e+03 7.589844541130792590e+36
9.841551028442083407e+03 7.592380071785735595e+36
9.839291571006888262e+03 7.595497279617504024e+36
9.837033150801717056e+03 7.597697866216833070e+36
9.834775767112510948e+03 7.598037564824655482e+36
9.832519419225853198e+03 7.597474052115089418e+36
9.830264106428990999e+03 7.597110872813334768e+36
9.828009828009828198e+03 7.598991699061161589e+36
9.825756583256910744e+03 7.600586612388178151e+36
9.823504371459444883e+03 7.601920676675438688e+36
9.821253191907286237e+03 7.604241920917830250e+36
9.819003043890945264e+03 7.607679420892874128e+36
9.816753926701569071e+03 7.610369538649773969e+36
9.814505839630974151e+03 7.614178896884184276e+36
9.812258781971610006e+03 7.617936228104130918e+36
9.810012753016577335e+03 7.621805057525354311e+36
9.807767752059631675e+03 7.625008189425263091e+36
9.805523778395163390e+03 7.626541070969233526e+36
9.803280831318212222e+03 7.626794782377253267e+36
9.801038910124472750e+03 7.626643586351185877e+36
9.798798014110270742e+03 7.625880667178743120e+36
9.796558142572575889e+03 7.627173633464927261e+36
9.794319294809010898e+03 7.628925776074487913e+36
9.792081470117831486e+03 7.631387043182129830e+36
9.789844667797937291e+03 7.633747503078616872e+36
