# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 4.585688771599827026e+37
9.997667210984103804e+03 4.593093359955536654e+37
9.995335510095288555e+03 4.600602890687312456e+37
9.993004896572398138e+03 4.607896525433103786e+37
9.990675369654989481e+03 4.615257504398946186e+37
9.988346928583318004e+03 4.622332928023058788e+37
9.986019572598363084e+03 4.629278827394879156e+37
9.983693300941797133e+03 4.636227426192265215e+37
9.981368112856000153e+03 4.632360455439573787e+37
9.979044007584074279e+03 4.616123146850101356e+37
9.976720984369805592e+03 4.591631027603104880e+37
9.974399042457691394e+03 4.566840247334310806e+37
9.972078181092938394e+03 4.538886920008276275e+37
9.969758399521451793e+03 4.511465579058058498e+37
9.967439696989833465e+03 4.483454646000502225e+37
9.965122072745391051e+03 4.453806010755695931e+37
9.962805526036134324e+03 4.420981019140591030e+37
9.960490056110758815e+03 4.392346610015553938e+37
9.958175662218682191e+03 4.362155564833291852e+37
9.955862343609996969e+03 4.331082473785172678e+37
9.953550099535501431e+03 4.301297452843769251e+37
9.951238929246690532e+03 4.271472267150996612e+37
9.948928831995755900e+03 4.243411283841545625e+37
9.946619807035574922e+03 4.215221721910206743e+37
9.944311853619728936e+03 4.185906834731598312e+37
9.942004971002486855e+03 4.159590869298596754e+37
9.939699158438805171e+03 4.132909049358115969e+37
9.937394415184338868e+03 4.104268282197816780e+37
9.935090740495432328e+03 4.077107675291554079e+37
9.932788133629108415e+03 4.048313772232699745e+37
9.930486593843097580e+03 4.013739468358260086e+37
9.928186120395803300e+03 3.982408160274452529e+37
9.925886712546320268e+03 3.956775965038092586e+37
9.923588369554430756e+03 3.931762359993554181e+37
9.921291090680602792e+03 3.910005061445430631e+37
9.918994875185979254e+03 3.886838852828875807e+37
9.916699722332408783e+03 3.866900012303318369e+37
9.914405631382398496e+03 3.846953099806895850e+37
9.912112601599152185e+03 3.831762639793338595e+37
9.909820632246555761e+03 3.816707279916266639e+37
9.907529722589168159e+03 3.801596831430295989e+37
9.905239871892230440e+03 3.789484502164406606e+37
9.902951079421667600e+03 3.777631868327603241e+37
9.900663344444077666e+03 3.770865406311573909e+37
9.898376666226738962e+03 3.763263168755349135e+37
9.896091044037604661e+03 3.757047188594264712e+37
9.893806477145308236e+03 3.750489247649913803e+37
9.891522964819148910e+03 3.743455752340229964e+37
9.889240506329115306e+03 3.739489136892393212e+37
9.886959100945854516e+03 3.736305081190924621e+37
9.884678747940692119e+03 3.735130981298641887e+37
9.882399446585630358e+03 3.734222691213937754e+37
9.880121196153340861e+03 3.734666209485953699e+37
9.877843995917157372e+03 3.736023842201743624e+37
9.875567845151095753e+03 3.738364696047791150e+37
9.873292743129835799e+03 3.741514428071832739e+37
9.871018689128717597e+03 3.746573756093178066e+37
9.868745682423765174e+03 3.750265830499022758e+37
9.866473722291653758e+03 3.753701830751901498e+37
9.864202808009733417e+03 3.758129899759134980e+37
9.861932938856016335e+03 3.762249079677735350e+37
9.859664114109178627e+03 3.767781617085593079e+37
9.857396333048563974e+03 3.772163440935402903e+37
9.855129594954172717e+03 3.775733762744886503e+37
9.852863899106672761e+03 3.779430913613725391e+37
9.850599244787390489e+03 3.782470035958225586e+37
9.848335631278314395e+03 3.786423674155725109e+37
9.846073057862089627e+03 3.789467308830861308e+37
9.843811523822023446e+03 3.792906903003218939e+37
9.841551028442083407e+03 3.796087963477436190e+37
9.839291571006888262e+03 3.799259974703354367e+37
9.837033150801717056e+03 3.802408520467338355e+37
9.834775767112510948e+03 3.805879879864559101e+37
9.832519419225853198e+03 3.808593221610481525e+37
9.830264106428990999e+03 3.810215107903597292e+37
9.828009828009828198e+03 3.809651037377670327e+37
9.825756583256910744e+03 3.806409236491411757e+37
9.823504371459444883e+03 3.801451356499060043e+37
9.821253191907286237e+03 3.795028363646126507e+37
9.819003043890945264e+03 3.788251001679943963e+37
9.816753926701569071e+03 3.779713634895145042e+37
9.814505839630974151e+03 3.770267585987289907e+37
9.812258781971610006e+03 3.759660873482034891e+37
9.810012753016577335e+03 3.748870521388798534e+37
9.807767752059631675e+03 3.736963227506734262e+37
9.805523778395163390e+03 3.724619698521522974e+37
9.803280831318212222e+03 3.712228262700754064e+37
9.801038910124472750e+03 3.699299786024084386e+37
9.798798014110270742e+03 3.684678255121695839e+37
9.796558142572575889e+03 3.668213241273584756e+37
9.794319294809010898e+03 3.648415545676045928e+37
9.792081470117831486e+03 3.627998149522459178e+37
9.789844667797937291e+03 3.604948877711505923e+37
9.787608887148870053e+03 3.581087276117503717e+37
9.785374127470808162e+03 3.554493921963330419e+37
9.783140388064568469e+03 3.526469656577036514e+37
9.780907668231611751e+03 3.506015511719381403e+37
9.778675967274031791e+03 3.490985941030326760e+37
9.776445284494557200e+03 3.476656473679525337e+37
9.774215619196560510e+03 3.465143735652077738e+37
9.771986970684039989e+03 3.452896336894594598e+37
9.769759338261632365e+03 3.440343240051479541e+37
9.767532721234616474e+03 3.429340179563222621e+37
9.765307118908889606e+03 3.417856783869282786e+37
9.763082530590991155e+03 3.406350195469613994e+37
9.760858955588091703e+03 3.394797314988096551e+37
9.758636393207989386e+03 3.384279868651644411e+37
9.756414842759113526e+03 3.375081347008873870e+37
9.754194303550526456e+03 3.365711662846970205e+37
9.751974774891916240e+03 3.356178783055943392e+37
