# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 2.150239516714277422e+37
9.997667210984103804e+03 2.153867939323299372e+37
9.995335510095288555e+03 2.157451208558396520e+37
9.993004896572398138e+03 2.161055249920631620e+37
9.990675369654989481e+03 2.164679789654634999e+37
9.988346928583318004e+03 2.161788796737071877e+37
9.986019572598363084e+03 2.143693886505781832e+37
9.983693300941797133e+03 2.115864848694190465e+37
9.981368112856000153e+03 2.086608471510973183e+37
9.979044007584074279e+03 2.055829248672130017e+37
9.976720984369805592e+03 2.021965706668008317e+37
9.974399042457691394e+03 1.991679028195415577e+37
9.972078181092938394e+03 1.957335122980624760e+37
9.969758399521451793e+03 1.919490823804257324e+37
9.967439696989833465e+03 1.887759410556411499e+37
9.965122072745391051e+03 1.861435789627493023e+37
9.962805526036134324e+03 1.838873600837802145e+37
9.960490056110758815e+03 1.817187404939138249e+37
9.958175662218682191e+03 1.803159731837460472e+37
9.955862343609996969e+03 1.790037423821007846e+37
9.953550099535501431e+03 1.779825492769398938e+37
9.951238929246690532e+03 1.766112099134382661e+37
9.948928831995755900e+03 1.754473111484781586e+37
9.946619807035574922e+03 1.746144743170691328e+37
9.944311853619728936e+03 1.738186891124366481e+37
9.942004971002486855e+03 1.731665557478287868e+37
9.939699158438805171e+03 1.724177625514306523e+37
9.937394415184338868e+03 1.715940242501966591e+37
9.935090740495432328e+03 1.708928922429556681e+37
9.932788133629108415e+03 1.703364912916191352e+37
9.930486593843097580e+03 1.698751080568637461e+37
9.928186120395803300e+03 1.693542833758563919e+37
9.925886712546320268e+03 1.687418251516822009e+37
9.923588369554430756e+03 1.682910078202771015e+37
9.921291090680602792e+03 1.679727576205455333e+37
9.918994875185979254e+03 1.677189317761329050e+37
9.916699722332408783e+03 1.675734568391178922e+37
9.914405631382398496e+03 1.673353559063631822e+37
9.912112601599152185e+03 1.671564777364344613e+37
9.909820632246555761e+03 1.670315594532604855e+37
9.907529722589168159e+03 1.669966784568993254e+37
9.905239871892230440e+03 1.670895702791844360e+37
9.902951079421667600e+03 1.671916461815689298e+37
9.900663344444077666e+03 1.673699906649477646e+37
9.898376666226738962e+03 1.676183543246572623e+37
9.896091044037604661e+03 1.679339685767967357e+37
9.893806477145308236e+03 1.683029239514800472e+37
9.891522964819148910e+03 1.687077484643902787e+37
9.889240506329115306e+03 1.691617367867106980e+37
9.886959100945854516e+03 1.696412227363833576e+37
9.884678747940692119e+03 1.701539649867647817e+37
9.882399446585630358e+03 1.706930931813914300e+37
9.880121196153340861e+03 1.712546601244754436e+37
9.877843995917157372e+03 1.717619812092087015e+37
9.875567845151095753e+03 1.722722251323965970e+37
9.873292743129835799e+03 1.727480151194940723e+37
9.871018689128717597e+03 1.731903802305205344e+37
9.868745682423765174e+03 1.736029230706462919e+37
9.866473722291653758e+03 1.740095351257044978e+37
9.864202808009733417e+03 1.743959961538348980e+37
9.861932938856016335e+03 1.747082098018011843e+37
9.859664114109178627e+03 1.750381001729618338e+37
9.857396333048563974e+03 1.753349085332614261e+37
9.855129594954172717e+03 1.756649802902643360e+37
9.852863899106672761e+03 1.759642664766134149e+37
9.850599244787390489e+03 1.762600715114460879e+37
9.848335631278314395e+03 1.765983493713755858e+37
9.846073057862089627e+03 1.769138982122246016e+37
9.843811523822023446e+03 1.772440894116281028e+37
9.841551028442083407e+03 1.775785749902905113e+37
9.839291571006888262e+03 1.778784212774206493e+37
9.837033150801717056e+03 1.781003880025997040e+37
9.834775767112510948e+03 1.781361953025262489e+37
9.832519419225853198e+03 1.778796248299898671e+37
9.830264106428990999e+03 1.773693901246312016e+37
9.828009828009828198e+03 1.766590983365859456e+37
9.825756583256910744e+03 1.756653035258143905e+37
9.823504371459444883e+03 1.745168831353852372e+37
9.821253191907286237e+03 1.731438660110806011e+37
9.819003043890945264e+03 1.714315141021953280e+37
9.816753926701569071e+03 1.695661227727610429e+37
9.814505839630974151e+03 1.675156939242320904e+37
9.812258781971610006e+03 1.662078724483684360e+37
9.810012753016577335e+03 1.653102485090827851e+37
9.807767752059631675e+03 1.647104936275160329e+37
9.805523778395163390e+03 1.645513985338672116e+37
9.803280831318212222e+03 1.644369181578148411e+37
9.801038910124472750e+03 1.642047436277914677e+37
9.798798014110270742e+03 1.640414648210491390e+37
9.796558142572575889e+03 1.637873726635677793e+37
9.794319294809010898e+03 1.631779589689386542e+37
9.792081470117831486e+03 1.627569498017378921e+37
9.789844667797937291e+03 1.621308265085376376e+37
9.787608887148870053e+03 1.614481453675538573e+37
9.785374127470808162e+03 1.605526335577989871e+37
9.783140388064568469e+03 1.594936639332306482e+37
9.780907668231611751e+03 1.587046277693001230e+37
9.778675967274031791e+03 1.584741516091676768e+37
9.776445284494557200e+03 1.585337141016892732e+37
9.774215619196560510e+03 1.587942959495670677e+37
9.771986970684039989e+03 1.590742368913697611e+37
9.769759338261632365e+03 1.594335634488093068e+37
9.767532721234616474e+03 1.601200652264572810e+37
9.765307118908889606e+03 1.607810912459112337e+37
9.763082530590991155e+03 1.613816276784314476e+37
9.760858955588091703e+03 1.620716021523086712e+37
9.758636393207989386e+03 1.626816578607642274e+37
9.756414842759113526e+03 1.635087749628938378e+37
9.754194303550526456e+03 1.642263884165689410e+37
9.751974774891916240e+03 1.648674632949351003e+37
9.749756256093596676e+03 1.653606478792359079e+37
9.747538746466518205e+03 1.659351437032244706e+37
9.745322245322246090e+03 1.665240256036764339e+37
9.743106751972978600e+03 1.670546472775988329e+37
9.740892265731541556e+03 1.673543488599154955e+37
9.738678785911377418e+03 1.675754212615848502e+37
9.736466311826559831e+03 1.677838767680619668e+37
9.734254842791784540e+03 1.680229975892101807e+37
9.732044378122365742e+03 1.682767700262516239e+37
9.729834917134237912e+03 1.683930389291380576e+37
9.727626459143968532e+03 1.684722949953499250e+37
9.725419003468732626e+03 1.685008700350391348e+37
9.723212549426329133e+03 1.685869265743158954e+37
9.721007096335180904e+03 1.687022343758890463e+37
9.718802643514320152e+03 1.687523823473774651e+37
9.716599190283399366e+03 1.689093921953746438e+37
9.714396735962696766e+03 1.690370054713731368e+37
9.712195279873094478e+03 1.692587439231689579e+37
