# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.409765269895119928e+37
9.997667210984103804e+03 1.411242327478849294e+37
9.995335510095288555e+03 1.412542952752666949e+37
9.993004896572398138e+03 1.413743686930117609e+37
9.990675369654989481e+03 1.413663490396961967e+37
9.988346928583318004e+03 1.404317008480585477e+37
9.986019572598363084e+03 1.390111095205925298e+37
9.983693300941797133e+03 1.374226633474300618e+37
9.981368112856000153e+03 1.360680622490721906e+37
9.979044007584074279e+03 1.345852356267637237e+37
9.976720984369805592e+03 1.334466143783606102e+37
9.974399042457691394e+03 1.326359361259749634e+37
9.972078181092938394e+03 1.322708915453179738e+37
9.969758399521451793e+03 1.319233626068603258e+37
9.967439696989833465e+03 1.313870717702414273e+37
9.965122072745391051e+03 1.312259882543805781e+37
9.962805526036134324e+03 1.310070257152703990e+37
9.960490056110758815e+03 1.307042124136261898e+37
9.958175662218682191e+03 1.303227949508136064e+37
9.955862343609996969e+03 1.299767325067581496e+37
9.953550099535501431e+03 1.298798807879567668e+37
9.951238929246690532e+03 1.297275462478493897e+37
9.948928831995755900e+03 1.296240827979555933e+37
9.946619807035574922e+03 1.294557762965154792e+37
9.944311853619728936e+03 1.292056235963386512e+37
9.942004971002486855e+03 1.289492886058907602e+37
9.939699158438805171e+03 1.287736880475930383e+37
9.937394415184338868e+03 1.286644784344812735e+37
9.935090740495432328e+03 1.285867504332209238e+37
9.932788133629108415e+03 1.285217994522848977e+37
9.930486593843097580e+03 1.284780682077194380e+37
9.928186120395803300e+03 1.284517766482772123e+37
9.925886712546320268e+03 1.283934049489045833e+37
9.923588369554430756e+03 1.283789709727698752e+37
9.921291090680602792e+03 1.283435631516223281e+37
9.918994875185979254e+03 1.282949571701074916e+37
9.916699722332408783e+03 1.282606210567299699e+37
9.914405631382398496e+03 1.282205207539049105e+37
9.912112601599152185e+03 1.282304353459771345e+37
9.909820632246555761e+03 1.282487415951523094e+37
9.907529722589168159e+03 1.283076505432130268e+37
9.905239871892230440e+03 1.283883927117216707e+37
9.902951079421667600e+03 1.284827266745820208e+37
9.900663344444077666e+03 1.285818206267242394e+37
9.898376666226738962e+03 1.287091384099262699e+37
9.896091044037604661e+03 1.288465798214178923e+37
9.893806477145308236e+03 1.289840035633751141e+37
9.891522964819148910e+03 1.291240821277458551e+37
9.889240506329115306e+03 1.292765164682293498e+37
9.886959100945854516e+03 1.294517102201961055e+37
9.884678747940692119e+03 1.296381667672142040e+37
9.882399446585630358e+03 1.297968796513526994e+37
9.880121196153340861e+03 1.299232306015351944e+37
9.877843995917157372e+03 1.299931572333697145e+37
9.875567845151095753e+03 1.300760722714680315e+37
9.873292743129835799e+03 1.301544295570338947e+37
9.871018689128717597e+03 1.302433813748027489e+37
9.868745682423765174e+03 1.303696654874522725e+37
9.866473722291653758e+03 1.305593578965388120e+37
9.864202808009733417e+03 1.307845951100781126e+37
9.861932938856016335e+03 1.310323661141797178e+37
9.859664114109178627e+03 1.312706029012753399e+37
9.857396333048563974e+03 1.314978900004101281e+37
9.855129594954172717e+03 1.317033344664934473e+37
9.852863899106672761e+03 1.318873352941122678e+37
9.850599244787390489e+03 1.320706114005544093e+37
9.848335631278314395e+03 1.322452199683721815e+37
9.846073057862089627e+03 1.324138881373637800e+37
9.843811523822023446e+03 1.325856816042430711e+37
9.841551028442083407e+03 1.327399892221407247e+37
9.839291571006888262e+03 1.328624751673076390e+37
9.837033150801717056e+03 1.329330323746318982e+37
9.834775767112510948e+03 1.328029909020552590e+37
9.832519419225853198e+03 1.326012078547681427e+37
9.830264106428990999e+03 1.323763790975730510e+37
9.828009828009828198e+03 1.320423022347745084e+37
9.825756583256910744e+03 1.315992297977218957e+37
9.823504371459444883e+03 1.311001319423399619e+37
9.821253191907286237e+03 1.306447244528077634e+37
9.819003043890945264e+03 1.304119323412497689e+37
9.816753926701569071e+03 1.302884795866628025e+37
9.814505839630974151e+03 1.301823206457375167e+37
9.812258781971610006e+03 1.300984967269493098e+37
9.810012753016577335e+03 1.300458535001707500e+37
9.807767752059631675e+03 1.300020478227856409e+37
9.805523778395163390e+03 1.299435945960816325e+37
9.803280831318212222e+03 1.298437763022187184e+37
9.801038910124472750e+03 1.297038932985175321e+37
9.798798014110270742e+03 1.296249758026274564e+37
9.796558142572575889e+03 1.294669741812003974e+37
9.794319294809010898e+03 1.291701157454776027e+37
9.792081470117831486e+03 1.289229615296456080e+37
9.789844667797937291e+03 1.286233213218502182e+37
9.787608887148870053e+03 1.284997558110078433e+37
9.785374127470808162e+03 1.285202346853140776e+37
9.783140388064568469e+03 1.286208874376497243e+37
9.780907668231611751e+03 1.287646022463557347e+37
9.778675967274031791e+03 1.289098692324978907e+37
9.776445284494557200e+03 1.290467968883781516e+37
9.774215619196560510e+03 1.291282650446035819e+37
9.771986970684039989e+03 1.292406068627607821e+37
9.769759338261632365e+03 1.294002499549368445e+37
9.767532721234616474e+03 1.296979460100598523e+37
9.765307118908889606e+03 1.299638081954019192e+37
9.763082530590991155e+03 1.301759098326876322e+37
9.760858955588091703e+03 1.304007033676481263e+37
9.758636393207989386e+03 1.306047676931484264e+37
9.756414842759113526e+03 1.307794493506618482e+37
9.754194303550526456e+03 1.309861636921621824e+37
9.751974774891916240e+03 1.312268182261615092e+37
9.749756256093596676e+03 1.314543935947013206e+37
9.747538746466518205e+03 1.316030920747483381e+37
9.745322245322246090e+03 1.317799001297040772e+37
9.743106751972978600e+03 1.319278212542800302e+37
9.740892265731541556e+03 1.319983795448866139e+37
9.738678785911377418e+03 1.319903434497006300e+37
9.736466311826559831e+03 1.319019041596084232e+37
9.734254842791784540e+03 1.317876348634440542e+37
9.732044378122365742e+03 1.316572157701151681e+37
9.729834917134237912e+03 1.314711562205100393e+37
9.727626459143968532e+03 1.313082024497050167e+37
9.725419003468732626e+03 1.312695044335849199e+37
9.723212549426329133e+03 1.313349740650771068e+37
9.721007096335180904e+03 1.314241624161974315e+37
9.718802643514320152e+03 1.315103254596055278e+37
9.716599190283399366e+03 1.315911171252752395e+37
9.714396735962696766e+03 1.316545981815830253e+37
9.712195279873094478e+03 1.317197502016868806e+37
9.709994821336094901e+03 1.318060132041640007e+37
9.707795359673818893e+03 1.319209508249228439e+37
9.705596894208994854e+03 1.320531645011101977e+37
9.703399424264966001e+03 1.321820040140136740e+37
9.701202949165697646e+03 1.323256121189053960e+37
9.699007468235751730e+03 1.324397424880197353e+37
9.696812980800310470e+03 1.325679790622357432e+37
9.694619486185167261e+03 1.326677793281669818e+37
9.692426983716724862e+03 1.327728119517296048e+37
9.690235472721986298e+03 1.328905064788214420e+37
9.688044952528580325e+03 1.329967540513641913e+37
9.685855422464728690e+03 1.331068509709394134e+37
9.683666881859262503e+03 1.331925668097915501e+37
9.681479330041629510e+03 1.332512737428681105e+37
9.679292766341874085e+03 1.332625147905607706e+37
9.677107190090642689e+03 1.332743885589121220e+37
9.674922600619194782e+03 1.332851697817033511e+37
9.672738997259391908e+03 1.332930478872262719e+37
9.670556379343692242e+03 1.333012240870848599e+37
9.668374746205161500e+03 1.333454843021248359e+37
9.666194097177471122e+03 1.333976783467415054e+37
9.664014431594883717e+03 1.334668890267891845e+37
9.661835748792271261e+03 1.335376361589210695e+37
9.659658048105096896e+03 1.336227085023338767e+37
9.657481328869431309e+03 1.337051217697922230e+37
9.655305590421936358e+03 1.337937031512816655e+37
9.653130832099877807e+03 1.338689708485731610e+37
9.650957053241112590e+03 1.339459657899429448e+37
9.648784253184099725e+03 1.340097978455078949e+37
9.646612431267887587e+03 1.340773139341947387e+37
9.644441586832122994e+03 1.341533996840773243e+37
9.642271719217049395e+03 1.342279137772735256e+37
9.640102827763495952e+03 1.343198720435228489e+37
9.637934911812893915e+03 1.344178839663794170e+37
9.635767970707265704e+03 1.345725431301155475e+37
9.633602003789217633e+03 1.347394085730011193e+37
9.631437010401950829e+03 1.349008396884152969e+37
9.629272989889263044e+03 1.350495513421246096e+37
9.627109941595532291e+03 1.351723251344020882e+37
9.624947864865731390e+03 1.352936865693899740e+37
9.622786759045420695e+03 1.354046224480042553e+37
9.620626623480744456e+03 1.355265391635540892e+37
9.618467457518434458e+03 1.356740074628863686e+37
9.616309260505819111e+03 1.358424026321154553e+37
9.614152031790797992e+03 1.360110941707671409e+37
9.611995770721860026e+03 1.361619555039631635e+37
9.609840476648087133e+03 1.363470078648927332e+37
9.607686148919137850e+03 1.365791155943947769e+37
9.605532786885245514e+03 1.368432911758941588e+37
9.603380389897243731e+03 1.371476258197915556e+37
9.601228957306537268e+03 1.374671264823137784e+37
9.599078488465107512e+03 1.377975994574237308e+37
9.596928982725527021e+03 1.381594146227132698e+37
9.594780439440944974e+03 1.385546288710826391e+37
9.592632857965083531e+03 1.389934815316841158e+37
9.590486237652250566e+03 1.394657501873724074e+37
9.588340577857325115e+03 1.399770368703413281e+37
9.586195877935771932e+03 1.404998988709826515e+37
9.584052137243626930e+03 1.410332557317513120e+37
9.581909355137500825e+03 1.415770757376309255e+37
9.579767530974582769e+03 1.421452041720874010e+37
9.577626664112633080e+03 1.427211776576700695e+37
9.575486753909990512e+03 1.433030568757585105e+37
9.573347799725563164e+03 1.439139106772676975e+37
9.571209800918835754e+03 1.445553305998512835e+37
9.569072756849862344e+03 1.452270641933589489e+37
9.566936666879264521e+03 1.458710536599449202e+37
9.564801530368245949e+03 1.464620304273709155e+37
9.562667346678568720e+03 1.469466350413063931e+37
9.560534115172567908e+03 1.473303453858485191e+37
9.558401835213153390e+03 1.476233819578347333e+37
9.556270506163793470e+03 1.478020369249189688e+37
9.554140127388534893e+03 1.478952218740413824e+37
9.552010698251982831e+03 1.479498981623981041e+37
9.549882218119309982e+03 1.479937843353106434e+37
9.547754686356256570e+03 1.480491226624210143e+37
9.545628102329132162e+03 1.477809872172179919e+37
9.543502465404802933e+03 1.468977141832168206e+37
9.541377774950702587e+03 1.453561118431800640e+37
9.539254030334828713e+03 1.432669222335737704e+37
9.537131230925739146e+03 1.407968640293889651e+37
