# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.498362677799169320e+37
9.997667210984103804e+03 1.499890023657822673e+37
9.995335510095288555e+03 1.501581411556618397e+37
9.993004896572398138e+03 1.503291055569659883e+37
9.990675369654989481e+03 1.504944643553023525e+37
9.988346928583318004e+03 1.500101411226532966e+37
9.986019572598363084e+03 1.489915114968243474e+37
9.983693300941797133e+03 1.479643184621216200e+37
9.981368112856000153e+03 1.467519775903681611e+37
9.979044007584074279e+03 1.455171796006875183e+37
9.976720984369805592e+03 1.443504368808314076e+37
9.974399042457691394e+03 1.430078651920732328e+37
9.972078181092938394e+03 1.418985889428786065e+37
9.969758399521451793e+03 1.406614096737643144e+37
9.967439696989833465e+03 1.404356552708568788e+37
9.965122072745391051e+03 1.401434159947974512e+37
9.962805526036134324e+03 1.397502640221673225e+37
9.960490056110758815e+03 1.394907708527942652e+37
9.958175662218682191e+03 1.393134787947522366e+37
9.955862343609996969e+03 1.390018981822644854e+37
9.953550099535501431e+03 1.390710314889983961e+37
9.951238929246690532e+03 1.389943655485468923e+37
9.948928831995755900e+03 1.388731609956145992e+37
9.946619807035574922e+03 1.386849138509879703e+37
9.944311853619728936e+03 1.384657998838139175e+37
9.942004971002486855e+03 1.383641565028865968e+37
9.939699158438805171e+03 1.382266226444783889e+37
9.937394415184338868e+03 1.380364083840002443e+37
9.935090740495432328e+03 1.379049347845939791e+37
9.932788133629108415e+03 1.377572283760054379e+37
9.930486593843097580e+03 1.377057580886819731e+37
9.928186120395803300e+03 1.376514975136310459e+37
9.925886712546320268e+03 1.376156804244802839e+37
9.923588369554430756e+03 1.375988547221256372e+37
9.921291090680602792e+03 1.375491654202823360e+37
9.918994875185979254e+03 1.375382152965751227e+37
9.916699722332408783e+03 1.375254824868793246e+37
9.914405631382398496e+03 1.374848395579659532e+37
9.912112601599152185e+03 1.374907030776340363e+37
9.909820632246555761e+03 1.375011576748478581e+37
9.907529722589168159e+03 1.375193065263840720e+37
9.905239871892230440e+03 1.375578730025209825e+37
9.902951079421667600e+03 1.376254794461925622e+37
9.900663344444077666e+03 1.377569563422919124e+37
9.898376666226738962e+03 1.378932100587431694e+37
9.896091044037604661e+03 1.380438436816922822e+37
9.893806477145308236e+03 1.382121959471768596e+37
9.891522964819148910e+03 1.383894967500264474e+37
9.889240506329115306e+03 1.385922872442323715e+37
9.886959100945854516e+03 1.388113954373824317e+37
9.884678747940692119e+03 1.390327557134107359e+37
9.882399446585630358e+03 1.392381983726046715e+37
