# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 6.516321299368421007e+37
9.997667210984103804e+03 6.521002367662526930e+37
9.995335510095288555e+03 6.525659169992785960e+37
9.993004896572398138e+03 6.530084101170970625e+37
9.990675369654989481e+03 6.534823336595238496e+37
9.988346928583318004e+03 6.539992359778778859e+37
9.986019572598363084e+03 6.545440824602612511e+37
9.983693300941797133e+03 6.551000476232243606e+37
9.981368112856000153e+03 6.556411053025798353e+37
9.979044007584074279e+03 6.561546130318306726e+37
9.976720984369805592e+03 6.563932166000028125e+37
9.974399042457691394e+03 6.564860168587417454e+37
9.972078181092938394e+03 6.565773865633585891e+37
9.969758399521451793e+03 6.567292985213652105e+37
9.967439696989833465e+03 6.568164956173474353e+37
9.965122072745391051e+03 6.569609083980049459e+37
9.962805526036134324e+03 6.569182955329395643e+37
9.960490056110758815e+03 6.568663447561018967e+37
9.958175662218682191e+03 6.568858730284078309e+37
9.955862343609996969e+03 6.569754838522736610e+37
9.953550099535501431e+03 6.570773601174763802e+37
9.951238929246690532e+03 6.571278461418468601e+37
9.948928831995755900e+03 6.571011700227949571e+37
9.946619807035574922e+03 6.570517875440702871e+37
9.944311853619728936e+03 6.571217940563147716e+37
9.942004971002486855e+03 6.571698019192552336e+37
9.939699158438805171e+03 6.571702022873847370e+37
9.937394415184338868e+03 6.571342028984650456e+37
9.935090740495432328e+03 6.570558892514154642e+37
9.932788133629108415e+03 6.568536197508224456e+37
9.930486593843097580e+03 6.567339556734175682e+37
9.928186120395803300e+03 6.566024072646745171e+37
9.925886712546320268e+03 6.564078766517669996e+37
9.923588369554430756e+03 6.563031134335236853e+37
9.921291090680602792e+03 6.561984581348866346e+37
9.918994875185979254e+03 6.560924118490784954e+37
9.916699722332408783e+03 6.559889184658038049e+37
9.914405631382398496e+03 6.559001026608886106e+37
9.912112601599152185e+03 6.558050595134279600e+37
9.909820632246555761e+03 6.556510786612598062e+37
9.907529722589168159e+03 6.554724883691803832e+37
9.905239871892230440e+03 6.553364435317519239e+37
9.902951079421667600e+03 6.553023614242478189e+37
9.900663344444077666e+03 6.553271382953750517e+37
9.898376666226738962e+03 6.552763003476336495e+37
9.896091044037604661e+03 6.552115383996746984e+37
9.893806477145308236e+03 6.552111395296428594e+37
9.891522964819148910e+03 6.551416884339010328e+37
9.889240506329115306e+03 6.551880715622977193e+37
9.886959100945854516e+03 6.551921302741756267e+37
9.884678747940692119e+03 6.552648239550791560e+37
9.882399446585630358e+03 6.552810900112833942e+37
9.880121196153340861e+03 6.549455025561929843e+37
9.877843995917157372e+03 6.540480367577268308e+37
9.875567845151095753e+03 6.533281801451861851e+37
9.873292743129835799e+03 6.526318531649404406e+37
9.871018689128717597e+03 6.521374559104011144e+37
9.868745682423765174e+03 6.514753663809958899e+37
9.866473722291653758e+03 6.507341910739746403e+37
9.864202808009733417e+03 6.500193066657771341e+37
9.861932938856016335e+03 6.493596601090110114e+37
9.859664114109178627e+03 6.486667985509760026e+37
9.857396333048563974e+03 6.480257147627928114e+37
9.855129594954172717e+03 6.473544693781061375e+37
9.852863899106672761e+03 6.466884258266041144e+37
9.850599244787390489e+03 6.460604981550819844e+37
9.848335631278314395e+03 6.454588700899362661e+37
9.846073057862089627e+03 6.448403444657005081e+37
9.843811523822023446e+03 6.442232683873904192e+37
9.841551028442083407e+03 6.436310533351930228e+37
9.839291571006888262e+03 6.430173097366073531e+37
9.837033150801717056e+03 6.423571817693779872e+37
9.834775767112510948e+03 6.416894250658407053e+37
9.832519419225853198e+03 6.410637608334886037e+37
9.830264106428990999e+03 6.404730248219022968e+37
9.828009828009828198e+03 6.397780911031461619e+37
9.825756583256910744e+03 6.390941208552169204e+37
9.823504371459444883e+03 6.383525946462329508e+37
9.821253191907286237e+03 6.376802523950804662e+37
9.819003043890945264e+03 6.370911706744475186e+37
9.816753926701569071e+03 6.365260836648143288e+37
9.814505839630974151e+03 6.358810523261787039e+37
9.812258781971610006e+03 6.352675338523154410e+37
9.810012753016577335e+03 6.346720299271924869e+37
9.807767752059631675e+03 6.341146305852392710e+37
9.805523778395163390e+03 6.336350097033945035e+37
9.803280831318212222e+03 6.331944658180751883e+37
9.801038910124472750e+03 6.328693901329747206e+37
9.798798014110270742e+03 6.325375935002102764e+37
9.796558142572575889e+03 6.323452938442566359e+37
9.794319294809010898e+03 6.321635120579727397e+37
9.792081470117831486e+03 6.320021770524123332e+37
9.789844667797937291e+03 6.318254307209506205e+37
9.787608887148870053e+03 6.316538855035371401e+37
9.785374127470808162e+03 6.314157552475877888e+37
9.783140388064568469e+03 6.313121200428774275e+37
9.780907668231611751e+03 6.312416171141780188e+37
9.778675967274031791e+03 6.312596143802557258e+37
9.776445284494557200e+03 6.312795641701348280e+37
9.774215619196560510e+03 6.313298146879599644e+37
9.771986970684039989e+03 6.314140936022869272e+37
9.769759338261632365e+03 6.315016189409253335e+37
9.767532721234616474e+03 6.315708764678353792e+37
9.765307118908889606e+03 6.315862175930426124e+37
9.763082530590991155e+03 6.316468319270066793e+37
9.760858955588091703e+03 6.316307462763593387e+37
9.758636393207989386e+03 6.316250658999940076e+37
9.756414842759113526e+03 6.315651828770666696e+37
9.754194303550526456e+03 6.314950068415125836e+37
9.751974774891916240e+03 6.314030168204207985e+37
9.749756256093596676e+03 6.313695613865223904e+37
9.747538746466518205e+03 6.312915992477216500e+37
9.745322245322246090e+03 6.312369077134630046e+37
9.743106751972978600e+03 6.312253372744787727e+37
9.740892265731541556e+03 6.312444807539974883e+37
9.738678785911377418e+03 6.312892461632334246e+37
9.736466311826559831e+03 6.313252671151735146e+37
9.734254842791784540e+03 6.313547028004856640e+37
9.732044378122365742e+03 6.314305641389926636e+37
9.729834917134237912e+03 6.315946474666806874e+37
9.727626459143968532e+03 6.319714647608143184e+37
9.725419003468732626e+03 6.325559716671409264e+37
9.723212549426329133e+03 6.332001679004673033e+37
9.721007096335180904e+03 6.338631024676163844e+37
9.718802643514320152e+03 6.345890525862016425e+37
9.716599190283399366e+03 6.352745271557016215e+37
9.714396735962696766e+03 6.360005883435333652e+37
9.712195279873094478e+03 6.367481522537878907e+37
9.709994821336094901e+03 6.375138472867052862e+37
9.707795359673818893e+03 6.382738127845795271e+37
9.705596894208994854e+03 6.389895027765747025e+37
9.703399424264966001e+03 6.397009303753186787e+37
9.701202949165697646e+03 6.404449701794785875e+37
9.699007468235751730e+03 6.412336750941700252e+37
9.696812980800310470e+03 6.420565154208125158e+37
9.694619486185167261e+03 6.429757184928763542e+37
9.692426983716724862e+03 6.439512972068728830e+37
9.690235472721986298e+03 6.449279118413628996e+37
9.688044952528580325e+03 6.459620231826969518e+37
9.685855422464728690e+03 6.469589764739778805e+37
9.683666881859262503e+03 6.479426512304249767e+37
9.681479330041629510e+03 6.489768236425099692e+37
9.679292766341874085e+03 6.500090769345233407e+37
9.677107190090642689e+03 6.509861877013087565e+37
9.674922600619194782e+03 6.519076015875071692e+37
9.672738997259391908e+03 6.528430206732098208e+37
9.670556379343692242e+03 6.537793362101162437e+37
9.668374746205161500e+03 6.548924232158926809e+37
9.666194097177471122e+03 6.560884420109933773e+37
9.664014431594883717e+03 6.571979191939386347e+37
9.661835748792271261e+03 6.583151493927640979e+37
9.659658048105096896e+03 6.594674513873775957e+37
9.657481328869431309e+03 6.606955078889870246e+37
9.655305590421936358e+03 6.620833038666464899e+37
9.653130832099877807e+03 6.635358741911073764e+37
