# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 9.590427763288277343e+36
9.997667210984103804e+03 9.595051340553692997e+36
9.995335510095288555e+03 9.600446155421469441e+36
9.993004896572398138e+03 9.606081679905799664e+36
9.990675369654989481e+03 9.602616502875383863e+36
9.988346928583318004e+03 9.576099203749783685e+36
9.986019572598363084e+03 9.538713842901287800e+36
9.983693300941797133e+03 9.505327415944104964e+36
9.981368112856000153e+03 9.470212059883579549e+36
9.979044007584074279e+03 9.438812553168312315e+36
9.976720984369805592e+03 9.431296032844216178e+36
9.974399042457691394e+03 9.441759821317711123e+36
9.972078181092938394e+03 9.455195807874603844e+36
9.969758399521451793e+03 9.462866255632814130e+36
9.967439696989833465e+03 9.466545419403424091e+36
9.965122072745391051e+03 9.467767828058612024e+36
9.962805526036134324e+03 9.467030770828482148e+36
9.960490056110758815e+03 9.471693139884190624e+36
9.958175662218682191e+03 9.474669222985405790e+36
9.955862343609996969e+03 9.479467689043301349e+36
9.953550099535501431e+03 9.485162404998157627e+36
9.951238929246690532e+03 9.489252904245470594e+36
9.948928831995755900e+03 9.490413752898299675e+36
9.946619807035574922e+03 9.492400169002844488e+36
9.944311853619728936e+03 9.493200890058749739e+36
9.942004971002486855e+03 9.494124965632072163e+36
9.939699158438805171e+03 9.494864098473844655e+36
9.937394415184338868e+03 9.495324672394584807e+36
9.935090740495432328e+03 9.497460744840485541e+36
9.932788133629108415e+03 9.500449488749586353e+36
9.930486593843097580e+03 9.505397245029786613e+36
9.928186120395803300e+03 9.508330243519888011e+36
9.925886712546320268e+03 9.510369949891972380e+36
9.923588369554430756e+03 9.511214107197510261e+36
9.921291090680602792e+03 9.510327538905630647e+36
9.918994875185979254e+03 9.509494795034112468e+36
9.916699722332408783e+03 9.509757913539168788e+36
9.914405631382398496e+03 9.509052462293810555e+36
9.912112601599152185e+03 9.510049589306575302e+36
9.909820632246555761e+03 9.514748068895741950e+36
9.907529722589168159e+03 9.520186431067425011e+36
9.905239871892230440e+03 9.525376007889554562e+36
9.902951079421667600e+03 9.530207053775527004e+36
9.900663344444077666e+03 9.534349428504082389e+36
9.898376666226738962e+03 9.538859913802514331e+36
9.896091044037604661e+03 9.543888838753249621e+36
9.893806477145308236e+03 9.548972313484336168e+36
9.891522964819148910e+03 9.553409584558317899e+36
9.889240506329115306e+03 9.557957459110094306e+36
9.886959100945854516e+03 9.564049974445314993e+36
9.884678747940692119e+03 9.570463862568665578e+36
9.882399446585630358e+03 9.574489802014079149e+36
9.880121196153340861e+03 9.577444547127780856e+36
9.877843995917157372e+03 9.578070679011250289e+36
9.875567845151095753e+03 9.576930294620340640e+36
9.873292743129835799e+03 9.574657079997277199e+36
9.871018689128717597e+03 9.576292701969116579e+36
9.868745682423765174e+03 9.582424335981154275e+36
9.866473722291653758e+03 9.591521655200480402e+36
9.864202808009733417e+03 9.601980617709571896e+36
9.861932938856016335e+03 9.612943125001436696e+36
9.859664114109178627e+03 9.620688631708266501e+36
9.857396333048563974e+03 9.627342026343711585e+36
9.855129594954172717e+03 9.634682662813254101e+36
9.852863899106672761e+03 9.642190808518926015e+36
9.850599244787390489e+03 9.648880908167179374e+36
9.848335631278314395e+03 9.653579903258643087e+36
9.846073057862089627e+03 9.658592703546055335e+36
9.843811523822023446e+03 9.662851840747656892e+36
9.841551028442083407e+03 9.666750187375555711e+36
9.839291571006888262e+03 9.670253710496035997e+36
9.837033150801717056e+03 9.672688126790618370e+36
9.834775767112510948e+03 9.673280714115108009e+36
9.832519419225853198e+03 9.673641718604266560e+36
9.830264106428990999e+03 9.673897186152257978e+36
9.828009828009828198e+03 9.671872650504656822e+36
9.825756583256910744e+03 9.668737229966343734e+36
9.823504371459444883e+03 9.665137997363720174e+36
9.821253191907286237e+03 9.664365052197717748e+36
9.819003043890945264e+03 9.667337823647191275e+36
9.816753926701569071e+03 9.669927578950965101e+36
9.814505839630974151e+03 9.672915073517719278e+36
9.812258781971610006e+03 9.674630438751638310e+36
9.810012753016577335e+03 9.677758981005308651e+36
9.807767752059631675e+03 9.681788709248821992e+36
9.805523778395163390e+03 9.686216026423880039e+36
9.803280831318212222e+03 9.689355411618462857e+36
9.801038910124472750e+03 9.691915822789851314e+36
9.798798014110270742e+03 9.693925799365307785e+36
9.796558142572575889e+03 9.692426094732644157e+36
9.794319294809010898e+03 9.690517604414922584e+36
9.792081470117831486e+03 9.690766917047734021e+36
9.789844667797937291e+03 9.692765067412098619e+36
9.787608887148870053e+03 9.696551356196044996e+36
9.785374127470808162e+03 9.701747672509578635e+36
9.783140388064568469e+03 9.708118217053742593e+36
9.780907668231611751e+03 9.712396172101545609e+36
9.778675967274031791e+03 9.718050403200670879e+36
9.776445284494557200e+03 9.723166385686863360e+36
9.774215619196560510e+03 9.728565043284632246e+36
9.771986970684039989e+03 9.734487156906825273e+36
9.769759338261632365e+03 9.741027854387871070e+36
9.767532721234616474e+03 9.748994941058380437e+36
9.765307118908889606e+03 9.756799095578821306e+36
9.763082530590991155e+03 9.764501735741915477e+36
9.760858955588091703e+03 9.773927948933414757e+36
9.758636393207989386e+03 9.782378658918741906e+36
9.756414842759113526e+03 9.789384792760094523e+36
9.754194303550526456e+03 9.794810432356736161e+36
9.751974774891916240e+03 9.800538434687099312e+36
9.749756256093596676e+03 9.805055646554004734e+36
9.747538746466518205e+03 9.810176579878678284e+36
9.745322245322246090e+03 9.815307896648022446e+36
9.743106751972978600e+03 9.820223445204735169e+36
9.740892265731541556e+03 9.821807859459391172e+36
9.738678785911377418e+03 9.819009630437772714e+36
9.736466311826559831e+03 9.813631094958246394e+36
9.734254842791784540e+03 9.806678042292582096e+36
9.732044378122365742e+03 9.798167602664980700e+36
9.729834917134237912e+03 9.788362353116514764e+36
9.727626459143968532e+03 9.785566135858886743e+36
9.725419003468732626e+03 9.787622882531495180e+36
9.723212549426329133e+03 9.791698051107469926e+36
9.721007096335180904e+03 9.796091506705524417e+36
9.718802643514320152e+03 9.800262707686562835e+36
9.716599190283399366e+03 9.804234508125965306e+36
9.714396735962696766e+03 9.808590697341539254e+36
9.712195279873094478e+03 9.813760715723627363e+36
9.709994821336094901e+03 9.818569973838866892e+36
9.707795359673818893e+03 9.824601540557427097e+36
9.705596894208994854e+03 9.831624781544218355e+36
9.703399424264966001e+03 9.838579764241079550e+36
9.701202949165697646e+03 9.843184150942083641e+36
9.699007468235751730e+03 9.848424676538985048e+36
9.696812980800310470e+03 9.853501444387530113e+36
9.694619486185167261e+03 9.858792071367254423e+36
9.692426983716724862e+03 9.864914280291035661e+36
9.690235472721986298e+03 9.870762876404421201e+36
9.688044952528580325e+03 9.876907688521495051e+36
9.685855422464728690e+03 9.880590636595713733e+36
9.683666881859262503e+03 9.883799600376281952e+36
9.681479330041629510e+03 9.886542994113062245e+36
9.679292766341874085e+03 9.889819782450578603e+36
9.677107190090642689e+03 9.892742619023114809e+36
9.674922600619194782e+03 9.894457873101212447e+36
9.672738997259391908e+03 9.896971536717190745e+36
9.670556379343692242e+03 9.902959926076464571e+36
9.668374746205161500e+03 9.909816718725464463e+36
9.666194097177471122e+03 9.915056811081122788e+36
