# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 3.377785739855049040e+37
9.997667210984103804e+03 3.386135706196245211e+37
9.995335510095288555e+03 3.394416538746308676e+37
9.993004896572398138e+03 3.402728444488724478e+37
9.990675369654989481e+03 3.411426153514196151e+37
9.988346928583318004e+03 3.413646217347811158e+37
9.986019572598363084e+03 3.385124336913091686e+37
9.983693300941797133e+03 3.342242052363212635e+37
9.981368112856000153e+03 3.288328080269268504e+37
9.979044007584074279e+03 3.238009925917770679e+37
9.976720984369805592e+03 3.177308688294167763e+37
9.974399042457691394e+03 3.111355150616169987e+37
9.972078181092938394e+03 3.041858798905143268e+37
9.969758399521451793e+03 2.971494759558191159e+37
9.967439696989833465e+03 2.901154821355320604e+37
9.965122072745391051e+03 2.834735872362402104e+37
9.962805526036134324e+03 2.771407249181116678e+37
9.960490056110758815e+03 2.689703647071180869e+37
9.958175662218682191e+03 2.612942446003918960e+37
9.955862343609996969e+03 2.543270667711421864e+37
9.953550099535501431e+03 2.481451541783755941e+37
9.951238929246690532e+03 2.428589895410558057e+37
9.948928831995755900e+03 2.374116469669660886e+37
9.946619807035574922e+03 2.335773261150454951e+37
9.944311853619728936e+03 2.293620887697304920e+37
9.942004971002486855e+03 2.262783448046221751e+37
9.939699158438805171e+03 2.231247031704953885e+37
9.937394415184338868e+03 2.201377360287394099e+37
9.935090740495432328e+03 2.183622081614645580e+37
9.932788133629108415e+03 2.161460370917056069e+37
9.930486593843097580e+03 2.140981955906988306e+37
9.928186120395803300e+03 2.120751822986564527e+37
9.925886712546320268e+03 2.101382944269698643e+37
9.923588369554430756e+03 2.086907923765237915e+37
9.921291090680602792e+03 2.073140109716036072e+37
9.918994875185979254e+03 2.056406605410235953e+37
9.916699722332408783e+03 2.041848417436219107e+37
9.914405631382398496e+03 2.027742191164132454e+37
9.912112601599152185e+03 2.016953922496256965e+37
9.909820632246555761e+03 2.009691023420039045e+37
9.907529722589168159e+03 2.002145669381121107e+37
9.905239871892230440e+03 1.998806121591844910e+37
9.902951079421667600e+03 1.996491308167592191e+37
9.900663344444077666e+03 1.997167049587267521e+37
9.898376666226738962e+03 1.999985758133301211e+37
9.896091044037604661e+03 2.003997781676709778e+37
9.893806477145308236e+03 2.010557952115209317e+37
9.891522964819148910e+03 2.017809976979362337e+37
9.889240506329115306e+03 2.026976981175341774e+37
9.886959100945854516e+03 2.037013877215937718e+37
9.884678747940692119e+03 2.047402550992494318e+37
9.882399446585630358e+03 2.058971309774381300e+37
9.880121196153340861e+03 2.071009404651235846e+37
9.877843995917157372e+03 2.084023915716681103e+37
9.875567845151095753e+03 2.097082990031823974e+37
9.873292743129835799e+03 2.109903571284262460e+37
9.871018689128717597e+03 2.123213185694977656e+37
9.868745682423765174e+03 2.136050609546209784e+37
9.866473722291653758e+03 2.148551314946405588e+37
9.864202808009733417e+03 2.159893190370882739e+37
9.861932938856016335e+03 2.170746263845837025e+37
9.859664114109178627e+03 2.180478056812560906e+37
9.857396333048563974e+03 2.190317498085822059e+37
9.855129594954172717e+03 2.199769462302065424e+37
9.852863899106672761e+03 2.209503697939299238e+37
9.850599244787390489e+03 2.217849925556329053e+37
9.848335631278314395e+03 2.225365550028821708e+37
9.846073057862089627e+03 2.232072412445858766e+37
9.843811523822023446e+03 2.238419279795133657e+37
9.841551028442083407e+03 2.245076803721556545e+37
9.839291571006888262e+03 2.250887288847762139e+37
9.837033150801717056e+03 2.254263617290247858e+37
9.834775767112510948e+03 2.254061420907262320e+37
9.832519419225853198e+03 2.247277078984839862e+37
9.830264106428990999e+03 2.233993084291111525e+37
9.828009828009828198e+03 2.216385070125641907e+37
9.825756583256910744e+03 2.192610003304180484e+37
9.823504371459444883e+03 2.163565673347977237e+37
9.821253191907286237e+03 2.132143449829197727e+37
9.819003043890945264e+03 2.096680486059710310e+37
9.816753926701569071e+03 2.053291211769802325e+37
9.814505839630974151e+03 2.004397029442833888e+37
9.812258781971610006e+03 1.953487016934629804e+37
9.810012753016577335e+03 1.912587308135217082e+37
9.807767752059631675e+03 1.889792772502267562e+37
9.805523778395163390e+03 1.874046503778471723e+37
9.803280831318212222e+03 1.860610811078048939e+37
9.801038910124472750e+03 1.850785866912722967e+37
9.798798014110270742e+03 1.839872681343014811e+37
9.796558142572575889e+03 1.828118013056855709e+37
9.794319294809010898e+03 1.813887748760200860e+37
9.792081470117831486e+03 1.799952947439845873e+37
9.789844667797937291e+03 1.782804794477984498e+37
9.787608887148870053e+03 1.766240814153372433e+37
9.785374127470808162e+03 1.745387124696554292e+37
9.783140388064568469e+03 1.720458598875069254e+37
9.780907668231611751e+03 1.699191160436374043e+37
9.778675967274031791e+03 1.675931312340762229e+37
9.776445284494557200e+03 1.665527639995427659e+37
9.774215619196560510e+03 1.661553133524600519e+37
9.771986970684039989e+03 1.657345558819576427e+37
9.769759338261632365e+03 1.663520514012139801e+37
9.767532721234616474e+03 1.671647189418184406e+37
9.765307118908889606e+03 1.680938157741342801e+37
9.763082530590991155e+03 1.689642367085940015e+37
9.760858955588091703e+03 1.702507870138544294e+37
9.758636393207989386e+03 1.713943236591503275e+37
9.756414842759113526e+03 1.730973543382439457e+37
9.754194303550526456e+03 1.745847422489136315e+37
9.751974774891916240e+03 1.760601639814955635e+37
9.749756256093596676e+03 1.779791967494789904e+37
9.747538746466518205e+03 1.793368933467091301e+37
9.745322245322246090e+03 1.805653983150771796e+37
9.743106751972978600e+03 1.814718819356079178e+37
9.740892265731541556e+03 1.821520730064894230e+37
9.738678785911377418e+03 1.829573410500850637e+37
9.736466311826559831e+03 1.839976484851262056e+37
9.734254842791784540e+03 1.849474089101533983e+37
9.732044378122365742e+03 1.857214717298493547e+37
9.729834917134237912e+03 1.862130705590848676e+37
9.727626459143968532e+03 1.868588728719134998e+37
9.725419003468732626e+03 1.877863101427257913e+37
9.723212549426329133e+03 1.885326588628864527e+37
9.721007096335180904e+03 1.892292501051573824e+37
9.718802643514320152e+03 1.896909099718552238e+37
9.716599190283399366e+03 1.903217830034547948e+37
9.714396735962696766e+03 1.909864241182665443e+37
9.712195279873094478e+03 1.916024401829552145e+37
9.709994821336094901e+03 1.921564669524544307e+37
9.707795359673818893e+03 1.925103219458349356e+37
9.705596894208994854e+03 1.930392900275796038e+37
9.703399424264966001e+03 1.934999325521331126e+37
9.701202949165697646e+03 1.939482377666472959e+37
9.699007468235751730e+03 1.943241163251484612e+37
9.696812980800310470e+03 1.946273241342664862e+37
9.694619486185167261e+03 1.950509879781330957e+37
9.692426983716724862e+03 1.953860742532092498e+37
9.690235472721986298e+03 1.957890618085599157e+37
9.688044952528580325e+03 1.961026299431589580e+37
9.685855422464728690e+03 1.963585753651949594e+37
9.683666881859262503e+03 1.967488442935358242e+37
9.681479330041629510e+03 1.970830507279952516e+37
9.679292766341874085e+03 1.974950987367965858e+37
9.677107190090642689e+03 1.978619738861148844e+37
9.674922600619194782e+03 1.981929515248245535e+37
9.672738997259391908e+03 1.985768947674630516e+37
9.670556379343692242e+03 1.988877786677054611e+37
9.668374746205161500e+03 1.992194331955712351e+37
9.666194097177471122e+03 1.995345759226145305e+37
9.664014431594883717e+03 1.998656380257394409e+37
9.661835748792271261e+03 2.002351664732205621e+37
9.659658048105096896e+03 2.006276085470473336e+37
9.657481328869431309e+03 2.010764345169366765e+37
9.655305590421936358e+03 2.015040664151613781e+37
9.653130832099877807e+03 2.019499757669035661e+37
9.650957053241112590e+03 2.023575430594216640e+37
9.648784253184099725e+03 2.028014963797738445e+37
9.646612431267887587e+03 2.033196538635384428e+37
9.644441586832122994e+03 2.039142037935226017e+37
9.642271719217049395e+03 2.045668376692546103e+37
9.640102827763495952e+03 2.052674177563362315e+37
9.637934911812893915e+03 2.059874472410074296e+37
9.635767970707265704e+03 2.068055648352312968e+37
9.633602003789217633e+03 2.076887514456793144e+37
9.631437010401950829e+03 2.086713425658638363e+37
9.629272989889263044e+03 2.097556751992309228e+37
9.627109941595532291e+03 2.110399265156416580e+37
9.624947864865731390e+03 2.123773271378834496e+37
9.622786759045420695e+03 2.136592399521777549e+37
9.620626623480744456e+03 2.150173232849938029e+37
9.618467457518434458e+03 2.164407984292838984e+37
9.616309260505819111e+03 2.179746778198828735e+37
9.614152031790797992e+03 2.195519091107793179e+37
9.611995770721860026e+03 2.212738238550036845e+37
9.609840476648087133e+03 2.230615080261804537e+37
9.607686148919137850e+03 2.248752755313723366e+37
9.605532786885245514e+03 2.267726620537045947e+37
9.603380389897243731e+03 2.288909279907423948e+37
9.601228957306537268e+03 2.315265876967649881e+37
