# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 3.804317854133977482e+37
9.997667210984103804e+03 3.812979340489554370e+37
9.995335510095288555e+03 3.821609105893208554e+37
9.993004896572398138e+03 3.830181875604212891e+37
9.990675369654989481e+03 3.839107242542809998e+37
9.988346928583318004e+03 3.848282020351710094e+37
9.986019572598363084e+03 3.856747822560209008e+37
9.983693300941797133e+03 3.838485164536488710e+37
9.981368112856000153e+03 3.793772464517165914e+37
9.979044007584074279e+03 3.748467401578826979e+37
9.976720984369805592e+03 3.691520398346099648e+37
9.974399042457691394e+03 3.624857923362541175e+37
9.972078181092938394e+03 3.562385955322165342e+37
9.969758399521451793e+03 3.497370802418730259e+37
9.967439696989833465e+03 3.438685485654096894e+37
9.965122072745391051e+03 3.378971435223152445e+37
9.962805526036134324e+03 3.314657072538501365e+37
9.960490056110758815e+03 3.255196032197863190e+37
9.958175662218682191e+03 3.189337270830494921e+37
9.955862343609996969e+03 3.116214974183942193e+37
9.953550099535501431e+03 3.050829711638099208e+37
9.951238929246690532e+03 2.987765227327077148e+37
9.948928831995755900e+03 2.924647900316708043e+37
9.946619807035574922e+03 2.880755415573795055e+37
9.944311853619728936e+03 2.836289529096134924e+37
9.942004971002486855e+03 2.804692307180959509e+37
9.939699158438805171e+03 2.769847299114366673e+37
9.937394415184338868e+03 2.745475783214279831e+37
9.935090740495432328e+03 2.716988544573108432e+37
9.932788133629108415e+03 2.683882612051429142e+37
9.930486593843097580e+03 2.658261796906388251e+37
9.928186120395803300e+03 2.635544908486120123e+37
9.925886712546320268e+03 2.614641528494945986e+37
9.923588369554430756e+03 2.596607209741306445e+37
9.921291090680602792e+03 2.576954171694160653e+37
9.918994875185979254e+03 2.558935499226643229e+37
9.916699722332408783e+03 2.541314829510130469e+37
9.914405631382398496e+03 2.522975009855743191e+37
9.912112601599152185e+03 2.510353436225068433e+37
9.909820632246555761e+03 2.497422706092227790e+37
9.907529722589168159e+03 2.487942929761206643e+37
9.905239871892230440e+03 2.479752095385458249e+37
9.902951079421667600e+03 2.472165219307282443e+37
9.900663344444077666e+03 2.468059404780098190e+37
9.898376666226738962e+03 2.465973177075479904e+37
9.896091044037604661e+03 2.467605830138724227e+37
9.893806477145308236e+03 2.470612782233796546e+37
9.891522964819148910e+03 2.476395774168666092e+37
9.889240506329115306e+03 2.482780867191511482e+37
9.886959100945854516e+03 2.491100263313432551e+37
9.884678747940692119e+03 2.499492851213435645e+37
9.882399446585630358e+03 2.509374552106832747e+37
9.880121196153340861e+03 2.520454435696828192e+37
9.877843995917157372e+03 2.531734680199448502e+37
9.875567845151095753e+03 2.542531300140030832e+37
9.873292743129835799e+03 2.552747584200590280e+37
9.871018689128717597e+03 2.563397687712016589e+37
9.868745682423765174e+03 2.573067976414971661e+37
9.866473722291653758e+03 2.584052655791041070e+37
9.864202808009733417e+03 2.593846047427292425e+37
9.861932938856016335e+03 2.602890171061068002e+37
9.859664114109178627e+03 2.611421935086482671e+37
9.857396333048563974e+03 2.618738759290348414e+37
9.855129594954172717e+03 2.624845180179204270e+37
9.852863899106672761e+03 2.629883888953485578e+37
9.850599244787390489e+03 2.635126015672260457e+37
9.848335631278314395e+03 2.640916415277302856e+37
9.846073057862089627e+03 2.646782671311293242e+37
9.843811523822023446e+03 2.651760435282063736e+37
9.841551028442083407e+03 2.656493351993496470e+37
9.839291571006888262e+03 2.661418617321660740e+37
9.837033150801717056e+03 2.666057767986057578e+37
9.834775767112510948e+03 2.668811653424135687e+37
9.832519419225853198e+03 2.669005960702902008e+37
9.830264106428990999e+03 2.661517377583648146e+37
9.828009828009828198e+03 2.648659120490959943e+37
9.825756583256910744e+03 2.630127490316054598e+37
9.823504371459444883e+03 2.609756249816981087e+37
9.821253191907286237e+03 2.585375775265851216e+37
9.819003043890945264e+03 2.557228708762770561e+37
9.816753926701569071e+03 2.524868914572075765e+37
9.814505839630974151e+03 2.490806328230543677e+37
9.812258781971610006e+03 2.454729871726522299e+37
9.810012753016577335e+03 2.414444067265806669e+37
9.807767752059631675e+03 2.372858833084177532e+37
9.805523778395163390e+03 2.330513019175926989e+37
9.803280831318212222e+03 2.304355968316565490e+37
9.801038910124472750e+03 2.291390719257434225e+37
9.798798014110270742e+03 2.275426596059656987e+37
9.796558142572575889e+03 2.261660142668005403e+37
9.794319294809010898e+03 2.247217475157414667e+37
9.792081470117831486e+03 2.236355111036309827e+37
9.789844667797937291e+03 2.222640201502078576e+37
9.787608887148870053e+03 2.210615163175000104e+37
9.785374127470808162e+03 2.195907670915247568e+37
9.783140388064568469e+03 2.181473844686818849e+37
9.780907668231611751e+03 2.161990454396961131e+37
9.778675967274031791e+03 2.141163532635909365e+37
9.776445284494557200e+03 2.117447075221582958e+37
9.774215619196560510e+03 2.093664002193053459e+37
9.771986970684039989e+03 2.077987328174847864e+37
9.769759338261632365e+03 2.076073062381310554e+37
9.767532721234616474e+03 2.076538323917715565e+37
9.765307118908889606e+03 2.079822162035384108e+37
9.763082530590991155e+03 2.085042040464158831e+37
9.760858955588091703e+03 2.093698124575765359e+37
9.758636393207989386e+03 2.104259680084648053e+37
9.756414842759113526e+03 2.118546990814007595e+37
9.754194303550526456e+03 2.134302353046422158e+37
9.751974774891916240e+03 2.150302362395589531e+37
9.749756256093596676e+03 2.164396804457194224e+37
9.747538746466518205e+03 2.174559963224813573e+37
9.745322245322246090e+03 2.187312116218176088e+37
9.743106751972978600e+03 2.200121541324343250e+37
9.740892265731541556e+03 2.210867066857459743e+37
9.738678785911377418e+03 2.222354286649923845e+37
9.736466311826559831e+03 2.231219858803436643e+37
9.734254842791784540e+03 2.240271683239296890e+37
9.732044378122365742e+03 2.246698050987327089e+37
9.729834917134237912e+03 2.252807625856485907e+37
9.727626459143968532e+03 2.261347240164090370e+37
9.725419003468732626e+03 2.269878260929588125e+37
9.723212549426329133e+03 2.280534156802541225e+37
9.721007096335180904e+03 2.288054428135639195e+37
9.718802643514320152e+03 2.295486194486486583e+37
9.716599190283399366e+03 2.301970938403077265e+37
9.714396735962696766e+03 2.309479071442113679e+37
9.712195279873094478e+03 2.319187485529009813e+37
9.709994821336094901e+03 2.327754139206933273e+37
9.707795359673818893e+03 2.336310833972930881e+37
9.705596894208994854e+03 2.341771850702254471e+37
9.703399424264966001e+03 2.347894499046447638e+37
9.701202949165697646e+03 2.353371552260097878e+37
9.699007468235751730e+03 2.359859478472616880e+37
9.696812980800310470e+03 2.367533176163991541e+37
9.694619486185167261e+03 2.374294412569256678e+37
9.692426983716724862e+03 2.380706221910060366e+37
9.690235472721986298e+03 2.385609744644579254e+37
9.688044952528580325e+03 2.391482406847062601e+37
9.685855422464728690e+03 2.396235431771172081e+37
9.683666881859262503e+03 2.401011349513251460e+37
9.681479330041629510e+03 2.406436342334115632e+37
9.679292766341874085e+03 2.412549147946145162e+37
9.677107190090642689e+03 2.418242834113482043e+37
9.674922600619194782e+03 2.423043615247743589e+37
9.672738997259391908e+03 2.428373739454989742e+37
9.670556379343692242e+03 2.433339138982948006e+37
9.668374746205161500e+03 2.439075360825351117e+37
9.666194097177471122e+03 2.445174266279698982e+37
9.664014431594883717e+03 2.451493802710229989e+37
9.661835748792271261e+03 2.457442619493567714e+37
9.659658048105096896e+03 2.463362026323578888e+37
9.657481328869431309e+03 2.470175661880537796e+37
9.655305590421936358e+03 2.477319558636393392e+37
9.653130832099877807e+03 2.484869194560941820e+37
9.650957053241112590e+03 2.492760388401887498e+37
9.648784253184099725e+03 2.500431793411583253e+37
9.646612431267887587e+03 2.507833207043474267e+37
9.644441586832122994e+03 2.515263281576173795e+37
9.642271719217049395e+03 2.523765061355419141e+37
9.640102827763495952e+03 2.532967131118964608e+37
9.637934911812893915e+03 2.542805408658004566e+37
9.635767970707265704e+03 2.553455195634846867e+37
9.633602003789217633e+03 2.565270018911582862e+37
9.631437010401950829e+03 2.578837948977287462e+37
9.629272989889263044e+03 2.593863724024294861e+37
9.627109941595532291e+03 2.609447978044873967e+37
9.624947864865731390e+03 2.625325759018782028e+37
9.622786759045420695e+03 2.641718647837069851e+37
9.620626623480744456e+03 2.658115784354933545e+37
9.618467457518434458e+03 2.675749214570128483e+37
9.616309260505819111e+03 2.694028115999240507e+37
9.614152031790797992e+03 2.712677687770276478e+37
9.611995770721860026e+03 2.731804664608572242e+37
9.609840476648087133e+03 2.751625951964254098e+37
9.607686148919137850e+03 2.773206757014953967e+37
9.605532786885245514e+03 2.796249970705134666e+37
9.603380389897243731e+03 2.821087921437164575e+37
9.601228957306537268e+03 2.846785080066592485e+37
9.599078488465107512e+03 2.872542482354742067e+37
9.596928982725527021e+03 2.898838792372500609e+37
9.594780439440944974e+03 2.930042172610450868e+37
9.592632857965083531e+03 2.964506598470724382e+37
9.590486237652250566e+03 2.999598689184363257e+37
9.588340577857325115e+03 3.035645080679779540e+37
9.586195877935771932e+03 3.071333052019100461e+37
9.584052137243626930e+03 3.106782572297968167e+37
9.581909355137500825e+03 3.142503570369811219e+37
9.579767530974582769e+03 3.179045180302885825e+37
9.577626664112633080e+03 3.216764812014487103e+37
9.575486753909990512e+03 3.252226017096416701e+37
9.573347799725563164e+03 3.285969388421480222e+37
9.571209800918835754e+03 3.318325896189635938e+37
9.569072756849862344e+03 3.348659490672733367e+37
9.566936666879264521e+03 3.376769788079952807e+37
9.564801530368245949e+03 3.403404228530618834e+37
9.562667346678568720e+03 3.424928807304106723e+37
9.560534115172567908e+03 3.444676685076429679e+37
9.558401835213153390e+03 3.457529913480517979e+37
9.556270506163793470e+03 3.464539356233749508e+37
9.554140127388534893e+03 3.467240260828455857e+37
9.552010698251982831e+03 3.468693193229343114e+37
9.549882218119309982e+03 3.470143206937049883e+37
9.547754686356256570e+03 3.471012370026084921e+37
9.545628102329132162e+03 3.472458058944247818e+37
9.543502465404802933e+03 3.472916007383217741e+37
9.541377774950702587e+03 3.458157844643286216e+37
9.539254030334828713e+03 3.404613182500256762e+37
9.537131230925739146e+03 3.336502398050604174e+37
9.535009376092551975e+03 3.249256987757737417e+37
9.532888465204956447e+03 3.139091485984396273e+37
9.530768497633192965e+03 3.016264928645144196e+37
9.528649472748062180e+03 2.883877126653965998e+37
9.526531389920930451e+03 2.737022427808669724e+37
9.524414248523715287e+03 2.587056174461525329e+37
9.522298047928899905e+03 2.425121358643563621e+37
9.520182787509520494e+03 2.258224166620350399e+37
9.518068466639169856e+03 2.081254563502892006e+37
9.515955084691999218e+03 1.896425448344635602e+37
9.513842641042716423e+03 1.784822740566446670e+37
9.511731135066582283e+03 1.724921968471346084e+37
9.509620566139410585e+03 1.687064031972410448e+37
9.507510933637573544e+03 1.660835198774612537e+37
9.505402236937994530e+03 1.649935811949821786e+37
9.503294475418144430e+03 1.658418880342435979e+37
9.501187648456058014e+03 1.677510116401549854e+37
9.499081755430310295e+03 1.707722729043616447e+37
9.496976795720029259e+03 1.745803200363169644e+37
9.494872768704899499e+03 1.792068551926967204e+37
9.492769673765149491e+03 1.839697026828419960e+37
9.490667510281555224e+03 1.882234401747262794e+37
9.488566277635449296e+03 1.921691920740845153e+37
9.486465975208702730e+03 1.964417577834874166e+37
9.484366602383737700e+03 2.003971496190939984e+37
9.482268158543523896e+03 2.045300269664113370e+37
9.480170643071576706e+03 2.085299033081990551e+37
9.478074055351951756e+03 2.122097220539954932e+37
9.475978394769259467e+03 2.154268157377141644e+37
9.473883660708646858e+03 2.181980285684171945e+37
