# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.078043107521717065e+37
9.997667210984103804e+03 1.078781705532728996e+37
9.995335510095288555e+03 1.079374032064933618e+37
9.993004896572398138e+03 1.080038180274590340e+37
9.990675369654989481e+03 1.073981287946306762e+37
9.988346928583318004e+03 1.063769992556453333e+37
9.986019572598363084e+03 1.054208313597121351e+37
9.983693300941797133e+03 1.043251554789413612e+37
9.981368112856000153e+03 1.036970094855437014e+37
9.979044007584074279e+03 1.031482737339041890e+37
9.976720984369805592e+03 1.028211666206978989e+37
9.974399042457691394e+03 1.025138769092668202e+37
9.972078181092938394e+03 1.025835679509351410e+37
9.969758399521451793e+03 1.024907228336406192e+37
9.967439696989833465e+03 1.024823179399481869e+37
9.965122072745391051e+03 1.024209231864139454e+37
9.962805526036134324e+03 1.023126485517171256e+37
9.960490056110758815e+03 1.021508738330976022e+37
9.958175662218682191e+03 1.020471021500361394e+37
9.955862343609996969e+03 1.019648936229223005e+37
9.953550099535501431e+03 1.019282651568438076e+37
9.951238929246690532e+03 1.018861538002692905e+37
9.948928831995755900e+03 1.017917720563927814e+37
9.946619807035574922e+03 1.016928450427475816e+37
9.944311853619728936e+03 1.015657611312732473e+37
9.942004971002486855e+03 1.014381204934423425e+37
9.939699158438805171e+03 1.013632467866016810e+37
9.937394415184338868e+03 1.012945152230467139e+37
9.935090740495432328e+03 1.012772039291144394e+37
9.932788133629108415e+03 1.012485468059165356e+37
9.930486593843097580e+03 1.012635849862941707e+37
9.928186120395803300e+03 1.012688559645742394e+37
9.925886712546320268e+03 1.012677474966517890e+37
9.923588369554430756e+03 1.012510809248012236e+37
9.921291090680602792e+03 1.012316912995756310e+37
9.918994875185979254e+03 1.012266264894603026e+37
9.916699722332408783e+03 1.012388908262940399e+37
9.914405631382398496e+03 1.012839315359620030e+37
9.912112601599152185e+03 1.013334386326551855e+37
9.909820632246555761e+03 1.013928766102851925e+37
9.907529722589168159e+03 1.014647552543665794e+37
9.905239871892230440e+03 1.015575535816123215e+37
9.902951079421667600e+03 1.016439014268341576e+37
9.900663344444077666e+03 1.017296012221156704e+37
9.898376666226738962e+03 1.018220517733336738e+37
9.896091044037604661e+03 1.019117949940235394e+37
9.893806477145308236e+03 1.020018190926629715e+37
9.891522964819148910e+03 1.020852675431873394e+37
9.889240506329115306e+03 1.021652167656526597e+37
9.886959100945854516e+03 1.022488668477684948e+37
9.884678747940692119e+03 1.023155084563914625e+37
