# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 6.489290177981097242e+36
9.997667210984103804e+03 6.491319347859712343e+36
9.995335510095288555e+03 6.493766902002038505e+36
9.993004896572398138e+03 6.495353744878156836e+36
9.990675369654989481e+03 6.488850801041445252e+36
9.988346928583318004e+03 6.482237862368235263e+36
9.986019572598363084e+03 6.476284068926257204e+36
9.983693300941797133e+03 6.479094059528672837e+36
9.981368112856000153e+03 6.482538775089898825e+36
9.979044007584074279e+03 6.486476983816312760e+36
9.976720984369805592e+03 6.489217599251274182e+36
9.974399042457691394e+03 6.492154031440818356e+36
9.972078181092938394e+03 6.494567868006351811e+36
9.969758399521451793e+03 6.496612840958776957e+36
9.967439696989833465e+03 6.499752200035701577e+36
9.965122072745391051e+03 6.502335606174288343e+36
9.962805526036134324e+03 6.504746719553291123e+36
9.960490056110758815e+03 6.507119284499900757e+36
9.958175662218682191e+03 6.509126943816343440e+36
9.955862343609996969e+03 6.510896307617398809e+36
9.953550099535501431e+03 6.513169890055388469e+36
9.951238929246690532e+03 6.515443966314585860e+36
9.948928831995755900e+03 6.517082905758856636e+36
9.946619807035574922e+03 6.518772936324412930e+36
9.944311853619728936e+03 6.519856983571704158e+36
9.942004971002486855e+03 6.522002634589912261e+36
9.939699158438805171e+03 6.524045130554051649e+36
9.937394415184338868e+03 6.526090667759648469e+36
9.935090740495432328e+03 6.528529458252255854e+36
9.932788133629108415e+03 6.530982392195675670e+36
9.930486593843097580e+03 6.532995828541608011e+36
9.928186120395803300e+03 6.534880543032449082e+36
9.925886712546320268e+03 6.536431901485060121e+36
9.923588369554430756e+03 6.538261864020913688e+36
9.921291090680602792e+03 6.540238218872230248e+36
9.918994875185979254e+03 6.542527126711251922e+36
9.916699722332408783e+03 6.545951130773485022e+36
9.914405631382398496e+03 6.549014755318239501e+36
9.912112601599152185e+03 6.551775141336917040e+36
9.909820632246555761e+03 6.554723072013376713e+36
9.907529722589168159e+03 6.557801849101621505e+36
9.905239871892230440e+03 6.560451938448943058e+36
9.902951079421667600e+03 6.563246705831590441e+36
9.900663344444077666e+03 6.566217360204702520e+36
