# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 9.839487420459551513e+36
9.997667210984103804e+03 9.843810752057352485e+36
9.995335510095288555e+03 9.847469353923039554e+36
9.993004896572398138e+03 9.851462757477315319e+36
9.990675369654989481e+03 9.847545467433131440e+36
9.988346928583318004e+03 9.820399087450455670e+36
9.986019572598363084e+03 9.784975024399664271e+36
9.983693300941797133e+03 9.752698163097574940e+36
9.981368112856000153e+03 9.719294457834356382e+36
9.979044007584074279e+03 9.691431857217963202e+36
9.976720984369805592e+03 9.696462260704448559e+36
9.974399042457691394e+03 9.705114049589293256e+36
9.972078181092938394e+03 9.712980183759239115e+36
9.969758399521451793e+03 9.710378038195089916e+36
9.967439696989833465e+03 9.708777548379231555e+36
9.965122072745391051e+03 9.712311895918684721e+36
9.962805526036134324e+03 9.715395352288104878e+36
9.960490056110758815e+03 9.719588774737118082e+36
9.958175662218682191e+03 9.721012547888401339e+36
9.955862343609996969e+03 9.723661137092852276e+36
9.953550099535501431e+03 9.725860360387617145e+36
9.951238929246690532e+03 9.729740512216486059e+36
9.948928831995755900e+03 9.733314723190413000e+36
9.946619807035574922e+03 9.734769024753617921e+36
9.944311853619728936e+03 9.735441173533934576e+36
9.942004971002486855e+03 9.736844727573842632e+36
9.939699158438805171e+03 9.738008425703069087e+36
9.937394415184338868e+03 9.738765979073998770e+36
9.935090740495432328e+03 9.743209753986137987e+36
9.932788133629108415e+03 9.746734860856909525e+36
9.930486593843097580e+03 9.750517539989459328e+36
9.928186120395803300e+03 9.753405915602422923e+36
9.925886712546320268e+03 9.756094648547677831e+36
9.923588369554430756e+03 9.756738982292562427e+36
9.921291090680602792e+03 9.756498713788104950e+36
9.918994875185979254e+03 9.756455964635335419e+36
9.916699722332408783e+03 9.756862718562566731e+36
9.914405631382398496e+03 9.756649222718969153e+36
9.912112601599152185e+03 9.759638128892539660e+36
9.909820632246555761e+03 9.765965044509230617e+36
9.907529722589168159e+03 9.772280308339939703e+36
9.905239871892230440e+03 9.778503987067448889e+36
9.902951079421667600e+03 9.784518553522260586e+36
9.900663344444077666e+03 9.789392369140727416e+36
9.898376666226738962e+03 9.794393734991364335e+36
9.896091044037604661e+03 9.798856281943140902e+36
9.893806477145308236e+03 9.803535147509728081e+36
9.891522964819148910e+03 9.808416693559611099e+36
9.889240506329115306e+03 9.813470103400978127e+36
9.886959100945854516e+03 9.818032940208747151e+36
9.884678747940692119e+03 9.821719130842807104e+36
9.882399446585630358e+03 9.823923227847512515e+36
9.880121196153340861e+03 9.825515075424987199e+36
9.877843995917157372e+03 9.826708545271974745e+36
9.875567845151095753e+03 9.827577416617109146e+36
9.873292743129835799e+03 9.827117737036654641e+36
9.871018689128717597e+03 9.830245492212245952e+36
9.868745682423765174e+03 9.836759126739785269e+36
9.866473722291653758e+03 9.846516090387928700e+36
9.864202808009733417e+03 9.855494221042274850e+36
9.861932938856016335e+03 9.864500708198448773e+36
9.859664114109178627e+03 9.872431119458341942e+36
9.857396333048563974e+03 9.881259428198483497e+36
9.855129594954172717e+03 9.888817640234751484e+36
9.852863899106672761e+03 9.895018741199536101e+36
9.850599244787390489e+03 9.900993198319578557e+36
9.848335631278314395e+03 9.906493343993941931e+36
9.846073057862089627e+03 9.910357056905904323e+36
9.843811523822023446e+03 9.913362108709876021e+36
9.841551028442083407e+03 9.916661676874988870e+36
9.839291571006888262e+03 9.920393096791262916e+36
9.837033150801717056e+03 9.923177382466758553e+36
9.834775767112510948e+03 9.925400787805047699e+36
9.832519419225853198e+03 9.926681767255411684e+36
9.830264106428990999e+03 9.925384805604779242e+36
9.828009828009828198e+03 9.921043640597976926e+36
9.825756583256910744e+03 9.916687340799065809e+36
9.823504371459444883e+03 9.917030950838209445e+36
9.821253191907286237e+03 9.920454824100565919e+36
9.819003043890945264e+03 9.925879847828149935e+36
9.816753926701569071e+03 9.929592755996586040e+36
9.814505839630974151e+03 9.933075615978015201e+36
9.812258781971610006e+03 9.935115048940625062e+36
9.810012753016577335e+03 9.938126786062370238e+36
9.807767752059631675e+03 9.941002850519283997e+36
9.805523778395163390e+03 9.943725637338932459e+36
9.803280831318212222e+03 9.945806550761174845e+36
9.801038910124472750e+03 9.947482693054993737e+36
9.798798014110270742e+03 9.947994206396665347e+36
9.796558142572575889e+03 9.948188109207807935e+36
9.794319294809010898e+03 9.947098237702250259e+36
9.792081470117831486e+03 9.947844406910427764e+36
9.789844667797937291e+03 9.951296500977823151e+36
9.787608887148870053e+03 9.957783011161369150e+36
9.785374127470808162e+03 9.962840242648035211e+36
9.783140388064568469e+03 9.966671094618258292e+36
9.780907668231611751e+03 9.970559848866901573e+36
9.778675967274031791e+03 9.975698662105466421e+36
9.776445284494557200e+03 9.980863980011844694e+36
9.774215619196560510e+03 9.986652231309802819e+36
9.771986970684039989e+03 9.992642078900989587e+36
9.769759338261632365e+03 9.998176738312838338e+36
9.767532721234616474e+03 1.000382383271797125e+37
9.765307118908889606e+03 1.001142899718777670e+37
9.763082530590991155e+03 1.002035602464076296e+37
9.760858955588091703e+03 1.002829574483488538e+37
9.758636393207989386e+03 1.003620067614396558e+37
9.756414842759113526e+03 1.004460139408101614e+37
9.754194303550526456e+03 1.005214625840318558e+37
9.751974774891916240e+03 1.005758464548989594e+37
9.749756256093596676e+03 1.006210632895010275e+37
9.747538746466518205e+03 1.006615986268409360e+37
9.745322245322246090e+03 1.007089698169150141e+37
9.743106751972978600e+03 1.007621707268121010e+37
9.740892265731541556e+03 1.007799520202053180e+37
9.738678785911377418e+03 1.007368954664054683e+37
9.736466311826559831e+03 1.006854223571068399e+37
9.734254842791784540e+03 1.006203081468463487e+37
9.732044378122365742e+03 1.005411837860497921e+37
