# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.500271860925900155e+37
9.997667210984103804e+03 1.501444491193563403e+37
9.995335510095288555e+03 1.502683373880488156e+37
9.993004896572398138e+03 1.504111452539752444e+37
9.990675369654989481e+03 1.505575532702356419e+37
9.988346928583318004e+03 1.500157177046768549e+37
9.986019572598363084e+03 1.490269060485258400e+37
9.983693300941797133e+03 1.477512785223804993e+37
9.981368112856000153e+03 1.466770928062663725e+37
9.979044007584074279e+03 1.455068765478984986e+37
9.976720984369805592e+03 1.443883021846561133e+37
9.974399042457691394e+03 1.432688017049979936e+37
9.972078181092938394e+03 1.420776989338493972e+37
9.969758399521451793e+03 1.416238573732694309e+37
9.967439696989833465e+03 1.411193155904572272e+37
9.965122072745391051e+03 1.407875202649078134e+37
9.962805526036134324e+03 1.402963781281148246e+37
9.960490056110758815e+03 1.402218786226376490e+37
9.958175662218682191e+03 1.399554736035257146e+37
9.955862343609996969e+03 1.396860521219102586e+37
9.953550099535501431e+03 1.395000192614901175e+37
9.951238929246690532e+03 1.393446097773647269e+37
9.948928831995755900e+03 1.392901042051791396e+37
9.946619807035574922e+03 1.391792231066460469e+37
9.944311853619728936e+03 1.390440653575422339e+37
9.942004971002486855e+03 1.389028559735038460e+37
9.939699158438805171e+03 1.387641737326774180e+37
9.937394415184338868e+03 1.385776437131824793e+37
9.935090740495432328e+03 1.385107117657200636e+37
9.932788133629108415e+03 1.384147568515314439e+37
9.930486593843097580e+03 1.383559341704996264e+37
9.928186120395803300e+03 1.383340234630876418e+37
9.925886712546320268e+03 1.383034142689428288e+37
9.923588369554430756e+03 1.383029738480587188e+37
9.921291090680602792e+03 1.382804654732550690e+37
9.918994875185979254e+03 1.382966503697170530e+37
9.916699722332408783e+03 1.382915685261991671e+37
9.914405631382398496e+03 1.382980886883354835e+37
9.912112601599152185e+03 1.383218091847895227e+37
9.909820632246555761e+03 1.383607020463992725e+37
9.907529722589168159e+03 1.384149472944185865e+37
9.905239871892230440e+03 1.384938004717464427e+37
9.902951079421667600e+03 1.386200045490873047e+37
9.900663344444077666e+03 1.387588390766442526e+37
9.898376666226738962e+03 1.389026104378884793e+37
9.896091044037604661e+03 1.390390085936298685e+37
9.893806477145308236e+03 1.391740795390036043e+37
9.891522964819148910e+03 1.392964261163974907e+37
9.889240506329115306e+03 1.394403528210314952e+37
9.886959100945854516e+03 1.396145402319559774e+37
9.884678747940692119e+03 1.398102944679948497e+37
9.882399446585630358e+03 1.399918227645484397e+37
9.880121196153340861e+03 1.401435845136248743e+37
9.877843995917157372e+03 1.402440507808180811e+37
9.875567845151095753e+03 1.403333355939913222e+37
9.873292743129835799e+03 1.404102379942857038e+37
9.871018689128717597e+03 1.404583704567534948e+37
9.868745682423765174e+03 1.404975695916870875e+37
9.866473722291653758e+03 1.405214922719514438e+37
9.864202808009733417e+03 1.405854865979715699e+37
9.861932938856016335e+03 1.406885086548642417e+37
9.859664114109178627e+03 1.408387025106202040e+37
9.857396333048563974e+03 1.410004765314592787e+37
9.855129594954172717e+03 1.411625617724177058e+37
9.852863899106672761e+03 1.413332951928446475e+37
9.850599244787390489e+03 1.414879730783954505e+37
9.848335631278314395e+03 1.416653824610177828e+37
9.846073057862089627e+03 1.418257885841452562e+37
9.843811523822023446e+03 1.419766787425700720e+37
9.841551028442083407e+03 1.421161038342066128e+37
9.839291571006888262e+03 1.422487817812319484e+37
9.837033150801717056e+03 1.423842994649194258e+37
9.834775767112510948e+03 1.423924464235464180e+37
9.832519419225853198e+03 1.423300741144626738e+37
9.830264106428990999e+03 1.421910636576253088e+37
9.828009828009828198e+03 1.420110042685576355e+37
9.825756583256910744e+03 1.417743447085701332e+37
9.823504371459444883e+03 1.414444942912697080e+37
9.821253191907286237e+03 1.410301803997456280e+37
9.819003043890945264e+03 1.405301311305995751e+37
9.816753926701569071e+03 1.401324428067997127e+37
9.814505839630974151e+03 1.398604465237655284e+37
9.812258781971610006e+03 1.396793417604719879e+37
9.810012753016577335e+03 1.395633559094665904e+37
9.807767752059631675e+03 1.395179103284457341e+37
9.805523778395163390e+03 1.395355188247279952e+37
9.803280831318212222e+03 1.395210567101196218e+37
9.801038910124472750e+03 1.395534608701990993e+37
9.798798014110270742e+03 1.395288345474240568e+37
9.796558142572575889e+03 1.395109706388044111e+37
9.794319294809010898e+03 1.394343539020689552e+37
9.792081470117831486e+03 1.393097560732187455e+37
9.789844667797937291e+03 1.391883749569771447e+37
9.787608887148870053e+03 1.389401971243613275e+37
9.785374127470808162e+03 1.387780903118555370e+37
9.783140388064568469e+03 1.386940155386153177e+37
9.780907668231611751e+03 1.387370460754726724e+37
9.778675967274031791e+03 1.388069284924697634e+37
9.776445284494557200e+03 1.388831149854703548e+37
9.774215619196560510e+03 1.390053213272697876e+37
9.771986970684039989e+03 1.391283856246286301e+37
9.769759338261632365e+03 1.393674661082154176e+37
9.767532721234616474e+03 1.396152945470319979e+37
9.765307118908889606e+03 1.399239745098257504e+37
9.763082530590991155e+03 1.402175293432041136e+37
9.760858955588091703e+03 1.404903833254426500e+37
9.758636393207989386e+03 1.407905527016681143e+37
9.756414842759113526e+03 1.410355677973897364e+37
9.754194303550526456e+03 1.412817122234735843e+37
9.751974774891916240e+03 1.414477184689242286e+37
9.749756256093596676e+03 1.416729912696169896e+37
9.747538746466518205e+03 1.418531638618278827e+37
9.745322245322246090e+03 1.420214716134157785e+37
9.743106751972978600e+03 1.421619757526136954e+37
9.740892265731541556e+03 1.422500429228783067e+37
9.738678785911377418e+03 1.422683525049049004e+37
9.736466311826559831e+03 1.422359201106521979e+37
9.734254842791784540e+03 1.421927150959509540e+37
9.732044378122365742e+03 1.421199701920145302e+37
9.729834917134237912e+03 1.420068789748698436e+37
9.727626459143968532e+03 1.418841174486441090e+37
9.725419003468732626e+03 1.417264794943883195e+37
9.723212549426329133e+03 1.415681499968966041e+37
9.721007096335180904e+03 1.415763075582075758e+37
9.718802643514320152e+03 1.416029797769016112e+37
9.716599190283399366e+03 1.416651144041098479e+37
9.714396735962696766e+03 1.417162521558214300e+37
9.712195279873094478e+03 1.418123877968046049e+37
9.709994821336094901e+03 1.419064443065038450e+37
9.707795359673818893e+03 1.420014148403160191e+37
9.705596894208994854e+03 1.421257141048672841e+37
9.703399424264966001e+03 1.422484457243213374e+37
9.701202949165697646e+03 1.423970824894812429e+37
9.699007468235751730e+03 1.425309980643604869e+37
9.696812980800310470e+03 1.426670571301420923e+37
9.694619486185167261e+03 1.428209112452870547e+37
9.692426983716724862e+03 1.429284096033095357e+37
9.690235472721986298e+03 1.430454226110145401e+37
9.688044952528580325e+03 1.431761990581908310e+37
9.685855422464728690e+03 1.433165337387101152e+37
9.683666881859262503e+03 1.434378047655693346e+37
9.681479330041629510e+03 1.434909480865311645e+37
9.679292766341874085e+03 1.435171038896239674e+37
9.677107190090642689e+03 1.435536700494950086e+37
9.674922600619194782e+03 1.436077198216556364e+37
9.672738997259391908e+03 1.436619550709924346e+37
9.670556379343692242e+03 1.436919551361690150e+37
9.668374746205161500e+03 1.436811892038594632e+37
9.666194097177471122e+03 1.436804396848368349e+37
9.664014431594883717e+03 1.437490618683580260e+37
9.661835748792271261e+03 1.438198167494446846e+37
9.659658048105096896e+03 1.438805075850904748e+37
9.657481328869431309e+03 1.439263725954398733e+37
9.655305590421936358e+03 1.439841927091140541e+37
9.653130832099877807e+03 1.440352638386885127e+37
9.650957053241112590e+03 1.440835143975418154e+37
9.648784253184099725e+03 1.441344766261365436e+37
9.646612431267887587e+03 1.441930034687003153e+37
9.644441586832122994e+03 1.442531438281506854e+37
9.642271719217049395e+03 1.443229796979933029e+37
9.640102827763495952e+03 1.444111743067189917e+37
9.637934911812893915e+03 1.445084522519067155e+37
9.635767970707265704e+03 1.446071544326750156e+37
9.633602003789217633e+03 1.447218334160350774e+37
9.631437010401950829e+03 1.448820878213211179e+37
9.629272989889263044e+03 1.450251708607862096e+37
9.627109941595532291e+03 1.451752853220837887e+37
9.624947864865731390e+03 1.453436158533909416e+37
9.622786759045420695e+03 1.455361297980166914e+37
9.620626623480744456e+03 1.457269006322702342e+37
9.618467457518434458e+03 1.459198375312775122e+37
9.616309260505819111e+03 1.461192483982237182e+37
9.614152031790797992e+03 1.463447066901505916e+37
9.611995770721860026e+03 1.465763035049359849e+37
9.609840476648087133e+03 1.468203859967792328e+37
9.607686148919137850e+03 1.471032782538108125e+37
9.605532786885245514e+03 1.474279976403234646e+37
9.603380389897243731e+03 1.478006267403431599e+37
9.601228957306537268e+03 1.482049950218240797e+37
9.599078488465107512e+03 1.486493126470356405e+37
9.596928982725527021e+03 1.491055459635682260e+37
9.594780439440944974e+03 1.496009635715844761e+37
9.592632857965083531e+03 1.501165841375568851e+37
9.590486237652250566e+03 1.506418671362810426e+37
9.588340577857325115e+03 1.511890464176126247e+37
9.586195877935771932e+03 1.517656196356106222e+37
9.584052137243626930e+03 1.523654973301992022e+37
9.581909355137500825e+03 1.529797519941902770e+37
9.579767530974582769e+03 1.536059826537055194e+37
9.577626664112633080e+03 1.542353332021841206e+37
9.575486753909990512e+03 1.548462411463105323e+37
9.573347799725563164e+03 1.554449804119008712e+37
9.571209800918835754e+03 1.560224150556746725e+37
9.569072756849862344e+03 1.566168799767637071e+37
9.566936666879264521e+03 1.571996822300917269e+37
9.564801530368245949e+03 1.577230577644576710e+37
9.562667346678568720e+03 1.581975783757378002e+37
9.560534115172567908e+03 1.585629401848174514e+37
9.558401835213153390e+03 1.588413882794370466e+37
9.556270506163793470e+03 1.590012041764162213e+37
9.554140127388534893e+03 1.590618373116232524e+37
9.552010698251982831e+03 1.590847652421363844e+37
9.549882218119309982e+03 1.591021623183870865e+37
9.547754686356256570e+03 1.591201163121697561e+37
9.545628102329132162e+03 1.590088905247329951e+37
9.543502465404802933e+03 1.584017172812835928e+37
9.541377774950702587e+03 1.571916114772133414e+37
9.539254030334828713e+03 1.556656425773221479e+37
9.537131230925739146e+03 1.538263929848271606e+37
9.535009376092551975e+03 1.515965885434804180e+37
9.532888465204956447e+03 1.491170604959999991e+37
9.530768497633192965e+03 1.463069205929313638e+37
9.528649472748062180e+03 1.431703166851966384e+37
9.526531389920930451e+03 1.407477312001139009e+37
9.524414248523715287e+03 1.390886257429353752e+37
9.522298047928899905e+03 1.377952400194311966e+37
9.520182787509520494e+03 1.367884212481819767e+37
9.518068466639169856e+03 1.361530547971993727e+37
9.515955084691999218e+03 1.358818406262686992e+37
9.513842641042716423e+03 1.358656554578219704e+37
9.511731135066582283e+03 1.362668333084033602e+37
9.509620566139410585e+03 1.369167940343489057e+37
9.507510933637573544e+03 1.377298413125245465e+37
9.505402236937994530e+03 1.387609261414463131e+37
9.503294475418144430e+03 1.398364010551315140e+37
9.501187648456058014e+03 1.410936836684563445e+37
9.499081755430310295e+03 1.422773999128972358e+37
9.496976795720029259e+03 1.433621218138022957e+37
