# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 8.310117076809719905e+36
9.997667210984103804e+03 8.314188894099322379e+36
9.995335510095288555e+03 8.318641823822044981e+36
9.993004896572398138e+03 8.324171292185435401e+36
9.990675369654989481e+03 8.248110795964220773e+36
9.988346928583318004e+03 8.161548975388766463e+36
9.986019572598363084e+03 8.092937143778663831e+36
9.983693300941797133e+03 8.052617654902065575e+36
9.981368112856000153e+03 8.064168723471313990e+36
9.979044007584074279e+03 8.033214607355134914e+36
9.976720984369805592e+03 8.021610300898933959e+36
9.974399042457691394e+03 8.023206724627995857e+36
9.972078181092938394e+03 8.026650284656088013e+36
9.969758399521451793e+03 8.027990803719014269e+36
9.967439696989833465e+03 8.028346888365676128e+36
9.965122072745391051e+03 8.027835427635601439e+36
9.962805526036134324e+03 8.025420883424684245e+36
9.960490056110758815e+03 8.023343140306341731e+36
9.958175662218682191e+03 8.022111092225826287e+36
9.955862343609996969e+03 8.016643327365302455e+36
9.953550099535501431e+03 8.015558002230506958e+36
9.951238929246690532e+03 8.014088795442177177e+36
9.948928831995755900e+03 8.007620560326343925e+36
9.946619807035574922e+03 8.001564499173545648e+36
9.944311853619728936e+03 7.996592450390307933e+36
9.942004971002486855e+03 7.995869274989192046e+36
9.939699158438805171e+03 7.998315671973602241e+36
9.937394415184338868e+03 7.998523607838208133e+36
9.935090740495432328e+03 8.002146262451541324e+36
9.932788133629108415e+03 8.004442694404415545e+36
9.930486593843097580e+03 8.006783918094118876e+36
9.928186120395803300e+03 8.008351127991088159e+36
9.925886712546320268e+03 8.007993748258437549e+36
9.923588369554430756e+03 8.005037563158761324e+36
9.921291090680602792e+03 8.002791530018206482e+36
9.918994875185979254e+03 8.001872148134883825e+36
9.916699722332408783e+03 8.005268459466703031e+36
9.914405631382398496e+03 8.009414832749449228e+36
9.912112601599152185e+03 8.012678481582706541e+36
9.909820632246555761e+03 8.017198117903121896e+36
9.907529722589168159e+03 8.023202929055395734e+36
9.905239871892230440e+03 8.029466387659510929e+36
9.902951079421667600e+03 8.035736871421888609e+36
9.900663344444077666e+03 8.041383909687875866e+36
9.898376666226738962e+03 8.047504014581177797e+36
9.896091044037604661e+03 8.053904748180456895e+36
9.893806477145308236e+03 8.059095711494213256e+36
9.891522964819148910e+03 8.063514456798290916e+36
9.889240506329115306e+03 8.066793819093415497e+36
9.886959100945854516e+03 8.071565225580079149e+36
9.884678747940692119e+03 8.073407577104422499e+36
9.882399446585630358e+03 8.072427498355419875e+36
9.880121196153340861e+03 8.070073628578095369e+36
9.877843995917157372e+03 8.066311209541274579e+36
9.875567845151095753e+03 8.069592686537354779e+36
9.873292743129835799e+03 8.074937394236137880e+36
9.871018689128717597e+03 8.083615668068240791e+36
9.868745682423765174e+03 8.092273489093009398e+36
9.866473722291653758e+03 8.101513833974295554e+36
9.864202808009733417e+03 8.112426289277403095e+36
9.861932938856016335e+03 8.125347822190431624e+36
9.859664114109178627e+03 8.137824979283368240e+36
9.857396333048563974e+03 8.148923999613393862e+36
9.855129594954172717e+03 8.159361214884521696e+36
9.852863899106672761e+03 8.167877674045383902e+36
9.850599244787390489e+03 8.174469998841999599e+36
9.848335631278314395e+03 8.178432076152923187e+36
9.846073057862089627e+03 8.179840406151458488e+36
9.843811523822023446e+03 8.181688763594601679e+36
9.841551028442083407e+03 8.181301245112647689e+36
9.839291571006888262e+03 8.185331895959970638e+36
9.837033150801717056e+03 8.182087926269871845e+36
9.834775767112510948e+03 8.171359672979443696e+36
9.832519419225853198e+03 8.155771095096505904e+36
9.830264106428990999e+03 8.138706731767242719e+36
9.828009828009828198e+03 8.133041499222389503e+36
9.825756583256910744e+03 8.131589020079921584e+36
9.823504371459444883e+03 8.129803480129433759e+36
9.821253191907286237e+03 8.131113776908617711e+36
