# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 8.183594220392107386e+36
9.997667210984103804e+03 8.189304559126161209e+36
9.995335510095288555e+03 8.193880517742891772e+36
9.993004896572398138e+03 8.195275470771375637e+36
9.990675369654989481e+03 8.126179869880024518e+36
9.988346928583318004e+03 8.051897913703136781e+36
9.986019572598363084e+03 7.976669001001989794e+36
9.983693300941797133e+03 7.949162133685221779e+36
9.981368112856000153e+03 7.933530959267381824e+36
9.979044007584074279e+03 7.936748861618404170e+36
9.976720984369805592e+03 7.930922336982108868e+36
9.974399042457691394e+03 7.928833352904091923e+36
9.972078181092938394e+03 7.921654385727794605e+36
9.969758399521451793e+03 7.912817350375547865e+36
9.967439696989833465e+03 7.915387034258175548e+36
9.965122072745391051e+03 7.916335519288676729e+36
9.962805526036134324e+03 7.915631244963006487e+36
9.960490056110758815e+03 7.915619585382508451e+36
9.958175662218682191e+03 7.914005018665390640e+36
9.955862343609996969e+03 7.911098666900148250e+36
9.953550099535501431e+03 7.910530169793865758e+36
9.951238929246690532e+03 7.908690664558041427e+36
9.948928831995755900e+03 7.902313800909892967e+36
9.946619807035574922e+03 7.900111118602613298e+36
9.944311853619728936e+03 7.895829515054029979e+36
9.942004971002486855e+03 7.899379627102733092e+36
9.939699158438805171e+03 7.900918106336185819e+36
9.937394415184338868e+03 7.903136603421260640e+36
9.935090740495432328e+03 7.904603984737286171e+36
9.932788133629108415e+03 7.905155771478372266e+36
9.930486593843097580e+03 7.905338238131033179e+36
9.928186120395803300e+03 7.906498268846089891e+36
9.925886712546320268e+03 7.907029309790226809e+36
9.923588369554430756e+03 7.906006080587143882e+36
9.921291090680602792e+03 7.904190216427318910e+36
9.918994875185979254e+03 7.901993142017319268e+36
9.916699722332408783e+03 7.906934512107412597e+36
9.914405631382398496e+03 7.911054919962577384e+36
9.912112601599152185e+03 7.915229019778718922e+36
9.909820632246555761e+03 7.919911640346790176e+36
9.907529722589168159e+03 7.924698306954394695e+36
9.905239871892230440e+03 7.929055366648346598e+36
9.902951079421667600e+03 7.934551087002937996e+36
9.900663344444077666e+03 7.939903223161283853e+36
