# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.405018411644442571e+36
9.997667210984103804e+03 7.409081663317141335e+36
9.995335510095288555e+03 7.413622652477341293e+36
9.993004896572398138e+03 7.416007536794473437e+36
9.990675369654989481e+03 7.372613554330347522e+36
9.988346928583318004e+03 7.327389415876717234e+36
9.986019572598363084e+03 7.281149171490072271e+36
9.983693300941797133e+03 7.264946387644728382e+36
9.981368112856000153e+03 7.258667146639052145e+36
9.979044007584074279e+03 7.265218650567348514e+36
9.976720984369805592e+03 7.265227557673608614e+36
9.974399042457691394e+03 7.267736289256924498e+36
9.972078181092938394e+03 7.268072959373287025e+36
9.969758399521451793e+03 7.266019901633369021e+36
9.967439696989833465e+03 7.269618301515346606e+36
9.965122072745391051e+03 7.271509278253405089e+36
9.962805526036134324e+03 7.271166852876576245e+36
9.960490056110758815e+03 7.271443700470134607e+36
9.958175662218682191e+03 7.271649508964910505e+36
9.955862343609996969e+03 7.271962211159943869e+36
9.953550099535501431e+03 7.274252307187558752e+36
9.951238929246690532e+03 7.275091307131669122e+36
9.948928831995755900e+03 7.272416463450199213e+36
9.946619807035574922e+03 7.271045168429708967e+36
9.944311853619728936e+03 7.267966555378142381e+36
9.942004971002486855e+03 7.270023594797031590e+36
9.939699158438805171e+03 7.272105815857449787e+36
9.937394415184338868e+03 7.274778995371898131e+36
9.935090740495432328e+03 7.276736891136583311e+36
9.932788133629108415e+03 7.277871209830790541e+36
9.930486593843097580e+03 7.279374368798318573e+36
9.928186120395803300e+03 7.281282329337497937e+36
9.925886712546320268e+03 7.281718189853686524e+36
9.923588369554430756e+03 7.280770004426186410e+36
9.921291090680602792e+03 7.279409321316261316e+36
9.918994875185979254e+03 7.278881441569108151e+36
9.916699722332408783e+03 7.285144777053047989e+36
9.914405631382398496e+03 7.290049542375688640e+36
9.912112601599152185e+03 7.293697041206044574e+36
9.909820632246555761e+03 7.296150301275230684e+36
9.907529722589168159e+03 7.299094066257166386e+36
9.905239871892230440e+03 7.303180080917508666e+36
9.902951079421667600e+03 7.308352855355015359e+36
9.900663344444077666e+03 7.313077087107419231e+36
9.898376666226738962e+03 7.317010095796042101e+36
9.896091044037604661e+03 7.320426646089653254e+36
9.893806477145308236e+03 7.324433286524755609e+36
9.891522964819148910e+03 7.328395685007743261e+36
9.889240506329115306e+03 7.332551362962484271e+36
9.886959100945854516e+03 7.336920262872594836e+36
9.884678747940692119e+03 7.337043623130452231e+36
9.882399446585630358e+03 7.334621816764825542e+36
9.880121196153340861e+03 7.329562096651246169e+36
9.877843995917157372e+03 7.326695539365275528e+36
9.875567845151095753e+03 7.331424581566391234e+36
9.873292743129835799e+03 7.338028284195548440e+36
9.871018689128717597e+03 7.344872750833363238e+36
9.868745682423765174e+03 7.351735893897031693e+36
9.866473722291653758e+03 7.358545392043044592e+36
9.864202808009733417e+03 7.364855388113877910e+36
9.861932938856016335e+03 7.372472554966663805e+36
9.859664114109178627e+03 7.378945892672626532e+36
9.857396333048563974e+03 7.385621124856648632e+36
9.855129594954172717e+03 7.391882423663066548e+36
9.852863899106672761e+03 7.397620552296178374e+36
9.850599244787390489e+03 7.404349373700415745e+36
9.848335631278314395e+03 7.408675355879759356e+36
9.846073057862089627e+03 7.411470757199611591e+36
9.843811523822023446e+03 7.414262953742357104e+36
9.841551028442083407e+03 7.417363009109325793e+36
9.839291571006888262e+03 7.423035019715075708e+36
9.837033150801717056e+03 7.423640562767133647e+36
9.834775767112510948e+03 7.418798128490859188e+36
9.832519419225853198e+03 7.411884195286100643e+36
9.830264106428990999e+03 7.405306698357669664e+36
9.828009828009828198e+03 7.406447590911988299e+36
9.825756583256910744e+03 7.409631375003695375e+36
9.823504371459444883e+03 7.411757563521629506e+36
9.821253191907286237e+03 7.416601972888619648e+36
9.819003043890945264e+03 7.422189837190545090e+36
9.816753926701569071e+03 7.424411641146487307e+36
9.814505839630974151e+03 7.428864600346234482e+36
9.812258781971610006e+03 7.431289240249717968e+36
9.810012753016577335e+03 7.433867263067170909e+36
9.807767752059631675e+03 7.435523503204682134e+36
9.805523778395163390e+03 7.434975385039741835e+36
9.803280831318212222e+03 7.431767724285897167e+36
9.801038910124472750e+03 7.426589397424664519e+36
9.798798014110270742e+03 7.420700371694012015e+36
9.796558142572575889e+03 7.421596413310780597e+36
9.794319294809010898e+03 7.422446411711543920e+36
9.792081470117831486e+03 7.423874900666211152e+36
9.789844667797937291e+03 7.425998064720270172e+36
9.787608887148870053e+03 7.430969930202785639e+36
9.785374127470808162e+03 7.433451836770042048e+36
9.783140388064568469e+03 7.436801758775679349e+36
9.780907668231611751e+03 7.440846421561827668e+36
