# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.078169420586780453e+36
9.997667210984103804e+03 7.079971934447236722e+36
9.995335510095288555e+03 7.082265475747007145e+36
9.993004896572398138e+03 7.084430342630219981e+36
9.990675369654989481e+03 7.083665682193635397e+36
9.988346928583318004e+03 7.083153436032836725e+36
9.986019572598363084e+03 7.082669831774800680e+36
9.983693300941797133e+03 7.085254910121204853e+36
9.981368112856000153e+03 7.087427335525393471e+36
9.979044007584074279e+03 7.090039952843521960e+36
9.976720984369805592e+03 7.092652711283150372e+36
9.974399042457691394e+03 7.095081126365142989e+36
9.972078181092938394e+03 7.097128019347725488e+36
9.969758399521451793e+03 7.099519258356179202e+36
9.967439696989833465e+03 7.102407310080389840e+36
9.965122072745391051e+03 7.105082386593186605e+36
9.962805526036134324e+03 7.107407298414552597e+36
9.960490056110758815e+03 7.109795030831102622e+36
9.958175662218682191e+03 7.112178421925157553e+36
9.955862343609996969e+03 7.114196364938676290e+36
9.953550099535501431e+03 7.116182804545807473e+36
9.951238929246690532e+03 7.118002910913816492e+36
9.948928831995755900e+03 7.119372712887143580e+36
9.946619807035574922e+03 7.120906710530457098e+36
9.944311853619728936e+03 7.122741389606458188e+36
9.942004971002486855e+03 7.124880837734004209e+36
9.939699158438805171e+03 7.126820985683842599e+36
9.937394415184338868e+03 7.128696554487000432e+36
9.935090740495432328e+03 7.130773439961738462e+36
9.932788133629108415e+03 7.132727614705229346e+36
9.930486593843097580e+03 7.134483346004144826e+36
9.928186120395803300e+03 7.136076643557876020e+36
9.925886712546320268e+03 7.137625798573945364e+36
9.923588369554430756e+03 7.139650856462891952e+36
9.921291090680602792e+03 7.141757132762441104e+36
9.918994875185979254e+03 7.143916169435159759e+36
9.916699722332408783e+03 7.146156787703141028e+36
9.914405631382398496e+03 7.148510040083261924e+36
9.912112601599152185e+03 7.151073924383886423e+36
9.909820632246555761e+03 7.153528995742882420e+36
9.907529722589168159e+03 7.155654203551805535e+36
9.905239871892230440e+03 7.157459364598250576e+36
9.902951079421667600e+03 7.159269366317673323e+36
9.900663344444077666e+03 7.161188414902032563e+36
9.898376666226738962e+03 7.163436065665584765e+36
9.896091044037604661e+03 7.165716634877378424e+36
9.893806477145308236e+03 7.167874782619905590e+36
9.891522964819148910e+03 7.170013030709842335e+36
9.889240506329115306e+03 7.172408059943396981e+36
9.886959100945854516e+03 7.174712132243099479e+36
9.884678747940692119e+03 7.176893674160401349e+36
9.882399446585630358e+03 7.178810813170505841e+36
9.880121196153340861e+03 7.180329700760489689e+36
9.877843995917157372e+03 7.181856346461996001e+36
