# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.193623026725955277e+37
9.997667210984103804e+03 1.194350269131151426e+37
9.995335510095288555e+03 1.195151126426962071e+37
9.993004896572398138e+03 1.195967485106963216e+37
9.990675369654989481e+03 1.195962710370172504e+37
9.988346928583318004e+03 1.190309212109770700e+37
9.986019572598363084e+03 1.182462477724602832e+37
9.983693300941797133e+03 1.173589646411372420e+37
9.981368112856000153e+03 1.166340119631108649e+37
9.979044007584074279e+03 1.158148786161409812e+37
9.976720984369805592e+03 1.152238534398791397e+37
9.974399042457691394e+03 1.147089253911663266e+37
9.972078181092938394e+03 1.148702241006043217e+37
9.969758399521451793e+03 1.148711041449214363e+37
9.967439696989833465e+03 1.149043988043989656e+37
9.965122072745391051e+03 1.148227840407855199e+37
9.962805526036134324e+03 1.146395983133214195e+37
9.960490056110758815e+03 1.144299510786529354e+37
9.958175662218682191e+03 1.143709546565923928e+37
9.955862343609996969e+03 1.143442057606131934e+37
9.953550099535501431e+03 1.143810400614481915e+37
9.951238929246690532e+03 1.143288240475971017e+37
9.948928831995755900e+03 1.142868939441097137e+37
9.946619807035574922e+03 1.142369794845079826e+37
9.944311853619728936e+03 1.141824106019813114e+37
9.942004971002486855e+03 1.141659329933068407e+37
9.939699158438805171e+03 1.141530320541896291e+37
9.937394415184338868e+03 1.141374972475611811e+37
9.935090740495432328e+03 1.141226728228595406e+37
9.932788133629108415e+03 1.141423384779245720e+37
9.930486593843097580e+03 1.142271335191876087e+37
9.928186120395803300e+03 1.143056489241678514e+37
9.925886712546320268e+03 1.143786115037921663e+37
9.923588369554430756e+03 1.144062560526967203e+37
9.921291090680602792e+03 1.144015684328891192e+37
9.918994875185979254e+03 1.143814092480034650e+37
9.916699722332408783e+03 1.143888038053638171e+37
9.914405631382398496e+03 1.143935451284377049e+37
9.912112601599152185e+03 1.144090749022498808e+37
9.909820632246555761e+03 1.144240818851540106e+37
9.907529722589168159e+03 1.144703247224701374e+37
9.905239871892230440e+03 1.145655404003411738e+37
9.902951079421667600e+03 1.146637567863469988e+37
9.900663344444077666e+03 1.147519500106069902e+37
9.898376666226738962e+03 1.148379124810759692e+37
9.896091044037604661e+03 1.149323051137816671e+37
9.893806477145308236e+03 1.150282007198527657e+37
9.891522964819148910e+03 1.151407415601130453e+37
9.889240506329115306e+03 1.152693871424031346e+37
9.886959100945854516e+03 1.153997320558198181e+37
9.884678747940692119e+03 1.155240226605128760e+37
9.882399446585630358e+03 1.155835986837433039e+37
9.880121196153340861e+03 1.156304867615210108e+37
9.877843995917157372e+03 1.156297175185409212e+37
9.875567845151095753e+03 1.156361052679699356e+37
9.873292743129835799e+03 1.156273065478956827e+37
9.871018689128717597e+03 1.156131379561129631e+37
9.868745682423765174e+03 1.155856399883826863e+37
9.866473722291653758e+03 1.156716316511767574e+37
9.864202808009733417e+03 1.158022496637755564e+37
9.861932938856016335e+03 1.159712832556927250e+37
9.859664114109178627e+03 1.161019409515930164e+37
9.857396333048563974e+03 1.162104665778619813e+37
9.855129594954172717e+03 1.163125480117332905e+37
9.852863899106672761e+03 1.164102546793249741e+37
9.850599244787390489e+03 1.165166164003952315e+37
9.848335631278314395e+03 1.166382033944308017e+37
9.846073057862089627e+03 1.167392946272458960e+37
9.843811523822023446e+03 1.168441887082509238e+37
9.841551028442083407e+03 1.169324150592618532e+37
9.839291571006888262e+03 1.170261894773215715e+37
9.837033150801717056e+03 1.170770224672093817e+37
9.834775767112510948e+03 1.170640795565771834e+37
9.832519419225853198e+03 1.170049929297275264e+37
9.830264106428990999e+03 1.169490564815616497e+37
9.828009828009828198e+03 1.168765074977912099e+37
9.825756583256910744e+03 1.167533968912531233e+37
9.823504371459444883e+03 1.165993948075625143e+37
9.821253191907286237e+03 1.164175905125753830e+37
9.819003043890945264e+03 1.163397990526431431e+37
9.816753926701569071e+03 1.163029231639795083e+37
9.814505839630974151e+03 1.162826678564198969e+37
9.812258781971610006e+03 1.162580199846869075e+37
9.810012753016577335e+03 1.162441645515265766e+37
9.807767752059631675e+03 1.162544963229431997e+37
9.805523778395163390e+03 1.163203390597884480e+37
9.803280831318212222e+03 1.163492067573997653e+37
9.801038910124472750e+03 1.163616337110002370e+37
9.798798014110270742e+03 1.163211461848421264e+37
9.796558142572575889e+03 1.162622006054588134e+37
9.794319294809010898e+03 1.161783588264689354e+37
9.792081470117831486e+03 1.161324803424249457e+37
9.789844667797937291e+03 1.160444692965959825e+37
9.787608887148870053e+03 1.160552872357881979e+37
9.785374127470808162e+03 1.161209665041970780e+37
9.783140388064568469e+03 1.161692500453442460e+37
9.780907668231611751e+03 1.162054244704751504e+37
9.778675967274031791e+03 1.162627784819260354e+37
9.776445284494557200e+03 1.163394802773671456e+37
9.774215619196560510e+03 1.164380138188504415e+37
9.771986970684039989e+03 1.165489078283266509e+37
9.769759338261632365e+03 1.166914598877235671e+37
9.767532721234616474e+03 1.168290397817756380e+37
9.765307118908889606e+03 1.169418714021160767e+37
9.763082530590991155e+03 1.170623199197102688e+37
9.760858955588091703e+03 1.172091255614512237e+37
9.758636393207989386e+03 1.173428885381011320e+37
9.756414842759113526e+03 1.175046618182877421e+37
9.754194303550526456e+03 1.176508214347683175e+37
9.751974774891916240e+03 1.177918542174187134e+37
9.749756256093596676e+03 1.178973522516341308e+37
9.747538746466518205e+03 1.179976529008740635e+37
9.745322245322246090e+03 1.181103150107667380e+37
9.743106751972978600e+03 1.182240278234421614e+37
9.740892265731541556e+03 1.182778276665672939e+37
9.738678785911377418e+03 1.182498877347342115e+37
9.736466311826559831e+03 1.181640272850609763e+37
9.734254842791784540e+03 1.180773969207274271e+37
9.732044378122365742e+03 1.179812279025362561e+37
9.729834917134237912e+03 1.178642840904693789e+37
9.727626459143968532e+03 1.177427110410829021e+37
9.725419003468732626e+03 1.176529456763023836e+37
9.723212549426329133e+03 1.176806217249896632e+37
9.721007096335180904e+03 1.177297449772668948e+37
9.718802643514320152e+03 1.177710243776590293e+37
9.716599190283399366e+03 1.177867922553588211e+37
9.714396735962696766e+03 1.177887786003813541e+37
9.712195279873094478e+03 1.177971037666184862e+37
9.709994821336094901e+03 1.178375455163599583e+37
9.707795359673818893e+03 1.178978052288216932e+37
9.705596894208994854e+03 1.179970684818056617e+37
9.703399424264966001e+03 1.180714886776491120e+37
9.701202949165697646e+03 1.181637636275891814e+37
9.699007468235751730e+03 1.182546793340819303e+37
9.696812980800310470e+03 1.183680695585246223e+37
9.694619486185167261e+03 1.184655983983772926e+37
9.692426983716724862e+03 1.185376047833320313e+37
9.690235472721986298e+03 1.186166727875118415e+37
9.688044952528580325e+03 1.186845629985353278e+37
9.685855422464728690e+03 1.187546607363049002e+37
9.683666881859262503e+03 1.188242302886196916e+37
9.681479330041629510e+03 1.188854371996152270e+37
9.679292766341874085e+03 1.189374546123698598e+37
9.677107190090642689e+03 1.189836349884399494e+37
9.674922600619194782e+03 1.190205079126255339e+37
9.672738997259391908e+03 1.190407719050782700e+37
9.670556379343692242e+03 1.190630158787866072e+37
9.668374746205161500e+03 1.191113831878187082e+37
9.666194097177471122e+03 1.191735611311554366e+37
9.664014431594883717e+03 1.192438496703086198e+37
9.661835748792271261e+03 1.193083556843428721e+37
9.659658048105096896e+03 1.193671940979749659e+37
9.657481328869431309e+03 1.194311090547697296e+37
9.655305590421936358e+03 1.194924764222443908e+37
9.653130832099877807e+03 1.195645605204655773e+37
9.650957053241112590e+03 1.196063870501895308e+37
9.648784253184099725e+03 1.196295793148055638e+37
9.646612431267887587e+03 1.196179847968512681e+37
9.644441586832122994e+03 1.196197725743160629e+37
9.642271719217049395e+03 1.196324581687659728e+37
9.640102827763495952e+03 1.196609360076004026e+37
9.637934911812893915e+03 1.197064421613330835e+37
9.635767970707265704e+03 1.197771712177211269e+37
9.633602003789217633e+03 1.199192513173287387e+37
9.631437010401950829e+03 1.200257618488498631e+37
9.629272989889263044e+03 1.201312604446217837e+37
9.627109941595532291e+03 1.202369004145414139e+37
9.624947864865731390e+03 1.203349197463454619e+37
9.622786759045420695e+03 1.204207659381325794e+37
9.620626623480744456e+03 1.204994629951071144e+37
9.618467457518434458e+03 1.205863589415377346e+37
9.616309260505819111e+03 1.206889336191145151e+37
9.614152031790797992e+03 1.208144390236266066e+37
9.611995770721860026e+03 1.209294646504741168e+37
9.609840476648087133e+03 1.210459670939024637e+37
9.607686148919137850e+03 1.211676089639369789e+37
9.605532786885245514e+03 1.212987078132245988e+37
9.603380389897243731e+03 1.214386118369623701e+37
9.601228957306537268e+03 1.216243366186726972e+37
9.599078488465107512e+03 1.218017819537602066e+37
9.596928982725527021e+03 1.220453834527861613e+37
9.594780439440944974e+03 1.222958388879445875e+37
9.592632857965083531e+03 1.225567246832769580e+37
9.590486237652250566e+03 1.228178030124731748e+37
9.588340577857325115e+03 1.230874169432671054e+37
9.586195877935771932e+03 1.233645809797036209e+37
9.584052137243626930e+03 1.236480516763939745e+37
9.581909355137500825e+03 1.239509789172685440e+37
9.579767530974582769e+03 1.242956856879513861e+37
9.577626664112633080e+03 1.246534050412014455e+37
9.575486753909990512e+03 1.250063268101293688e+37
9.573347799725563164e+03 1.253455831416363261e+37
9.571209800918835754e+03 1.256998484575369486e+37
9.569072756849862344e+03 1.260453924798701059e+37
9.566936666879264521e+03 1.263933381751258977e+37
9.564801530368245949e+03 1.267085225323140113e+37
9.562667346678568720e+03 1.269890451142112454e+37
9.560534115172567908e+03 1.271975889802970202e+37
9.558401835213153390e+03 1.273865814402100101e+37
9.556270506163793470e+03 1.275031421474522971e+37
9.554140127388534893e+03 1.275768276441544245e+37
9.552010698251982831e+03 1.276233048967681422e+37
9.549882218119309982e+03 1.276640182564157766e+37
9.547754686356256570e+03 1.277164163472274143e+37
9.545628102329132162e+03 1.275843234518103146e+37
9.543502465404802933e+03 1.271305976913359262e+37
9.541377774950702587e+03 1.263702399662237992e+37
9.539254030334828713e+03 1.253675980677786047e+37
9.537131230925739146e+03 1.242082923603693885e+37
9.535009376092551975e+03 1.228510465781499491e+37
9.532888465204956447e+03 1.214039411744814179e+37
9.530768497633192965e+03 1.199630644276704765e+37
9.528649472748062180e+03 1.189822172872144746e+37
9.526531389920930451e+03 1.185243714400295838e+37
9.524414248523715287e+03 1.181671414243353817e+37
9.522298047928899905e+03 1.178157143957612122e+37
9.520182787509520494e+03 1.174534088122503437e+37
9.518068466639169856e+03 1.171291468549820627e+37
9.515955084691999218e+03 1.169789909382393161e+37
9.513842641042716423e+03 1.170799427106056960e+37
9.511731135066582283e+03 1.174619449732205606e+37
9.509620566139410585e+03 1.178835953520374240e+37
9.507510933637573544e+03 1.182619530879415075e+37
9.505402236937994530e+03 1.185858442645505731e+37
9.503294475418144430e+03 1.190574353200195810e+37
9.501187648456058014e+03 1.195528244743687357e+37
9.499081755430310295e+03 1.200674632793054547e+37
9.496976795720029259e+03 1.206718968454281103e+37
9.494872768704899499e+03 1.211659176914258402e+37
9.492769673765149491e+03 1.215939684429508887e+37
9.490667510281555224e+03 1.219932229528488955e+37
9.488566277635449296e+03 1.224851511826298116e+37
9.486465975208702730e+03 1.229939811108107096e+37
9.484366602383737700e+03 1.234277469651514537e+37
9.482268158543523896e+03 1.238189078452930943e+37
9.480170643071576706e+03 1.241740652316601247e+37
9.478074055351951756e+03 1.244891456783557299e+37
9.475978394769259467e+03 1.248516792402226069e+37
9.473883660708646858e+03 1.252583551697276279e+37
9.471789852555803009e+03 1.256485096831776502e+37
9.469696969696969973e+03 1.260448332660754177e+37
9.467605011518920946e+03 1.264173510697350534e+37
9.465513977408973005e+03 1.267831319818157281e+37
9.463423866754992559e+03 1.271497324277467804e+37
9.461334678945377163e+03 1.275421297758363267e+37
9.459246413369068250e+03 1.279278732175307208e+37
9.457159069415547492e+03 1.281815710151945518e+37
9.455072646474834983e+03 1.283951844853134397e+37
9.452987143937483779e+03 1.285206378548425676e+37
9.450902561194594455e+03 1.285770424942797113e+37
9.448818897637795089e+03 1.285855995445761786e+37
9.446736152659255822e+03 1.285863826524309913e+37
9.444654325651681575e+03 1.285903343156015328e+37
9.442573416008310232e+03 1.286540682673780183e+37
9.440493423122914464e+03 1.287482167538436080e+37
9.438414346389807179e+03 1.286205077970946285e+37
9.436336185203825153e+03 1.284162670731253618e+37
9.434258938960343585e+03 1.280495511104520421e+37
9.432182607055272456e+03 1.276568885454087419e+37
9.430107188885047435e+03 1.272208043081342695e+37
9.428032683846637156e+03 1.267743213221182376e+37
9.425959091337543214e+03 1.263128295556378926e+37
9.423886410755796533e+03 1.262356216318865323e+37
9.421814641499951904e+03 1.261949993531027653e+37
9.419743782969102540e+03 1.261004847020817527e+37
9.417673834562863703e+03 1.259126941489572296e+37
9.415604795681376345e+03 1.257396438854337574e+37
9.413536665725312560e+03 1.255061610607958803e+37
9.411469444095871950e+03 1.252859591758211952e+37
9.409403130194774349e+03 1.254167966866103569e+37
9.407337723424270735e+03 1.255782547177991971e+37
9.405273223187134136e+03 1.256690297104247388e+37
9.403209628886659630e+03 1.255499807943966285e+37
9.401146939926671621e+03 1.253587568167989877e+37
9.399085155711511106e+03 1.249009888949500759e+37
9.397024275646044771e+03 1.242460401099371284e+37
9.394964299135663168e+03 1.235156181750072308e+37
9.392905225586275265e+03 1.226245387663431919e+37
9.390847054404306618e+03 1.220470179027700583e+37
9.388789784996713934e+03 1.213763519656634945e+37
9.386733416770965050e+03 1.207091057739730559e+37
9.384677949135044400e+03 1.203471002581691685e+37
9.382623381497467562e+03 1.203630540767807637e+37
9.380569713267253974e+03 1.203886139201287464e+37
9.378516943853945122e+03 1.204166861992362806e+37
9.376465072667604545e+03 1.205376529195168296e+37
9.374414099118805098e+03 1.206786085787466174e+37
9.372364022618638046e+03 1.208471796671228672e+37
9.370314842578711250e+03 1.211300810834099459e+37
9.368266558411141887e+03 1.215258977961365451e+37
9.366219169528567363e+03 1.219926798743744264e+37
9.364172675344132585e+03 1.223735538618043198e+37
9.362127075271502690e+03 1.227411602231820167e+37
9.360082368724844855e+03 1.231117279332139672e+37
9.358038555118846489e+03 1.235722873607944384e+37
9.355995633868704317e+03 1.239853098919830254e+37
9.353953604390122564e+03 1.243401993770152428e+37
9.351912466099316589e+03 1.247430323505408870e+37
9.349872218413016526e+03 1.251133755213461681e+37
9.347832860748449093e+03 1.253487196677819878e+37
9.345794392523364877e+03 1.256060739180969460e+37
9.343756813156009230e+03 1.258907249699088812e+37
9.341720122065142277e+03 1.261455415174376989e+37
9.339684318670028006e+03 1.263367275907020029e+37
9.337649402390439718e+03 1.264579410447356574e+37
9.335615372646647302e+03 1.265273188578366833e+37
9.333582228859437237e+03 1.265316764708217799e+37
9.331549970450092587e+03 1.265932512362210549e+37
9.329518596840402097e+03 1.265466507170400584e+37
9.327488107452663826e+03 1.264863329348286645e+37
9.325458501709668781e+03 1.264201444529924695e+37
9.323429779034713647e+03 1.263535500165437005e+37
9.321401938851602608e+03 1.264280096849282231e+37
9.319374980584636432e+03 1.265250637758040519e+37
9.317348903658610652e+03 1.265882366436795858e+37
9.315323707498835574e+03 1.265347990171512156e+37
9.313299391531107176e+03 1.264637638583418196e+37
9.311275955181725294e+03 1.263886091157765482e+37
9.309253397877489988e+03 1.262939316070017644e+37
9.307231719045699720e+03 1.262285694074316946e+37
9.305210918114144079e+03 1.262333406489482382e+37
9.303190994511116514e+03 1.262877087284799004e+37
9.301171947665405241e+03 1.264041279931047445e+37
9.299153777006291421e+03 1.265541320575548064e+37
9.297136481963554616e+03 1.267055138019784783e+37
9.295120061967467336e+03 1.268825846290540050e+37
9.293104516448793220e+03 1.270824966949618998e+37
9.291089844838799763e+03 1.273002509675726734e+37
9.289076046569234677e+03 1.275397329116865187e+37
9.287063121072345893e+03 1.277597225785402173e+37
9.285051067780872472e+03 1.280144021499228107e+37
9.283039886128044600e+03 1.282413093672718867e+37
9.281029575547579952e+03 1.284828315077726161e+37
9.279020135473694609e+03 1.287243057663365784e+37
9.277011565341084861e+03 1.290077923152829080e+37
9.275003864584943585e+03 1.292950614522795440e+37
9.272997032640949328e+03 1.296105069657290487e+37
9.270991068945271763e+03 1.299157729519787557e+37
9.268985972934560778e+03 1.302079502026217572e+37
9.266981744045964660e+03 1.304958599267230376e+37
9.264978381717110096e+03 1.307950271782865375e+37
9.262975885386111258e+03 1.310828067738996436e+37
9.260974254491571628e+03 1.313436098615551202e+37
9.258973488472578538e+03 1.315666573758168517e+37
9.256973586768697714e+03 1.317457373535848238e+37
9.254974548819991469e+03 1.318851453810404412e+37
9.252976374066993230e+03 1.319709084422085098e+37
9.250979061950722098e+03 1.320372481358120100e+37
9.248982611912690118e+03 1.320753083201808965e+37
9.246987023394876815e+03 1.320330279626448299e+37
9.244992295839752842e+03 1.318388375923054371e+37
9.242998428690267247e+03 1.315970848435397362e+37
9.241005421389847470e+03 1.313101751181397410e+37
9.239013273382401167e+03 1.309980533920732019e+37
9.237021984112321661e+03 1.305164774304594028e+37
9.235031553024473396e+03 1.299324042738723191e+37
9.233041979564199210e+03 1.293360401305735527e+37
9.231053263177327608e+03 1.288203922313561323e+37
9.229065403310158217e+03 1.284837327746336922e+37
9.227078399409465419e+03 1.281028795146737950e+37
9.225092250922509265e+03 1.277364137795283973e+37
9.223106957297015470e+03 1.274212605306724748e+37
9.221122517981188139e+03 1.273166752312769320e+37
9.219138932423711594e+03 1.272484288698628879e+37
9.217156200073737637e+03 1.272092444480918710e+37
9.215174320380892823e+03 1.272365751064552815e+37
9.213193292795283924e+03 1.272526682974870201e+37
9.211213116767479733e+03 1.272153178289363065e+37
9.209233791748525618e+03 1.271227790857213659e+37
9.207255317189945345e+03 1.270907615578781686e+37
9.205277692543724697e+03 1.271435547871447448e+37
9.203300917262324219e+03 1.271564393119250583e+37
9.201324990798675572e+03 1.271032844841598962e+37
9.199349912606176076e+03 1.270305054733884860e+37
9.197375682138695993e+03 1.270281148675506330e+37
9.195402298850574880e+03 1.272366512042172740e+37
9.193429762196616139e+03 1.274581837253400494e+37
9.191458071632096107e+03 1.276837106636649980e+37
9.189487226612754966e+03 1.279768192752199891e+37
9.187517226594800377e+03 1.282097686322835236e+37
9.185548071034903842e+03 1.283932236509398255e+37
9.183579759390209801e+03 1.285582163203445285e+37
9.181612291118321082e+03 1.287675513844118132e+37
9.179645665677304351e+03 1.289463652733990943e+37
9.177679882525697394e+03 1.291253244186180708e+37
9.175714941122496384e+03 1.292533690153603251e+37
9.173750840927159516e+03 1.294265095573569168e+37
9.171787581399614282e+03 1.295692515389246310e+37
9.169825162000244745e+03 1.297105899390613822e+37
9.167863582189896988e+03 1.297708580028661468e+37
9.165902841429880937e+03 1.297897281934441543e+37
9.163942939181966722e+03 1.297981383607887326e+37
9.161983874908379221e+03 1.297461419591008803e+37
9.160025648071814430e+03 1.296801125503762765e+37
9.158068258135417636e+03 1.296579206213764278e+37
9.156111704562794330e+03 1.296273628070734510e+37
9.154155986818015663e+03 1.296320754831351787e+37
9.152201104365600258e+03 1.297202833332345548e+37
9.150247056670528764e+03 1.298476296695703901e+37
9.148293843198243849e+03 1.299280802215027477e+37
9.146341463414633836e+03 1.299795465225000241e+37
9.144389916786050890e+03 1.300465194914443700e+37
9.142439202779301922e+03 1.301602866914570620e+37
9.140489320861643137e+03 1.302979769216629779e+37
9.138540270500790939e+03 1.304735527725555064e+37
9.136592051164916484e+03 1.306566127146809073e+37
9.134644662322636577e+03 1.308295060920384626e+37
9.132698103443026412e+03 1.309970928854343311e+37
9.130752373995617745e+03 1.311554631380905438e+37
9.128807473450384350e+03 1.313552008955740276e+37
9.126863401277760204e+03 1.315567457607982455e+37
