# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 8.563097171345414603e+36
9.997667210984103804e+03 8.567018625784292259e+36
9.995335510095288555e+03 8.570020192964803244e+36
9.993004896572398138e+03 8.573062404385544313e+36
9.990675369654989481e+03 8.540557075918372086e+36
9.988346928583318004e+03 8.478798831239319646e+36
9.986019572598363084e+03 8.410556765513499633e+36
9.983693300941797133e+03 8.358833614688121190e+36
9.981368112856000153e+03 8.336267074834561844e+36
9.979044007584074279e+03 8.344414906999979376e+36
9.976720984369805592e+03 8.343026380867026135e+36
9.974399042457691394e+03 8.344561880483950153e+36
9.972078181092938394e+03 8.350835943878024367e+36
9.969758399521451793e+03 8.349579432736621896e+36
9.967439696989833465e+03 8.342397870678069849e+36
9.965122072745391051e+03 8.344789570113959431e+36
9.962805526036134324e+03 8.345196665616215585e+36
9.960490056110758815e+03 8.344640482648897595e+36
9.958175662218682191e+03 8.343187369395975365e+36
9.955862343609996969e+03 8.341424907503234131e+36
9.953550099535501431e+03 8.341276739941816569e+36
9.951238929246690532e+03 8.341556815949634216e+36
9.948928831995755900e+03 8.335662336405508488e+36
9.946619807035574922e+03 8.329310899198978165e+36
9.944311853619728936e+03 8.323834456117583671e+36
9.942004971002486855e+03 8.320669420984172113e+36
9.939699158438805171e+03 8.320696106169702699e+36
9.937394415184338868e+03 8.321172261518352807e+36
9.935090740495432328e+03 8.323256016522588906e+36
9.932788133629108415e+03 8.325095501881305676e+36
9.930486593843097580e+03 8.328065730286273104e+36
9.928186120395803300e+03 8.330113757774490969e+36
9.925886712546320268e+03 8.330903881193370296e+36
9.923588369554430756e+03 8.329566382557282562e+36
9.921291090680602792e+03 8.325756736431651742e+36
9.918994875185979254e+03 8.323282022376487983e+36
9.916699722332408783e+03 8.322964912924037889e+36
9.914405631382398496e+03 8.327947566258679558e+36
9.912112601599152185e+03 8.332529852392612814e+36
9.909820632246555761e+03 8.338829454754126397e+36
9.907529722589168159e+03 8.345308292133283774e+36
9.905239871892230440e+03 8.352147755699033032e+36
9.902951079421667600e+03 8.358641164973039375e+36
9.900663344444077666e+03 8.365145067278258744e+36
9.898376666226738962e+03 8.371742887387474841e+36
9.896091044037604661e+03 8.377571047458977817e+36
9.893806477145308236e+03 8.383556926781443876e+36
9.891522964819148910e+03 8.389679473461690110e+36
9.889240506329115306e+03 8.396094714817703859e+36
9.886959100945854516e+03 8.402743063555205002e+36
9.884678747940692119e+03 8.406991498482242877e+36
9.882399446585630358e+03 8.407297929704792564e+36
9.880121196153340861e+03 8.403332606707193019e+36
9.877843995917157372e+03 8.398436108593974031e+36
9.875567845151095753e+03 8.395402490968484488e+36
9.873292743129835799e+03 8.399460743592865562e+36
9.871018689128717597e+03 8.405150334220537020e+36
9.868745682423765174e+03 8.414611655802611186e+36
9.866473722291653758e+03 8.424356037187937630e+36
9.864202808009733417e+03 8.434437104128580945e+36
9.861932938856016335e+03 8.444108647494048786e+36
9.859664114109178627e+03 8.452927147357475530e+36
9.857396333048563974e+03 8.461837589965801923e+36
9.855129594954172717e+03 8.470834081561742392e+36
9.852863899106672761e+03 8.478612598816260616e+36
9.850599244787390489e+03 8.485388654599334951e+36
9.848335631278314395e+03 8.489493177207836529e+36
9.846073057862089627e+03 8.491529053957622834e+36
9.843811523822023446e+03 8.494799849556623584e+36
9.841551028442083407e+03 8.497611849330125792e+36
9.839291571006888262e+03 8.501627577894456122e+36
9.837033150801717056e+03 8.502214165590476205e+36
9.834775767112510948e+03 8.496271208376880706e+36
9.832519419225853198e+03 8.487708681557021895e+36
9.830264106428990999e+03 8.473848693374278396e+36
9.828009828009828198e+03 8.464057171960474391e+36
9.825756583256910744e+03 8.459709742803429515e+36
9.823504371459444883e+03 8.458097873014282930e+36
9.821253191907286237e+03 8.462923945767939026e+36
9.819003043890945264e+03 8.469767183733391817e+36
9.816753926701569071e+03 8.475029055631320369e+36
9.814505839630974151e+03 8.478136632254048531e+36
9.812258781971610006e+03 8.480204139485966432e+36
9.810012753016577335e+03 8.483103484806560786e+36
9.807767752059631675e+03 8.486526044557236744e+36
9.805523778395163390e+03 8.487334323826371778e+36
9.803280831318212222e+03 8.484111988465980468e+36
9.801038910124472750e+03 8.480623031154143155e+36
9.798798014110270742e+03 8.473941311804000997e+36
9.796558142572575889e+03 8.468802633522384837e+36
9.794319294809010898e+03 8.465060910455535256e+36
9.792081470117831486e+03 8.465661629413578616e+36
9.789844667797937291e+03 8.468948460847093277e+36
9.787608887148870053e+03 8.475661615874308343e+36
9.785374127470808162e+03 8.485074500453804281e+36
9.783140388064568469e+03 8.491387964081096318e+36
9.780907668231611751e+03 8.497714681742328112e+36
9.778675967274031791e+03 8.505792192157225688e+36
9.776445284494557200e+03 8.510295914570527164e+36
9.774215619196560510e+03 8.515535142718460898e+36
9.771986970684039989e+03 8.520311402337723849e+36
9.769759338261632365e+03 8.527839104018917961e+36
9.767532721234616474e+03 8.536120168061757516e+36
9.765307118908889606e+03 8.546886416807508063e+36
9.763082530590991155e+03 8.554151523587432978e+36
9.760858955588091703e+03 8.563059835779327696e+36
9.758636393207989386e+03 8.571459011950862245e+36
9.756414842759113526e+03 8.580695837533356467e+36
9.754194303550526456e+03 8.587704276361489503e+36
9.751974774891916240e+03 8.593993065567692315e+36
9.749756256093596676e+03 8.599654725612190251e+36
9.747538746466518205e+03 8.605478165373808045e+36
9.745322245322246090e+03 8.610714856436778359e+36
9.743106751972978600e+03 8.615057204532918873e+36
9.740892265731541556e+03 8.611609338401971069e+36
9.738678785911377418e+03 8.601469659648271449e+36
9.736466311826559831e+03 8.587630565491341667e+36
9.734254842791784540e+03 8.573714486732935194e+36
9.732044378122365742e+03 8.570139678439233809e+36
9.729834917134237912e+03 8.570185103456826954e+36
9.727626459143968532e+03 8.571097072540079257e+36
9.725419003468732626e+03 8.574996382580517865e+36
9.723212549426329133e+03 8.580865044430516243e+36
9.721007096335180904e+03 8.586205715095252340e+36
9.718802643514320152e+03 8.589636300424920279e+36
9.716599190283399366e+03 8.594860772298030801e+36
9.714396735962696766e+03 8.599316528257552998e+36
9.712195279873094478e+03 8.602971665467699202e+36
9.709994821336094901e+03 8.605780704460605886e+36
9.707795359673818893e+03 8.608801884128809174e+36
9.705596894208994854e+03 8.615152377279020800e+36
9.703399424264966001e+03 8.621789920210089419e+36
9.701202949165697646e+03 8.628589024788339060e+36
9.699007468235751730e+03 8.633883880744899055e+36
9.696812980800310470e+03 8.640581682343264445e+36
9.694619486185167261e+03 8.646421895090607356e+36
9.692426983716724862e+03 8.651417504253395465e+36
9.690235472721986298e+03 8.657447014026512582e+36
9.688044952528580325e+03 8.662047965348292722e+36
9.685855422464728690e+03 8.664528341830570499e+36
9.683666881859262503e+03 8.666081818041908416e+36
9.681479330041629510e+03 8.665170707885299237e+36
9.679292766341874085e+03 8.666029837307568951e+36
9.677107190090642689e+03 8.666468981966520836e+36
9.674922600619194782e+03 8.670562641248799004e+36
9.672738997259391908e+03 8.674824250006990875e+36
9.670556379343692242e+03 8.680227357169308834e+36
9.668374746205161500e+03 8.688201646005091435e+36
9.666194097177471122e+03 8.696611836807096078e+36
9.664014431594883717e+03 8.703409357065612525e+36
9.661835748792271261e+03 8.708648198918111045e+36
9.659658048105096896e+03 8.713021149327089596e+36
