# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 2.896546469982127921e+37
9.997667210984103804e+03 2.902730605233111697e+37
9.995335510095288555e+03 2.908848879607239580e+37
9.993004896572398138e+03 2.915107854804588002e+37
9.990675369654989481e+03 2.921521021808325732e+37
9.988346928583318004e+03 2.928145441061657808e+37
9.986019572598363084e+03 2.931974866861660574e+37
9.983693300941797133e+03 2.914791554878740176e+37
9.981368112856000153e+03 2.884317889728664100e+37
9.979044007584074279e+03 2.847363081653654498e+37
9.976720984369805592e+03 2.805205707880419954e+37
9.974399042457691394e+03 2.754642593286464752e+37
9.972078181092938394e+03 2.708469375093711579e+37
9.969758399521451793e+03 2.660821797811098031e+37
9.967439696989833465e+03 2.609009083430545359e+37
9.965122072745391051e+03 2.560793517709360295e+37
9.962805526036134324e+03 2.513278097210038428e+37
9.960490056110758815e+03 2.462938986837659079e+37
9.958175662218682191e+03 2.419256530758365700e+37
9.955862343609996969e+03 2.372915540522011800e+37
9.953550099535501431e+03 2.334922352139347012e+37
9.951238929246690532e+03 2.296621475667143299e+37
9.948928831995755900e+03 2.274276804449333702e+37
9.946619807035574922e+03 2.249067151032635170e+37
9.944311853619728936e+03 2.234114030044678350e+37
9.942004971002486855e+03 2.210681799963354753e+37
9.939699158438805171e+03 2.191634299490674068e+37
9.937394415184338868e+03 2.176402247396383001e+37
9.935090740495432328e+03 2.164474718472892348e+37
9.932788133629108415e+03 2.151681858678323848e+37
9.930486593843097580e+03 2.143575972260864020e+37
9.928186120395803300e+03 2.132300572755681062e+37
9.925886712546320268e+03 2.118482246125931919e+37
9.923588369554430756e+03 2.108232980713245430e+37
9.921291090680602792e+03 2.099680513591827655e+37
9.918994875185979254e+03 2.091826625941104248e+37
9.916699722332408783e+03 2.083290943973142531e+37
9.914405631382398496e+03 2.075904078180993459e+37
9.912112601599152185e+03 2.068454817975566231e+37
9.909820632246555761e+03 2.062575060152862818e+37
9.907529722589168159e+03 2.058216462683900837e+37
9.905239871892230440e+03 2.056025861606792641e+37
9.902951079421667600e+03 2.054954269226425301e+37
9.900663344444077666e+03 2.054843884301134633e+37
9.898376666226738962e+03 2.055952830908998984e+37
9.896091044037604661e+03 2.057381629222425458e+37
9.893806477145308236e+03 2.061023492606130971e+37
9.891522964819148910e+03 2.065128295619068492e+37
9.889240506329115306e+03 2.071356327738997127e+37
9.886959100945854516e+03 2.078356101281013498e+37
9.884678747940692119e+03 2.085735061750826165e+37
9.882399446585630358e+03 2.093600339491859841e+37
9.880121196153340861e+03 2.102151413942392707e+37
9.877843995917157372e+03 2.110844794426418519e+37
9.875567845151095753e+03 2.119213506025341759e+37
9.873292743129835799e+03 2.127441144635237188e+37
9.871018689128717597e+03 2.135163740882829127e+37
9.868745682423765174e+03 2.142691589374013810e+37
9.866473722291653758e+03 2.149920119664382529e+37
9.864202808009733417e+03 2.157125226759551212e+37
9.861932938856016335e+03 2.163542830171404330e+37
9.859664114109178627e+03 2.169189192675799957e+37
9.857396333048563974e+03 2.173784250292765918e+37
9.855129594954172717e+03 2.177774961548063005e+37
9.852863899106672761e+03 2.181580173015061033e+37
9.850599244787390489e+03 2.185073278764894991e+37
9.848335631278314395e+03 2.189450929791091451e+37
9.846073057862089627e+03 2.194222848601099794e+37
9.843811523822023446e+03 2.198778416681784048e+37
9.841551028442083407e+03 2.203335337005616473e+37
9.839291571006888262e+03 2.208090960355139196e+37
9.837033150801717056e+03 2.212271958322758950e+37
9.834775767112510948e+03 2.215604664324933494e+37
9.832519419225853198e+03 2.216844004704805205e+37
9.830264106428990999e+03 2.210889773034565539e+37
9.828009828009828198e+03 2.202534967745012416e+37
9.825756583256910744e+03 2.190024587592803996e+37
9.823504371459444883e+03 2.174465421295504703e+37
9.821253191907286237e+03 2.157129558287535210e+37
9.819003043890945264e+03 2.135296221613938999e+37
9.816753926701569071e+03 2.112210376246815326e+37
9.814505839630974151e+03 2.086686948917740742e+37
9.812258781971610006e+03 2.058788988975136598e+37
9.810012753016577335e+03 2.029127669222358060e+37
9.807767752059631675e+03 1.998426007946472699e+37
9.805523778395163390e+03 1.973523175907038699e+37
9.803280831318212222e+03 1.962722707798562350e+37
9.801038910124472750e+03 1.957327427145563408e+37
9.798798014110270742e+03 1.949564236346138202e+37
9.796558142572575889e+03 1.944674622528345859e+37
9.794319294809010898e+03 1.936842220001568093e+37
9.792081470117831486e+03 1.929685989047863800e+37
9.789844667797937291e+03 1.921873975051638926e+37
9.787608887148870053e+03 1.911383657381838876e+37
9.785374127470808162e+03 1.902786492760876455e+37
9.783140388064568469e+03 1.892010406600355195e+37
9.780907668231611751e+03 1.880281721830962404e+37
9.778675967274031791e+03 1.867253560322945486e+37
9.776445284494557200e+03 1.852144461408157994e+37
9.774215619196560510e+03 1.836164772937980505e+37
9.771986970684039989e+03 1.830441391400942204e+37
9.769759338261632365e+03 1.832653823307887587e+37
9.767532721234616474e+03 1.836377976842579251e+37
9.765307118908889606e+03 1.842991970568948739e+37
9.763082530590991155e+03 1.851114991252293318e+37
9.760858955588091703e+03 1.859323269557899809e+37
9.758636393207989386e+03 1.869196523896926869e+37
9.756414842759113526e+03 1.878224130116808983e+37
9.754194303550526456e+03 1.890276335569297385e+37
9.751974774891916240e+03 1.903636166585421473e+37
9.749756256093596676e+03 1.915899437168633210e+37
9.747538746466518205e+03 1.926768325851656348e+37
9.745322245322246090e+03 1.936991774455173035e+37
9.743106751972978600e+03 1.944037598374379857e+37
9.740892265731541556e+03 1.949026834362446843e+37
9.738678785911377418e+03 1.954025046329710677e+37
9.736466311826559831e+03 1.960503641927649432e+37
9.734254842791784540e+03 1.967218045083761050e+37
9.732044378122365742e+03 1.972935437941146874e+37
9.729834917134237912e+03 1.977778990090661175e+37
9.727626459143968532e+03 1.980732971135828243e+37
9.725419003468732626e+03 1.985143565852673873e+37
9.723212549426329133e+03 1.988963173155179276e+37
9.721007096335180904e+03 1.993914207097969403e+37
9.718802643514320152e+03 1.998556111207854708e+37
9.716599190283399366e+03 2.002561332337906774e+37
9.714396735962696766e+03 2.006268930042583020e+37
9.712195279873094478e+03 2.008998885344392752e+37
9.709994821336094901e+03 2.013094689702381244e+37
9.707795359673818893e+03 2.016316434448232681e+37
9.705596894208994854e+03 2.020469329323081649e+37
9.703399424264966001e+03 2.025316346105748548e+37
9.701202949165697646e+03 2.030036383987612774e+37
9.699007468235751730e+03 2.033806477889599403e+37
9.696812980800310470e+03 2.036955743473023445e+37
9.694619486185167261e+03 2.040683816807511991e+37
9.692426983716724862e+03 2.043946330349778183e+37
9.690235472721986298e+03 2.047677970180068566e+37
9.688044952528580325e+03 2.051059575292541784e+37
9.685855422464728690e+03 2.053734952617625989e+37
