# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 5.744133896055514122e+36
9.997667210984103804e+03 5.746173301369432069e+36
9.995335510095288555e+03 5.747948495120865409e+36
9.993004896572398138e+03 5.748009786753857123e+36
9.990675369654989481e+03 5.745232243356598138e+36
9.988346928583318004e+03 5.743108156442937808e+36
9.986019572598363084e+03 5.744475346032309617e+36
9.983693300941797133e+03 5.747220601843210064e+36
9.981368112856000153e+03 5.749217632041712076e+36
9.979044007584074279e+03 5.751551193453563007e+36
9.976720984369805592e+03 5.753115647606394395e+36
9.974399042457691394e+03 5.754251735902477041e+36
9.972078181092938394e+03 5.756098952514373782e+36
9.969758399521451793e+03 5.757824200380214199e+36
9.967439696989833465e+03 5.759576747808434044e+36
9.965122072745391051e+03 5.761669020691447336e+36
9.962805526036134324e+03 5.763584409303461876e+36
9.960490056110758815e+03 5.765438727177107052e+36
9.958175662218682191e+03 5.767000337371522408e+36
9.955862343609996969e+03 5.768570812695905070e+36
9.953550099535501431e+03 5.770319545729346680e+36
9.951238929246690532e+03 5.771700247466720642e+36
9.948928831995755900e+03 5.772823163170949373e+36
9.946619807035574922e+03 5.774149499151006253e+36
9.944311853619728936e+03 5.775994240077699960e+36
9.942004971002486855e+03 5.778272127736674024e+36
9.939699158438805171e+03 5.780703749409706346e+36
9.937394415184338868e+03 5.782874471600650808e+36
9.935090740495432328e+03 5.784621057293994378e+36
9.932788133629108415e+03 5.786294404772320351e+36
9.930486593843097580e+03 5.788087353483850285e+36
9.928186120395803300e+03 5.789892317035092167e+36
9.925886712546320268e+03 5.791394028003982158e+36
9.923588369554430756e+03 5.793123477377879063e+36
9.921291090680602792e+03 5.795229162795050355e+36
9.918994875185979254e+03 5.797772482487436810e+36
9.916699722332408783e+03 5.800484785933905062e+36
9.914405631382398496e+03 5.803067193072638584e+36
9.912112601599152185e+03 5.805640175202079518e+36
9.909820632246555761e+03 5.808115989381949194e+36
9.907529722589168159e+03 5.810361589654751739e+36
9.905239871892230440e+03 5.812274996482891825e+36
9.902951079421667600e+03 5.814239794667491073e+36
9.900663344444077666e+03 5.816179224597782560e+36
9.898376666226738962e+03 5.818088013187211058e+36
9.896091044037604661e+03 5.819910929177431014e+36
9.893806477145308236e+03 5.821774656066747698e+36
9.891522964819148910e+03 5.823359777794052719e+36
9.889240506329115306e+03 5.825055835574383302e+36
9.886959100945854516e+03 5.826716339078305132e+36
9.884678747940692119e+03 5.828296082759066903e+36
9.882399446585630358e+03 5.829941850418893813e+36
9.880121196153340861e+03 5.831571632647769198e+36
9.877843995917157372e+03 5.833045131204361104e+36
9.875567845151095753e+03 5.834475575349662146e+36
9.873292743129835799e+03 5.836199037018870065e+36
9.871018689128717597e+03 5.838147816510692388e+36
9.868745682423765174e+03 5.840159001698418687e+36
9.866473722291653758e+03 5.841965766043669757e+36
9.864202808009733417e+03 5.843789719514030064e+36
9.861932938856016335e+03 5.845676357740165354e+36
9.859664114109178627e+03 5.847601126048228028e+36
9.857396333048563974e+03 5.849516531636217408e+36
9.855129594954172717e+03 5.851615952366410228e+36
9.852863899106672761e+03 5.853767058960316985e+36
9.850599244787390489e+03 5.855993517148626171e+36
9.848335631278314395e+03 5.857821310011863157e+36
9.846073057862089627e+03 5.859435788246484221e+36
9.843811523822023446e+03 5.861348844734015997e+36
9.841551028442083407e+03 5.863259659093123896e+36
9.839291571006888262e+03 5.864978604887788328e+36
9.837033150801717056e+03 5.865829271264378135e+36
9.834775767112510948e+03 5.866303922731817802e+36
9.832519419225853198e+03 5.867270315367479052e+36
9.830264106428990999e+03 5.868855391006668934e+36
9.828009828009828198e+03 5.870455050110083015e+36
9.825756583256910744e+03 5.872046660784514375e+36
9.823504371459444883e+03 5.873146421025015776e+36
9.821253191907286237e+03 5.874383449223521523e+36
9.819003043890945264e+03 5.876018533174115711e+36
9.816753926701569071e+03 5.877909412788948626e+36
9.814505839630974151e+03 5.880049334062146535e+36
9.812258781971610006e+03 5.882051760925155893e+36
9.810012753016577335e+03 5.884153879092391047e+36
9.807767752059631675e+03 5.886150820873477606e+36
9.805523778395163390e+03 5.887624074727931689e+36
9.803280831318212222e+03 5.888859084598101398e+36
