# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.048599474101360898e+37
9.997667210984103804e+03 1.049176299066617430e+37
9.995335510095288555e+03 1.049740718188703325e+37
9.993004896572398138e+03 1.050354166931474484e+37
9.990675369654989481e+03 1.049400116626048071e+37
9.988346928583318004e+03 1.044597116944412552e+37
9.986019572598363084e+03 1.037809383858560016e+37
9.983693300941797133e+03 1.031509922370803927e+37
9.981368112856000153e+03 1.025071465746938388e+37
9.979044007584074279e+03 1.019472057496942572e+37
9.976720984369805592e+03 1.018650893497312133e+37
9.974399042457691394e+03 1.020257983778415940e+37
9.972078181092938394e+03 1.021764287282503304e+37
9.969758399521451793e+03 1.022055030786106434e+37
9.967439696989833465e+03 1.021765892430693947e+37
9.965122072745391051e+03 1.021179138610680983e+37
9.962805526036134324e+03 1.020159687381624183e+37
9.960490056110758815e+03 1.019997480856181377e+37
9.958175662218682191e+03 1.019556765658299911e+37
9.955862343609996969e+03 1.019566412999658814e+37
9.953550099535501431e+03 1.019844378159099316e+37
9.951238929246690532e+03 1.019896409196997620e+37
9.948928831995755900e+03 1.019547874486093313e+37
9.946619807035574922e+03 1.019300102089633638e+37
9.944311853619728936e+03 1.019047417876706390e+37
9.942004971002486855e+03 1.018924424008778815e+37
9.939699158438805171e+03 1.018693550163290147e+37
9.937394415184338868e+03 1.018530277958185026e+37
9.935090740495432328e+03 1.018745347522912013e+37
9.932788133629108415e+03 1.019076786518336373e+37
9.930486593843097580e+03 1.019557670431788456e+37
9.928186120395803300e+03 1.019886772559816316e+37
9.925886712546320268e+03 1.020076568136624068e+37
9.923588369554430756e+03 1.020036789760778335e+37
9.921291090680602792e+03 1.019892037447463787e+37
9.918994875185979254e+03 1.019784577747401644e+37
9.916699722332408783e+03 1.019526415301974655e+37
9.914405631382398496e+03 1.019188484267283316e+37
9.912112601599152185e+03 1.019112663997561483e+37
9.909820632246555761e+03 1.019429484295318605e+37
9.907529722589168159e+03 1.019989745794124655e+37
9.905239871892230440e+03 1.020676460355463753e+37
9.902951079421667600e+03 1.021348731384621065e+37
9.900663344444077666e+03 1.022057985757269142e+37
9.898376666226738962e+03 1.022861891056101356e+37
9.896091044037604661e+03 1.023655915327252853e+37
9.893806477145308236e+03 1.024405270447150024e+37
9.891522964819148910e+03 1.025098298042436896e+37
9.889240506329115306e+03 1.025677727244586398e+37
9.886959100945854516e+03 1.026279138004943115e+37
9.884678747940692119e+03 1.026967203590512981e+37
9.882399446585630358e+03 1.027361618021551282e+37
9.880121196153340861e+03 1.027538077355917088e+37
