# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.353421932120429442e+36
9.997667210984103804e+03 7.356764475766215147e+36
9.995335510095288555e+03 7.360620189808499610e+36
9.993004896572398138e+03 7.363333234945348427e+36
9.990675369654989481e+03 7.352836552982148841e+36
9.988346928583318004e+03 7.341547502461113807e+36
9.986019572598363084e+03 7.331083043308317848e+36
9.983693300941797133e+03 7.333086893737830621e+36
9.981368112856000153e+03 7.334889304428758145e+36
9.979044007584074279e+03 7.337951652464138926e+36
9.976720984369805592e+03 7.340295360562801580e+36
9.974399042457691394e+03 7.342929306219729122e+36
9.972078181092938394e+03 7.344699035667843443e+36
9.969758399521451793e+03 7.346191796410530812e+36
9.967439696989833465e+03 7.349884580816030358e+36
9.965122072745391051e+03 7.353405407569443118e+36
9.962805526036134324e+03 7.356648736597872540e+36
9.960490056110758815e+03 7.359685134855533045e+36
9.958175662218682191e+03 7.361949094014850463e+36
9.955862343609996969e+03 7.363189033006977629e+36
9.953550099535501431e+03 7.365266796826716773e+36
9.951238929246690532e+03 7.367951600613988171e+36
9.948928831995755900e+03 7.369034173167956017e+36
9.946619807035574922e+03 7.370128296034289768e+36
9.944311853619728936e+03 7.370893685115703341e+36
9.942004971002486855e+03 7.373249210931205047e+36
9.939699158438805171e+03 7.375640735517256167e+36
9.937394415184338868e+03 7.378921617706716821e+36
9.935090740495432328e+03 7.382330912053568261e+36
9.932788133629108415e+03 7.385105203297136024e+36
9.930486593843097580e+03 7.387451493283928400e+36
9.928186120395803300e+03 7.390034112925888135e+36
9.925886712546320268e+03 7.392220206399197946e+36
9.923588369554430756e+03 7.393580673465657916e+36
9.921291090680602792e+03 7.394574024557125425e+36
9.918994875185979254e+03 7.395709206073821874e+36
9.916699722332408783e+03 7.398464005007516071e+36
9.914405631382398496e+03 7.400228307584904879e+36
9.912112601599152185e+03 7.402384641231710053e+36
9.909820632246555761e+03 7.405025494272752894e+36
9.907529722589168159e+03 7.407956321306223282e+36
9.905239871892230440e+03 7.410227786196517998e+36
9.902951079421667600e+03 7.412392940093553364e+36
9.900663344444077666e+03 7.415338099261970039e+36
9.898376666226738962e+03 7.418574147220822426e+36
9.896091044037604661e+03 7.421636952572564107e+36
9.893806477145308236e+03 7.424334821594694282e+36
9.891522964819148910e+03 7.426974114504674591e+36
9.889240506329115306e+03 7.429860784263834407e+36
9.886959100945854516e+03 7.432875736722907167e+36
9.884678747940692119e+03 7.435247678392919696e+36
9.882399446585630358e+03 7.437840989564434870e+36
9.880121196153340861e+03 7.440155891023948369e+36
9.877843995917157372e+03 7.442445510639978191e+36
9.875567845151095753e+03 7.446203370092213141e+36
9.873292743129835799e+03 7.450546651810346239e+36
9.871018689128717597e+03 7.454824066011725884e+36
9.868745682423765174e+03 7.459010652861382807e+36
9.866473722291653758e+03 7.462973982646113275e+36
9.864202808009733417e+03 7.466408044262511908e+36
9.861932938856016335e+03 7.469839998708713931e+36
9.859664114109178627e+03 7.473436830113292488e+36
9.857396333048563974e+03 7.477581253947482579e+36
9.855129594954172717e+03 7.480912579984094048e+36
9.852863899106672761e+03 7.483639505217500042e+36
9.850599244787390489e+03 7.486222416839967503e+36
9.848335631278314395e+03 7.488140837883695976e+36
9.846073057862089627e+03 7.490354854967274633e+36
9.843811523822023446e+03 7.492866593907747351e+36
9.841551028442083407e+03 7.494977442867129341e+36
9.839291571006888262e+03 7.496788758265331179e+36
9.837033150801717056e+03 7.497235832864839419e+36
9.834775767112510948e+03 7.496636805769183047e+36
9.832519419225853198e+03 7.496200621124417301e+36
9.830264106428990999e+03 7.495987757154408271e+36
9.828009828009828198e+03 7.497364139222711672e+36
9.825756583256910744e+03 7.499617252403770771e+36
9.823504371459444883e+03 7.501760250697812378e+36
9.821253191907286237e+03 7.504341677942442972e+36
9.819003043890945264e+03 7.507403284370131826e+36
9.816753926701569071e+03 7.510153122391494784e+36
9.814505839630974151e+03 7.513287931600947904e+36
9.812258781971610006e+03 7.516037705142860356e+36
9.810012753016577335e+03 7.518906724112850206e+36
9.807767752059631675e+03 7.521774279020807972e+36
9.805523778395163390e+03 7.524349024491541404e+36
9.803280831318212222e+03 7.526433648643834124e+36
9.801038910124472750e+03 7.527746467271347499e+36
9.798798014110270742e+03 7.528038149423657951e+36
9.796558142572575889e+03 7.529405130359683308e+36
9.794319294809010898e+03 7.531065300864894858e+36
9.792081470117831486e+03 7.533334501282540409e+36
9.789844667797937291e+03 7.536270094237706151e+36
9.787608887148870053e+03 7.540356747367705075e+36
9.785374127470808162e+03 7.544115685612436777e+36
9.783140388064568469e+03 7.548174607684915281e+36
9.780907668231611751e+03 7.552291312740492205e+36
9.778675967274031791e+03 7.556378698553335417e+36
9.776445284494557200e+03 7.560018499289639476e+36
9.774215619196560510e+03 7.563075398705014436e+36
9.771986970684039989e+03 7.565958719835539210e+36
9.769759338261632365e+03 7.568694623197973893e+36
9.767532721234616474e+03 7.572362526425834109e+36
9.765307118908889606e+03 7.576262936480024273e+36
9.763082530590991155e+03 7.579883955539880481e+36
9.760858955588091703e+03 7.583710229395948063e+36
9.758636393207989386e+03 7.588444543678115014e+36
9.756414842759113526e+03 7.593565103206767965e+36
9.754194303550526456e+03 7.597588476450857199e+36
9.751974774891916240e+03 7.600618381811511953e+36
9.749756256093596676e+03 7.602816074431603301e+36
9.747538746466518205e+03 7.604637282806694839e+36
9.745322245322246090e+03 7.606322580292349111e+36
9.743106751972978600e+03 7.606890223788981182e+36
9.740892265731541556e+03 7.603562161173622641e+36
9.738678785911377418e+03 7.599398936130498917e+36
9.736466311826559831e+03 7.594832765855080077e+36
9.734254842791784540e+03 7.594319440996536574e+36
9.732044378122365742e+03 7.595645348574379377e+36
9.729834917134237912e+03 7.597260794485072142e+36
9.727626459143968532e+03 7.599014788996060106e+36
9.725419003468732626e+03 7.602065782094041844e+36
9.723212549426329133e+03 7.604758782976477612e+36
9.721007096335180904e+03 7.606846736541334673e+36
9.718802643514320152e+03 7.609899169604610505e+36
9.716599190283399366e+03 7.612619679980643343e+36
9.714396735962696766e+03 7.616070443465133245e+36
9.712195279873094478e+03 7.619543552433687672e+36
9.709994821336094901e+03 7.622692240965079932e+36
9.707795359673818893e+03 7.626022404033663778e+36
9.705596894208994854e+03 7.629974103029673530e+36
9.703399424264966001e+03 7.633451773851808182e+36
9.701202949165697646e+03 7.637533683600694218e+36
9.699007468235751730e+03 7.641482019105239754e+36
9.696812980800310470e+03 7.644505409352293686e+36
9.694619486185167261e+03 7.647516704385392590e+36
9.692426983716724862e+03 7.650544595501534742e+36
9.690235472721986298e+03 7.653737853717298046e+36
9.688044952528580325e+03 7.656302028340269270e+36
9.685855422464728690e+03 7.659161811034231889e+36
9.683666881859262503e+03 7.661068180411644323e+36
9.681479330041629510e+03 7.662336204443321737e+36
9.679292766341874085e+03 7.663348932686935693e+36
9.677107190090642689e+03 7.665808296265428918e+36
9.674922600619194782e+03 7.668495732232311779e+36
9.672738997259391908e+03 7.671711865366018722e+36
9.670556379343692242e+03 7.674849760528399025e+36
9.668374746205161500e+03 7.679473790954124729e+36
9.666194097177471122e+03 7.684517645742533976e+36
9.664014431594883717e+03 7.688456218351057809e+36
9.661835748792271261e+03 7.691047140729518877e+36
9.659658048105096896e+03 7.692864476809139934e+36
9.657481328869431309e+03 7.695385852925246092e+36
9.655305590421936358e+03 7.698168253754640790e+36
9.653130832099877807e+03 7.699028275029779331e+36
9.650957053241112590e+03 7.695104629976588483e+36
9.648784253184099725e+03 7.693282775393352653e+36
9.646612431267887587e+03 7.690690732326410603e+36
9.644441586832122994e+03 7.696525497401017810e+36
9.642271719217049395e+03 7.701590412568053208e+36
9.640102827763495952e+03 7.706248211607337237e+36
9.637934911812893915e+03 7.710205543166332249e+36
9.635767970707265704e+03 7.714886712448294757e+36
9.633602003789217633e+03 7.719038705454042793e+36
9.631437010401950829e+03 7.723192168525616528e+36
9.629272989889263044e+03 7.727980805233201703e+36
9.627109941595532291e+03 7.731909045801139195e+36
9.624947864865731390e+03 7.735635396723086730e+36
9.622786759045420695e+03 7.739409697643921152e+36
9.620626623480744456e+03 7.743354023425503715e+36
9.618467457518434458e+03 7.746921981651506070e+36
9.616309260505819111e+03 7.750220203678490884e+36
9.614152031790797992e+03 7.749672645419697728e+36
9.611995770721860026e+03 7.749453593381892763e+36
9.609840476648087133e+03 7.749818363401919197e+36
9.607686148919137850e+03 7.752627118836641068e+36
9.605532786885245514e+03 7.756702505861081839e+36
9.603380389897243731e+03 7.761477337796771300e+36
9.601228957306537268e+03 7.764933536331226994e+36
9.599078488465107512e+03 7.767994056683105005e+36
9.596928982725527021e+03 7.769829088960716457e+36
9.594780439440944974e+03 7.770714090716328148e+36
9.592632857965083531e+03 7.772092947982343511e+36
9.590486237652250566e+03 7.773489869691285917e+36
9.588340577857325115e+03 7.776203341036679715e+36
9.586195877935771932e+03 7.779418297973687072e+36
9.584052137243626930e+03 7.782534995892387303e+36
9.581909355137500825e+03 7.785847669683019187e+36
9.579767530974582769e+03 7.789643254847874387e+36
9.577626664112633080e+03 7.793659396626466494e+36
9.575486753909990512e+03 7.798687603899014684e+36
9.573347799725563164e+03 7.803974843438730549e+36
9.571209800918835754e+03 7.809220488333231956e+36
9.569072756849862344e+03 7.813934914821809997e+36
9.566936666879264521e+03 7.818653375617002765e+36
9.564801530368245949e+03 7.823228009700093123e+36
9.562667346678568720e+03 7.828088750140992304e+36
9.560534115172567908e+03 7.832910075709058944e+36
9.558401835213153390e+03 7.837236969089484522e+36
9.556270506163793470e+03 7.840651799302311660e+36
9.554140127388534893e+03 7.843108516612715473e+36
9.552010698251982831e+03 7.844596661286750879e+36
9.549882218119309982e+03 7.846000366496409078e+36
9.547754686356256570e+03 7.847475903966421765e+36
9.545628102329132162e+03 7.845124604438233443e+36
9.543502465404802933e+03 7.837314351169632016e+36
9.541377774950702587e+03 7.827247148930282869e+36
9.539254030334828713e+03 7.818888370754555827e+36
9.537131230925739146e+03 7.815468757425056389e+36
9.535009376092551975e+03 7.815216038752956455e+36
9.532888465204956447e+03 7.815631903901773678e+36
9.530768497633192965e+03 7.817293066787188058e+36
9.528649472748062180e+03 7.820024282651785885e+36
9.526531389920930451e+03 7.822785372614608611e+36
9.524414248523715287e+03 7.825913921030863321e+36
9.522298047928899905e+03 7.829781377213668102e+36
9.520182787509520494e+03 7.831990596017780564e+36
9.518068466639169856e+03 7.833861280414857842e+36
9.515955084691999218e+03 7.836164616217904545e+36
9.513842641042716423e+03 7.839417974674187439e+36
9.511731135066582283e+03 7.843967116963874727e+36
9.509620566139410585e+03 7.847277947563233992e+36
9.507510933637573544e+03 7.851731420302616679e+36
9.505402236937994530e+03 7.856853077000990138e+36
9.503294475418144430e+03 7.860161905638634104e+36
9.501187648456058014e+03 7.863776308630371397e+36
9.499081755430310295e+03 7.867496561944152990e+36
9.496976795720029259e+03 7.872076883501061948e+36
9.494872768704899499e+03 7.875641141857361290e+36
9.492769673765149491e+03 7.879986196482048813e+36
9.490667510281555224e+03 7.884336776805299977e+36
9.488566277635449296e+03 7.888348772563999488e+36
9.486465975208702730e+03 7.893231357470804013e+36
9.484366602383737700e+03 7.897629720871246209e+36
9.482268158543523896e+03 7.902574091224026176e+36
9.480170643071576706e+03 7.907772322125015070e+36
9.478074055351951756e+03 7.912767467496970398e+36
9.475978394769259467e+03 7.918248989267751113e+36
9.473883660708646858e+03 7.924243383382802724e+36
9.471789852555803009e+03 7.930585840159621715e+36
9.469696969696969973e+03 7.936296210501565275e+36
9.467605011518920946e+03 7.942022554743819158e+36
9.465513977408973005e+03 7.948124658418073559e+36
9.463423866754992559e+03 7.954641320041548532e+36
9.461334678945377163e+03 7.961677727019521301e+36
9.459246413369068250e+03 7.967849316588116397e+36
9.457159069415547492e+03 7.974744705178569302e+36
9.455072646474834983e+03 7.982007078047400786e+36
9.452987143937483779e+03 7.988525411983085800e+36
9.450902561194594455e+03 7.994412146143949558e+36
9.448818897637795089e+03 7.999529596025223930e+36
9.446736152659255822e+03 8.004752491920196496e+36
9.444654325651681575e+03 8.010437799180712331e+36
9.442573416008310232e+03 8.017227767794497916e+36
9.440493423122914464e+03 8.014026695289282878e+36
9.438414346389807179e+03 8.004542643407199238e+36
9.436336185203825153e+03 7.992348049105044058e+36
9.434258938960343585e+03 7.979341260609384315e+36
9.432182607055272456e+03 7.974377142799665134e+36
9.430107188885047435e+03 7.977315784920578645e+36
9.428032683846637156e+03 7.981154723772056115e+36
9.425959091337543214e+03 7.981668107428127107e+36
