# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.794921105932821430e+36
9.997667210984103804e+03 7.797383109581564873e+36
9.995335510095288555e+03 7.799874797678955213e+36
9.993004896572398138e+03 7.802327787788279974e+36
9.990675369654989481e+03 7.786580927949200339e+36
9.988346928583318004e+03 7.759462649319717687e+36
9.986019572598363084e+03 7.733895737954267193e+36
9.983693300941797133e+03 7.705532559991529417e+36
9.981368112856000153e+03 7.693009102553313285e+36
9.979044007584074279e+03 7.689949708346827956e+36
9.976720984369805592e+03 7.689251772082475639e+36
9.974399042457691394e+03 7.690237408035910815e+36
9.972078181092938394e+03 7.699102499051135049e+36
9.969758399521451793e+03 7.702091437522359488e+36
9.967439696989833465e+03 7.706694359025054561e+36
9.965122072745391051e+03 7.709391793738983158e+36
9.962805526036134324e+03 7.710820566687984706e+36
9.960490056110758815e+03 7.712191978529045299e+36
9.958175662218682191e+03 7.713860688430132118e+36
9.955862343609996969e+03 7.714627685987727658e+36
9.953550099535501431e+03 7.717238573531577886e+36
9.951238929246690532e+03 7.718371271064476750e+36
9.948928831995755900e+03 7.718296326727920806e+36
9.946619807035574922e+03 7.718104250209196966e+36
9.944311853619728936e+03 7.717165033598286131e+36
9.942004971002486855e+03 7.716971518065809696e+36
9.939699158438805171e+03 7.718789030863860048e+36
9.937394415184338868e+03 7.721000553763717932e+36
9.935090740495432328e+03 7.724182058558228531e+36
9.932788133629108415e+03 7.726198856497667039e+36
9.930486593843097580e+03 7.729734963845938543e+36
9.928186120395803300e+03 7.732418183068786147e+36
9.925886712546320268e+03 7.735306096729250411e+36
9.923588369554430756e+03 7.736170125526873176e+36
9.921291090680602792e+03 7.737177846718662586e+36
9.918994875185979254e+03 7.738021389495572404e+36
9.916699722332408783e+03 7.738561928631050142e+36
9.914405631382398496e+03 7.741203587593352851e+36
9.912112601599152185e+03 7.744404490788993255e+36
9.909820632246555761e+03 7.748458034759575290e+36
9.907529722589168159e+03 7.752403252731222537e+36
9.905239871892230440e+03 7.757566375735834559e+36
9.902951079421667600e+03 7.763234342182610371e+36
9.900663344444077666e+03 7.769268037301097455e+36
9.898376666226738962e+03 7.775387005161676962e+36
9.896091044037604661e+03 7.781119149389804978e+36
9.893806477145308236e+03 7.786375677882055307e+36
9.891522964819148910e+03 7.790865692451584428e+36
9.889240506329115306e+03 7.795099491108167669e+36
9.886959100945854516e+03 7.799644900475830791e+36
9.884678747940692119e+03 7.801777213154070392e+36
9.882399446585630358e+03 7.801592159197295626e+36
9.880121196153340861e+03 7.800398007591994107e+36
9.877843995917157372e+03 7.797857741886715691e+36
9.875567845151095753e+03 7.795415131025931969e+36
9.873292743129835799e+03 7.799080899740373479e+36
9.871018689128717597e+03 7.802224799216378756e+36
9.868745682423765174e+03 7.806883716580239262e+36
9.866473722291653758e+03 7.812276050291254552e+36
9.864202808009733417e+03 7.819809655773875999e+36
9.861932938856016335e+03 7.827261568412641367e+36
9.859664114109178627e+03 7.833131914020759925e+36
9.857396333048563974e+03 7.839215854847864318e+36
9.855129594954172717e+03 7.845762285404061137e+36
9.852863899106672761e+03 7.851665230481095878e+36
9.850599244787390489e+03 7.855770746685240610e+36
9.848335631278314395e+03 7.858509480272980898e+36
9.846073057862089627e+03 7.860065514283370225e+36
9.843811523822023446e+03 7.863129910410662453e+36
9.841551028442083407e+03 7.865863966784440944e+36
9.839291571006888262e+03 7.868406108921178315e+36
9.837033150801717056e+03 7.870633868465414178e+36
9.834775767112510948e+03 7.869757902557124377e+36
9.832519419225853198e+03 7.868412330502564355e+36
9.830264106428990999e+03 7.864996983610057379e+36
9.828009828009828198e+03 7.860528781944771111e+36
9.825756583256910744e+03 7.860731603708731873e+36
9.823504371459444883e+03 7.861129207650274762e+36
9.821253191907286237e+03 7.863380723622828116e+36
9.819003043890945264e+03 7.866241726776806312e+36
9.816753926701569071e+03 7.869745763488061798e+36
9.814505839630974151e+03 7.872805592703624631e+36
9.812258781971610006e+03 7.875150141647216999e+36
9.810012753016577335e+03 7.878467826766622763e+36
9.807767752059631675e+03 7.881918037335858874e+36
9.805523778395163390e+03 7.884770709224156230e+36
9.803280831318212222e+03 7.885117692828250631e+36
9.801038910124472750e+03 7.885579318859799329e+36
9.798798014110270742e+03 7.884870537170106972e+36
9.796558142572575889e+03 7.883232443925849223e+36
9.794319294809010898e+03 7.882571123492298453e+36
9.792081470117831486e+03 7.883450555043519282e+36
9.789844667797937291e+03 7.886855521234888832e+36
9.787608887148870053e+03 7.889608802441077663e+36
9.785374127470808162e+03 7.895080201368424961e+36
9.783140388064568469e+03 7.899747852554694596e+36
9.780907668231611751e+03 7.904704680857806018e+36
9.778675967274031791e+03 7.909129528338861274e+36
9.776445284494557200e+03 7.912930092096258441e+36
9.774215619196560510e+03 7.917891938801300719e+36
9.771986970684039989e+03 7.922901078681038093e+36
9.769759338261632365e+03 7.928941648027089613e+36
9.767532721234616474e+03 7.935937847927689068e+36
9.765307118908889606e+03 7.942895007405313015e+36
9.763082530590991155e+03 7.949715515694673030e+36
9.760858955588091703e+03 7.955046683959838850e+36
9.758636393207989386e+03 7.959644564908264056e+36
9.756414842759113526e+03 7.963716108258547224e+36
9.754194303550526456e+03 7.968264941600214429e+36
9.751974774891916240e+03 7.972505255167990780e+36
9.749756256093596676e+03 7.976827876464707301e+36
9.747538746466518205e+03 7.980475369963548074e+36
9.745322245322246090e+03 7.984083004260790560e+36
9.743106751972978600e+03 7.988313306350178156e+36
9.740892265731541556e+03 7.986698095699969232e+36
9.738678785911377418e+03 7.981494027005511939e+36
9.736466311826559831e+03 7.974988570488028139e+36
9.734254842791784540e+03 7.966749397467718486e+36
9.732044378122365742e+03 7.960947769015204887e+36
9.729834917134237912e+03 7.960956584567594206e+36
9.727626459143968532e+03 7.961868043031049012e+36
9.725419003468732626e+03 7.964638322358759174e+36
9.723212549426329133e+03 7.969174466070445818e+36
9.721007096335180904e+03 7.974023597570669344e+36
9.718802643514320152e+03 7.978657749784726649e+36
