# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.704975888906588959e+37
9.997667210984103804e+03 1.706907662860130755e+37
9.995335510095288555e+03 1.708658223588980458e+37
9.993004896572398138e+03 1.710398688254928097e+37
9.990675369654989481e+03 1.710549310108288775e+37
9.988346928583318004e+03 1.697136237184757914e+37
9.986019572598363084e+03 1.676556184693782630e+37
9.983693300941797133e+03 1.655374167619859996e+37
9.981368112856000153e+03 1.631571530612885601e+37
9.979044007584074279e+03 1.612416423652802914e+37
9.976720984369805592e+03 1.591431526656377421e+37
9.974399042457691394e+03 1.573305617319655038e+37
9.972078181092938394e+03 1.564001047940277822e+37
9.969758399521451793e+03 1.559545563870163169e+37
9.967439696989833465e+03 1.554428213064761433e+37
9.965122072745391051e+03 1.547202901164077361e+37
9.962805526036134324e+03 1.539332115769649656e+37
9.960490056110758815e+03 1.531062311286824283e+37
9.958175662218682191e+03 1.525683932436801728e+37
9.955862343609996969e+03 1.522869940024221346e+37
9.953550099535501431e+03 1.520117793820908043e+37
9.951238929246690532e+03 1.515683060638130861e+37
9.948928831995755900e+03 1.511304784019843187e+37
9.946619807035574922e+03 1.508239179247370014e+37
9.944311853619728936e+03 1.504856451630648901e+37
9.942004971002486855e+03 1.502264669489903071e+37
9.939699158438805171e+03 1.499482546098876931e+37
9.937394415184338868e+03 1.496514204924305890e+37
9.935090740495432328e+03 1.493178689030551905e+37
9.932788133629108415e+03 1.490263328386557944e+37
9.930486593843097580e+03 1.488949208372930636e+37
9.928186120395803300e+03 1.488031030499521059e+37
9.925886712546320268e+03 1.486808870282853826e+37
9.923588369554430756e+03 1.485462755365981434e+37
9.921291090680602792e+03 1.484275944214223729e+37
9.918994875185979254e+03 1.483472762454490420e+37
9.916699722332408783e+03 1.482976424875516905e+37
9.914405631382398496e+03 1.482712135037423758e+37
9.912112601599152185e+03 1.482439981198038817e+37
9.909820632246555761e+03 1.482514114582931988e+37
9.907529722589168159e+03 1.482856738227396754e+37
9.905239871892230440e+03 1.484169062499440537e+37
9.902951079421667600e+03 1.485693120228931232e+37
9.900663344444077666e+03 1.487351334240858108e+37
9.898376666226738962e+03 1.488973548908047755e+37
9.896091044037604661e+03 1.490438851566152237e+37
9.893806477145308236e+03 1.492442284385425472e+37
9.891522964819148910e+03 1.494516256307959659e+37
9.889240506329115306e+03 1.496809821823161449e+37
9.886959100945854516e+03 1.499067846335873330e+37
9.884678747940692119e+03 1.501356255980364120e+37
9.882399446585630358e+03 1.503695158682823717e+37
9.880121196153340861e+03 1.506074996132320716e+37
9.877843995917157372e+03 1.508110144232730393e+37
9.875567845151095753e+03 1.510260897647963795e+37
9.873292743129835799e+03 1.512391442188726035e+37
9.871018689128717597e+03 1.514113476802426234e+37
9.868745682423765174e+03 1.515543382653632249e+37
9.866473722291653758e+03 1.517106803807593361e+37
9.864202808009733417e+03 1.519394098429435904e+37
9.861932938856016335e+03 1.522186289174368693e+37
9.859664114109178627e+03 1.525306419612039554e+37
9.857396333048563974e+03 1.528225293188324810e+37
9.855129594954172717e+03 1.530767807221854887e+37
9.852863899106672761e+03 1.533294390124149346e+37
9.850599244787390489e+03 1.535612698466657130e+37
9.848335631278314395e+03 1.537882227243002660e+37
9.846073057862089627e+03 1.539801450603251882e+37
9.843811523822023446e+03 1.541686386377531817e+37
9.841551028442083407e+03 1.543429777219390363e+37
9.839291571006888262e+03 1.544902770505444225e+37
9.837033150801717056e+03 1.546431641454866701e+37
9.834775767112510948e+03 1.545770447227865448e+37
9.832519419225853198e+03 1.543540073382921711e+37
9.830264106428990999e+03 1.539701652369613608e+37
9.828009828009828198e+03 1.535067218754549681e+37
9.825756583256910744e+03 1.529104452902894956e+37
9.823504371459444883e+03 1.521705946866972887e+37
9.821253191907286237e+03 1.513626606264083658e+37
9.819003043890945264e+03 1.505326254347743126e+37
9.816753926701569071e+03 1.500993044603508864e+37
9.814505839630974151e+03 1.497287283406694611e+37
9.812258781971610006e+03 1.494286811727601379e+37
9.810012753016577335e+03 1.492136645122857712e+37
9.807767752059631675e+03 1.490470779185421669e+37
9.805523778395163390e+03 1.490191761337264641e+37
9.803280831318212222e+03 1.489607433469952291e+37
9.801038910124472750e+03 1.489321594195964155e+37
9.798798014110270742e+03 1.487519069940615895e+37
9.796558142572575889e+03 1.485178358618263098e+37
9.794319294809010898e+03 1.481332871306230251e+37
9.792081470117831486e+03 1.478302903318355420e+37
9.789844667797937291e+03 1.474273334863813026e+37
9.787608887148870053e+03 1.469407544865056546e+37
9.785374127470808162e+03 1.470314809812685888e+37
9.783140388064568469e+03 1.470236538267726615e+37
9.780907668231611751e+03 1.469524221997399697e+37
9.778675967274031791e+03 1.469605838642230686e+37
9.776445284494557200e+03 1.470657068985776782e+37
9.774215619196560510e+03 1.472856139393710720e+37
9.771986970684039989e+03 1.474851641515002754e+37
9.769759338261632365e+03 1.478263710934256300e+37
9.767532721234616474e+03 1.481549683654836171e+37
9.765307118908889606e+03 1.485497418475691835e+37
9.763082530590991155e+03 1.488166587295766350e+37
9.760858955588091703e+03 1.491970371370912481e+37
9.758636393207989386e+03 1.494888188229152115e+37
9.756414842759113526e+03 1.498478806791797122e+37
9.754194303550526456e+03 1.502900695986825461e+37
9.751974774891916240e+03 1.505881261982010818e+37
9.749756256093596676e+03 1.508234723403944756e+37
9.747538746466518205e+03 1.510277164697186454e+37
9.745322245322246090e+03 1.513020102573270358e+37
9.743106751972978600e+03 1.515512914301477050e+37
9.740892265731541556e+03 1.517346819939665687e+37
9.738678785911377418e+03 1.517427195921543474e+37
9.736466311826559831e+03 1.517213340805754906e+37
9.734254842791784540e+03 1.517285240048781065e+37
9.732044378122365742e+03 1.516699963810940503e+37
9.729834917134237912e+03 1.516200398270270028e+37
9.727626459143968532e+03 1.514966886221348137e+37
9.725419003468732626e+03 1.513930748981689017e+37
9.723212549426329133e+03 1.514454062880369420e+37
9.721007096335180904e+03 1.515805932550909425e+37
9.718802643514320152e+03 1.517098199144576856e+37
9.716599190283399366e+03 1.518104508815570439e+37
9.714396735962696766e+03 1.518784178478677841e+37
9.712195279873094478e+03 1.519286025715373086e+37
9.709994821336094901e+03 1.520514738513524889e+37
9.707795359673818893e+03 1.521878984505388618e+37
9.705596894208994854e+03 1.523537206014224346e+37
9.703399424264966001e+03 1.525064018027138091e+37
9.701202949165697646e+03 1.526495281691563684e+37
9.699007468235751730e+03 1.527915883698535605e+37
9.696812980800310470e+03 1.529235278721948168e+37
9.694619486185167261e+03 1.530883263047312216e+37
9.692426983716724862e+03 1.532459379506151442e+37
9.690235472721986298e+03 1.534423381803131223e+37
9.688044952528580325e+03 1.536094363884474593e+37
9.685855422464728690e+03 1.537360233632062687e+37
