# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.222342083069210246e+36
9.997667210984103804e+03 7.225993882386046437e+36
9.995335510095288555e+03 7.228383258614135923e+36
9.993004896572398138e+03 7.227421225231565086e+36
9.990675369654989481e+03 7.169368738710715227e+36
9.988346928583318004e+03 7.107587588700821889e+36
9.986019572598363084e+03 7.045822586689597715e+36
9.983693300941797133e+03 7.031415650383393665e+36
9.981368112856000153e+03 7.023065524831623882e+36
9.979044007584074279e+03 7.026060689222071529e+36
9.976720984369805592e+03 7.022673394894019128e+36
9.974399042457691394e+03 7.021732326633061994e+36
9.972078181092938394e+03 7.017072111229488199e+36
9.969758399521451793e+03 7.011337441783896171e+36
9.967439696989833465e+03 7.014044682617202916e+36
9.965122072745391051e+03 7.015766936557249513e+36
9.962805526036134324e+03 7.015639755956586694e+36
9.960490056110758815e+03 7.016211758792585633e+36
9.958175662218682191e+03 7.015346886175275196e+36
9.955862343609996969e+03 7.013340279831382036e+36
9.953550099535501431e+03 7.013380755203568127e+36
9.951238929246690532e+03 7.011557235306707164e+36
9.948928831995755900e+03 7.004489480752081005e+36
9.946619807035574922e+03 7.000229425928204518e+36
9.944311853619728936e+03 6.994133930199372009e+36
9.942004971002486855e+03 6.993710649435904422e+36
9.939699158438805171e+03 6.992175275972429744e+36
9.937394415184338868e+03 6.992226390395134722e+36
9.935090740495432328e+03 6.992887862579516928e+36
9.932788133629108415e+03 6.994415241114285526e+36
9.930486593843097580e+03 6.996198490354672534e+36
9.928186120395803300e+03 6.998564908673129300e+36
9.925886712546320268e+03 6.998409097317197029e+36
9.923588369554430756e+03 6.995630876879752230e+36
9.921291090680602792e+03 6.991923434140435508e+36
9.918994875185979254e+03 6.988537355627611237e+36
9.916699722332408783e+03 6.993820621425561909e+36
9.914405631382398496e+03 6.998398631193513486e+36
9.912112601599152185e+03 7.002701004000623320e+36
9.909820632246555761e+03 7.007611138751794163e+36
9.907529722589168159e+03 7.013458569456123066e+36
9.905239871892230440e+03 7.018105358761219978e+36
9.902951079421667600e+03 7.023577882325061156e+36
9.900663344444077666e+03 7.029782508082936383e+36
9.898376666226738962e+03 7.035859536063121444e+36
9.896091044037604661e+03 7.040918924422519459e+36
9.893806477145308236e+03 7.046535623131040500e+36
9.891522964819148910e+03 7.052416584209802965e+36
9.889240506329115306e+03 7.057710545893244711e+36
9.886959100945854516e+03 7.063269050651352391e+36
9.884678747940692119e+03 7.064663423106720896e+36
9.882399446585630358e+03 7.062856146715387787e+36
9.880121196153340861e+03 7.057254255639564691e+36
9.877843995917157372e+03 7.051753613682020878e+36
9.875567845151095753e+03 7.054433140067273275e+36
9.873292743129835799e+03 7.060170220236925824e+36
9.871018689128717597e+03 7.066474942164119888e+36
9.868745682423765174e+03 7.074114668891660292e+36
9.866473722291653758e+03 7.082105424625786356e+36
9.864202808009733417e+03 7.088781667227459593e+36
9.861932938856016335e+03 7.097037865003893248e+36
9.859664114109178627e+03 7.104496274664767188e+36
9.857396333048563974e+03 7.113880934292183638e+36
9.855129594954172717e+03 7.122781844372415140e+36
9.852863899106672761e+03 7.130569761295312037e+36
9.850599244787390489e+03 7.138376825045655931e+36
9.848335631278314395e+03 7.141679051740636242e+36
9.846073057862089627e+03 7.142871896488154262e+36
9.843811523822023446e+03 7.144666411846150902e+36
9.841551028442083407e+03 7.146802463838667789e+36
9.839291571006888262e+03 7.151260312411126409e+36
9.837033150801717056e+03 7.148645718401036377e+36
9.834775767112510948e+03 7.137491517740541310e+36
9.832519419225853198e+03 7.123309623648390323e+36
9.830264106428990999e+03 7.109395182983693779e+36
9.828009828009828198e+03 7.104490830980955423e+36
9.825756583256910744e+03 7.104687678332797501e+36
9.823504371459444883e+03 7.105961049720600414e+36
9.821253191907286237e+03 7.112435928502404679e+36
9.819003043890945264e+03 7.120707768494585607e+36
9.816753926701569071e+03 7.122993330453154594e+36
9.814505839630974151e+03 7.128115392079654062e+36
9.812258781971610006e+03 7.130390588047828623e+36
9.810012753016577335e+03 7.133437405962930565e+36
9.807767752059631675e+03 7.136544465159122462e+36
9.805523778395163390e+03 7.136159346477597239e+36
9.803280831318212222e+03 7.130338802867203494e+36
9.801038910124472750e+03 7.122386629641691689e+36
9.798798014110270742e+03 7.113166395161291611e+36
9.796558142572575889e+03 7.114948349023796854e+36
9.794319294809010898e+03 7.116162549312831453e+36
9.792081470117831486e+03 7.117393958341958454e+36
9.789844667797937291e+03 7.119087260526131218e+36
9.787608887148870053e+03 7.125900457046455476e+36
9.785374127470808162e+03 7.129183194691887583e+36
9.783140388064568469e+03 7.134872632924364240e+36
9.780907668231611751e+03 7.142670000444029478e+36
9.778675967274031791e+03 7.149369983712627402e+36
9.776445284494557200e+03 7.154133626895630534e+36
9.774215619196560510e+03 7.159692009586608081e+36
9.771986970684039989e+03 7.163905851194412055e+36
9.769759338261632365e+03 7.169236892670793156e+36
9.767532721234616474e+03 7.176561209856061303e+36
9.765307118908889606e+03 7.185043004489910506e+36
9.763082530590991155e+03 7.191436357451704055e+36
9.760858955588091703e+03 7.198470114312118498e+36
9.758636393207989386e+03 7.204375139340861979e+36
9.756414842759113526e+03 7.212343326084248110e+36
9.754194303550526456e+03 7.218283098216906975e+36
9.751974774891916240e+03 7.224024178681903388e+36
9.749756256093596676e+03 7.229025860234148923e+36
9.747538746466518205e+03 7.232337577229300033e+36
9.745322245322246090e+03 7.237548964056686032e+36
9.743106751972978600e+03 7.241385261091363749e+36
9.740892265731541556e+03 7.232841786340652085e+36
9.738678785911377418e+03 7.220384252544430053e+36
9.736466311826559831e+03 7.204674611393121882e+36
9.734254842791784540e+03 7.198588085922961871e+36
9.732044378122365742e+03 7.200246519438696484e+36
9.729834917134237912e+03 7.203687947550935952e+36
9.727626459143968532e+03 7.205082074585448428e+36
9.725419003468732626e+03 7.209026188135478980e+36
9.723212549426329133e+03 7.212349454583044794e+36
9.721007096335180904e+03 7.215123201126366249e+36
9.718802643514320152e+03 7.220648641984222134e+36
9.716599190283399366e+03 7.225034325312130180e+36
9.714396735962696766e+03 7.229027734942109396e+36
9.712195279873094478e+03 7.232030981463139083e+36
9.709994821336094901e+03 7.233840673009895168e+36
9.707795359673818893e+03 7.236307498013293395e+36
9.705596894208994854e+03 7.241630591847140847e+36
9.703399424264966001e+03 7.246281965617050595e+36
9.701202949165697646e+03 7.252751163295179261e+36
9.699007468235751730e+03 7.259144229589570099e+36
9.696812980800310470e+03 7.263310117038240514e+36
9.694619486185167261e+03 7.266773467127575668e+36
9.692426983716724862e+03 7.270706632376258486e+36
9.690235472721986298e+03 7.275171122403444735e+36
9.688044952528580325e+03 7.277935808776365645e+36
9.685855422464728690e+03 7.279684096885108373e+36
9.683666881859262503e+03 7.279147486453836047e+36
9.681479330041629510e+03 7.277210905333343308e+36
9.679292766341874085e+03 7.276302742189011622e+36
9.677107190090642689e+03 7.280289223934752070e+36
9.674922600619194782e+03 7.283942152938233984e+36
9.672738997259391908e+03 7.288352233541363717e+36
9.670556379343692242e+03 7.292653925141269191e+36
9.668374746205161500e+03 7.300310529081394230e+36
9.666194097177471122e+03 7.307386109413740709e+36
9.664014431594883717e+03 7.313682668475278350e+36
9.661835748792271261e+03 7.319299066778746879e+36
9.659658048105096896e+03 7.323372471766377344e+36
9.657481328869431309e+03 7.327506465969937792e+36
9.655305590421936358e+03 7.331500659927507987e+36
9.653130832099877807e+03 7.332484482703425124e+36
9.650957053241112590e+03 7.328254645203601931e+36
9.648784253184099725e+03 7.326950582446900950e+36
9.646612431267887587e+03 7.324720658161291161e+36
9.644441586832122994e+03 7.331441982469695855e+36
9.642271719217049395e+03 7.336575949176306655e+36
9.640102827763495952e+03 7.341358373972899399e+36
9.637934911812893915e+03 7.345259781266941612e+36
9.635767970707265704e+03 7.349177001372704333e+36
9.633602003789217633e+03 7.353826257090180802e+36
9.631437010401950829e+03 7.358448424927029516e+36
9.629272989889263044e+03 7.363898983761804004e+36
9.627109941595532291e+03 7.368784009001702655e+36
9.624947864865731390e+03 7.372888898514491731e+36
9.622786759045420695e+03 7.376648260228448760e+36
9.620626623480744456e+03 7.380798867023072652e+36
9.618467457518434458e+03 7.384580038238611505e+36
9.616309260505819111e+03 7.388270231334419835e+36
9.614152031790797992e+03 7.387449184078879954e+36
9.611995770721860026e+03 7.386711264900612916e+36
9.609840476648087133e+03 7.386759694810594546e+36
