# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 2.938591436050654593e+37
9.997667210984103804e+03 2.945454153092911048e+37
9.995335510095288555e+03 2.952324572437433724e+37
9.993004896572398138e+03 2.959380199631256388e+37
9.990675369654989481e+03 2.966470061474573618e+37
9.988346928583318004e+03 2.968384358510155628e+37
9.986019572598363084e+03 2.941340024217666984e+37
9.983693300941797133e+03 2.901973966991951065e+37
9.981368112856000153e+03 2.855806128998876750e+37
9.979044007584074279e+03 2.801027044625659258e+37
9.976720984369805592e+03 2.748705837800009890e+37
9.974399042457691394e+03 2.690348519986576460e+37
9.972078181092938394e+03 2.631539683645770353e+37
9.969758399521451793e+03 2.571485517588493947e+37
9.967439696989833465e+03 2.513799809589326702e+37
9.965122072745391051e+03 2.458602968433204088e+37
9.962805526036134324e+03 2.393550188075601947e+37
9.960490056110758815e+03 2.337429316863331566e+37
9.958175662218682191e+03 2.280955491963814537e+37
9.955862343609996969e+03 2.232525370631392974e+37
9.953550099535501431e+03 2.188631640378866434e+37
9.951238929246690532e+03 2.154959354678982877e+37
9.948928831995755900e+03 2.126763960974515438e+37
9.946619807035574922e+03 2.101234268104967130e+37
9.944311853619728936e+03 2.068457652973728916e+37
9.942004971002486855e+03 2.043282440726487092e+37
9.939699158438805171e+03 2.022101805922401771e+37
9.937394415184338868e+03 2.004199375783843057e+37
9.935090740495432328e+03 1.986226803614179190e+37
9.932788133629108415e+03 1.970246038628506341e+37
9.930486593843097580e+03 1.953922943861496964e+37
9.928186120395803300e+03 1.940407998293372865e+37
9.925886712546320268e+03 1.928967768331767905e+37
9.923588369554430756e+03 1.917567787307238312e+37
9.921291090680602792e+03 1.906248636385901203e+37
9.918994875185979254e+03 1.895304123164827163e+37
9.916699722332408783e+03 1.886460149873880814e+37
9.914405631382398496e+03 1.877890949865212852e+37
9.912112601599152185e+03 1.869958622566261626e+37
9.909820632246555761e+03 1.864112671396625751e+37
9.907529722589168159e+03 1.859346566261347019e+37
9.905239871892230440e+03 1.858475275114584070e+37
9.902951079421667600e+03 1.858306362158970732e+37
9.900663344444077666e+03 1.859434952198688041e+37
9.898376666226738962e+03 1.861958417728187075e+37
9.896091044037604661e+03 1.865635274641002739e+37
9.893806477145308236e+03 1.871330656280030604e+37
9.891522964819148910e+03 1.877534504600724509e+37
9.889240506329115306e+03 1.885091740609790626e+37
9.886959100945854516e+03 1.893772801424814393e+37
9.884678747940692119e+03 1.903238164514650325e+37
9.882399446585630358e+03 1.913896800233688424e+37
9.880121196153340861e+03 1.924620099808909152e+37
9.877843995917157372e+03 1.935304588691266559e+37
9.875567845151095753e+03 1.945739358372333091e+37
9.873292743129835799e+03 1.956073617177222052e+37
9.871018689128717597e+03 1.966623301383405606e+37
9.868745682423765174e+03 1.976442193014319525e+37
9.866473722291653758e+03 1.986027799025457811e+37
9.864202808009733417e+03 1.995337071310124500e+37
9.861932938856016335e+03 2.003974868288996451e+37
9.859664114109178627e+03 2.012425967720769891e+37
9.857396333048563974e+03 2.020278718057038975e+37
9.855129594954172717e+03 2.027837587032405971e+37
9.852863899106672761e+03 2.035577717530751842e+37
9.850599244787390489e+03 2.041950031621026915e+37
9.848335631278314395e+03 2.047801216212550297e+37
9.846073057862089627e+03 2.052681444745748730e+37
9.843811523822023446e+03 2.057403939267570994e+37
9.841551028442083407e+03 2.062904707406245478e+37
9.839291571006888262e+03 2.067935704916464895e+37
9.837033150801717056e+03 2.071221268186513327e+37
9.834775767112510948e+03 2.071816093617306323e+37
9.832519419225853198e+03 2.066811864395016552e+37
9.830264106428990999e+03 2.056085177388234749e+37
9.828009828009828198e+03 2.042179231976285249e+37
9.825756583256910744e+03 2.023192963827368504e+37
9.823504371459444883e+03 2.000843400378800194e+37
9.821253191907286237e+03 1.973084423535363568e+37
9.819003043890945264e+03 1.942378106564087157e+37
9.816753926701569071e+03 1.904918284937724192e+37
9.814505839630974151e+03 1.864074016707105191e+37
9.812258781971610006e+03 1.822822290224274444e+37
9.810012753016577335e+03 1.794184182841480845e+37
9.807767752059631675e+03 1.774752711074119746e+37
9.805523778395163390e+03 1.763807761041024403e+37
9.803280831318212222e+03 1.757957165464829902e+37
