# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 8.619836808491762927e+36
9.997667210984103804e+03 8.624206767920977098e+36
9.995335510095288555e+03 8.628984205526185265e+36
9.993004896572398138e+03 8.630435877382256336e+36
9.990675369654989481e+03 8.560128503045307657e+36
9.988346928583318004e+03 8.483441295762603910e+36
9.986019572598363084e+03 8.406165535397971071e+36
9.983693300941797133e+03 8.385326968215739911e+36
9.981368112856000153e+03 8.373540549764651361e+36
9.979044007584074279e+03 8.376002849251335716e+36
9.976720984369805592e+03 8.368295428761010916e+36
9.974399042457691394e+03 8.366013190345349115e+36
9.972078181092938394e+03 8.360066096255913829e+36
9.969758399521451793e+03 8.351471784118866032e+36
9.967439696989833465e+03 8.352848013324027074e+36
9.965122072745391051e+03 8.352760589599142417e+36
9.962805526036134324e+03 8.353025845538404653e+36
9.960490056110758815e+03 8.355089367753914466e+36
9.958175662218682191e+03 8.355414236201512627e+36
9.955862343609996969e+03 8.353791899941449252e+36
9.953550099535501431e+03 8.353305591771015910e+36
9.951238929246690532e+03 8.351588595801159773e+36
9.948928831995755900e+03 8.345274660046106594e+36
9.946619807035574922e+03 8.342162849383175362e+36
9.944311853619728936e+03 8.336086265973473917e+36
9.942004971002486855e+03 8.338122461914851148e+36
9.939699158438805171e+03 8.339015629602840582e+36
9.937394415184338868e+03 8.341212238669535365e+36
9.935090740495432328e+03 8.342763551446949088e+36
9.932788133629108415e+03 8.344235833848029761e+36
9.930486593843097580e+03 8.346253784279080507e+36
9.928186120395803300e+03 8.349449503871268139e+36
9.925886712546320268e+03 8.352433622297966289e+36
9.923588369554430756e+03 8.354128140663499340e+36
9.921291090680602792e+03 8.354521831179612032e+36
9.918994875185979254e+03 8.353528453996131135e+36
9.916699722332408783e+03 8.356944363411636236e+36
9.914405631382398496e+03 8.360800572850894759e+36
9.912112601599152185e+03 8.364496416182170922e+36
9.909820632246555761e+03 8.369023079067242698e+36
9.907529722589168159e+03 8.374570180062124506e+36
9.905239871892230440e+03 8.379179911630868011e+36
9.902951079421667600e+03 8.384067201144203979e+36
9.900663344444077666e+03 8.389353019663620809e+36
9.898376666226738962e+03 8.395506569081136147e+36
9.896091044037604661e+03 8.401341056505361793e+36
