# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.382319449847839856e+37
9.997667210984103804e+03 1.383481136147071122e+37
9.995335510095288555e+03 1.384686038729377159e+37
9.993004896572398138e+03 1.385936280285673391e+37
9.990675369654989481e+03 1.384765045534776322e+37
9.988346928583318004e+03 1.371733609093605987e+37
9.986019572598363084e+03 1.358265122851532856e+37
9.983693300941797133e+03 1.342145763812814329e+37
9.981368112856000153e+03 1.325798416075303873e+37
9.979044007584074279e+03 1.311924283865539424e+37
9.976720984369805592e+03 1.299262873525247431e+37
9.974399042457691394e+03 1.298524032080831088e+37
9.972078181092938394e+03 1.301475634039784175e+37
9.969758399521451793e+03 1.300465007668931806e+37
9.967439696989833465e+03 1.299691924931295149e+37
9.965122072745391051e+03 1.297688032501936071e+37
9.962805526036134324e+03 1.293528041979402698e+37
9.960490056110758815e+03 1.289936283715587707e+37
9.958175662218682191e+03 1.287743004586729396e+37
9.955862343609996969e+03 1.285879412421481675e+37
9.953550099535501431e+03 1.285222186136811467e+37
9.951238929246690532e+03 1.283142283331231367e+37
9.948928831995755900e+03 1.280675988957631257e+37
9.946619807035574922e+03 1.278255085631558200e+37
9.944311853619728936e+03 1.276371643639516490e+37
9.942004971002486855e+03 1.274539703235787735e+37
9.939699158438805171e+03 1.272907871334533693e+37
9.937394415184338868e+03 1.271631735043623538e+37
9.935090740495432328e+03 1.270526020782981423e+37
9.932788133629108415e+03 1.270294480133347969e+37
9.930486593843097580e+03 1.270552184874027041e+37
9.928186120395803300e+03 1.270581764320135031e+37
9.925886712546320268e+03 1.270378341735707427e+37
9.923588369554430756e+03 1.269898757897585199e+37
9.921291090680602792e+03 1.269243492288843576e+37
9.918994875185979254e+03 1.268705140861395858e+37
9.916699722332408783e+03 1.268614576662435402e+37
9.914405631382398496e+03 1.268667522878692012e+37
9.912112601599152185e+03 1.268984849351973935e+37
9.909820632246555761e+03 1.269632606095317799e+37
9.907529722589168159e+03 1.270574032841969242e+37
9.905239871892230440e+03 1.271825059866638052e+37
9.902951079421667600e+03 1.273053844080377874e+37
9.900663344444077666e+03 1.274330805413305421e+37
9.898376666226738962e+03 1.275697191849025409e+37
9.896091044037604661e+03 1.277164927467919764e+37
9.893806477145308236e+03 1.278437472424524376e+37
9.891522964819148910e+03 1.279922150181345382e+37
9.889240506329115306e+03 1.281643298662847733e+37
9.886959100945854516e+03 1.283461736513950555e+37
9.884678747940692119e+03 1.285326524990281197e+37
9.882399446585630358e+03 1.286892936988412435e+37
9.880121196153340861e+03 1.288083065963652580e+37
9.877843995917157372e+03 1.288571926113664292e+37
9.875567845151095753e+03 1.288789783232774676e+37
9.873292743129835799e+03 1.289123069731460123e+37
9.871018689128717597e+03 1.289446494506017508e+37
9.868745682423765174e+03 1.290511799276733933e+37
9.866473722291653758e+03 1.291895276384530994e+37
9.864202808009733417e+03 1.294013339224587883e+37
9.861932938856016335e+03 1.296156084252584886e+37
9.859664114109178627e+03 1.298109870893361152e+37
9.857396333048563974e+03 1.299911636948031055e+37
9.855129594954172717e+03 1.301325395227287317e+37
9.852863899106672761e+03 1.302573681157181329e+37
9.850599244787390489e+03 1.303950986402092364e+37
9.848335631278314395e+03 1.305349402740693396e+37
9.846073057862089627e+03 1.306550213109662472e+37
9.843811523822023446e+03 1.307802777305537219e+37
9.841551028442083407e+03 1.308762022101054322e+37
9.839291571006888262e+03 1.309611542197780579e+37
9.837033150801717056e+03 1.310215985009657754e+37
9.834775767112510948e+03 1.309314510299890703e+37
9.832519419225853198e+03 1.307924921402388907e+37
9.830264106428990999e+03 1.305372397343623703e+37
9.828009828009828198e+03 1.302047433214968551e+37
9.825756583256910744e+03 1.297641179069156336e+37
9.823504371459444883e+03 1.292623300319951848e+37
9.821253191907286237e+03 1.289351279430053542e+37
