# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 5.710659005703309294e+37
9.997667210984103804e+03 5.718777766775691755e+37
9.995335510095288555e+03 5.726939132923578044e+37
9.993004896572398138e+03 5.735083927831012945e+37
9.990675369654989481e+03 5.743341021112694960e+37
9.988346928583318004e+03 5.751586066071686009e+37
9.986019572598363084e+03 5.759701686013995756e+37
9.983693300941797133e+03 5.767924897514005607e+37
9.981368112856000153e+03 5.776310078191267321e+37
9.979044007584074279e+03 5.778957754362399180e+37
9.976720984369805592e+03 5.775750181150423622e+37
9.974399042457691394e+03 5.767296722537511505e+37
9.972078181092938394e+03 5.758809177801795322e+37
9.969758399521451793e+03 5.751736476985454810e+37
9.967439696989833465e+03 5.741140233145363697e+37
9.965122072745391051e+03 5.731890140524133347e+37
9.962805526036134324e+03 5.722401350080807419e+37
9.960490056110758815e+03 5.711742063447097125e+37
9.958175662218682191e+03 5.698842196539707560e+37
9.955862343609996969e+03 5.686205099743535850e+37
9.953550099535501431e+03 5.673926300015256689e+37
9.951238929246690532e+03 5.662334471268676192e+37
9.948928831995755900e+03 5.647264651611725659e+37
9.946619807035574922e+03 5.635733588423086260e+37
9.944311853619728936e+03 5.622545740861225687e+37
9.942004971002486855e+03 5.609228101505011460e+37
9.939699158438805171e+03 5.596383926236008468e+37
9.937394415184338868e+03 5.584483310466099261e+37
9.935090740495432328e+03 5.572275383956914819e+37
9.932788133629108415e+03 5.558775550454809750e+37
9.930486593843097580e+03 5.545351006963454231e+37
9.928186120395803300e+03 5.533727790496920005e+37
9.925886712546320268e+03 5.520325597814863899e+37
9.923588369554430756e+03 5.507428472309517226e+37
9.921291090680602792e+03 5.493078818294003614e+37
9.918994875185979254e+03 5.478211912176716844e+37
9.916699722332408783e+03 5.462169715898269999e+37
9.914405631382398496e+03 5.441641833527306036e+37
9.912112601599152185e+03 5.413939318362019507e+37
9.909820632246555761e+03 5.387231870870024503e+37
9.907529722589168159e+03 5.359094818628520209e+37
9.905239871892230440e+03 5.333315680434591660e+37
9.902951079421667600e+03 5.308861656712735497e+37
9.900663344444077666e+03 5.287945871551946576e+37
9.898376666226738962e+03 5.265603267665555049e+37
9.896091044037604661e+03 5.242843866675708692e+37
9.893806477145308236e+03 5.221944910799912059e+37
9.891522964819148910e+03 5.198453074257323807e+37
9.889240506329115306e+03 5.175977577782891067e+37
9.886959100945854516e+03 5.154328609462637688e+37
9.884678747940692119e+03 5.133492698061695428e+37
9.882399446585630358e+03 5.114317500433369241e+37
9.880121196153340861e+03 5.095572206431444821e+37
9.877843995917157372e+03 5.076840544377304049e+37
9.875567845151095753e+03 5.058513306690272050e+37
9.873292743129835799e+03 5.040186382041334803e+37
9.871018689128717597e+03 5.022563817284559438e+37
9.868745682423765174e+03 5.008053490043635693e+37
9.866473722291653758e+03 4.994294573976791952e+37
9.864202808009733417e+03 4.981822844264188417e+37
9.861932938856016335e+03 4.970604646042298462e+37
9.859664114109178627e+03 4.961720682612469793e+37
9.857396333048563974e+03 4.953329204572755189e+37
9.855129594954172717e+03 4.943999544686762272e+37
9.852863899106672761e+03 4.936555436825212749e+37
9.850599244787390489e+03 4.930073294666357163e+37
9.848335631278314395e+03 4.925904635525169933e+37
9.846073057862089627e+03 4.921226649856965238e+37
9.843811523822023446e+03 4.918052461279660697e+37
9.841551028442083407e+03 4.914498217103349390e+37
9.839291571006888262e+03 4.911528375994950606e+37
9.837033150801717056e+03 4.908473918796859053e+37
9.834775767112510948e+03 4.905760017232495638e+37
9.832519419225853198e+03 4.904197177144682892e+37
9.830264106428990999e+03 4.901567654135269999e+37
9.828009828009828198e+03 4.899531801649452724e+37
9.825756583256910744e+03 4.895072328928663323e+37
9.823504371459444883e+03 4.890890426359782326e+37
9.821253191907286237e+03 4.885633449870528539e+37
9.819003043890945264e+03 4.880845311903635529e+37
9.816753926701569071e+03 4.876577688961398854e+37
