# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 5.122586666536724071e+37
9.997667210984103804e+03 5.130114119610223662e+37
9.995335510095288555e+03 5.137509067014832072e+37
9.993004896572398138e+03 5.144656871367838320e+37
9.990675369654989481e+03 5.152128956953956904e+37
9.988346928583318004e+03 5.159582985520544453e+37
9.986019572598363084e+03 5.166950837838988865e+37
9.983693300941797133e+03 5.174631396946460314e+37
9.981368112856000153e+03 5.181470665471579411e+37
9.979044007584074279e+03 5.173881020864579311e+37
9.976720984369805592e+03 5.160160746146574358e+37
9.974399042457691394e+03 5.141357894085763519e+37
9.972078181092938394e+03 5.122462663790978142e+37
9.969758399521451793e+03 5.102606958771776466e+37
9.967439696989833465e+03 5.078699329858932912e+37
9.965122072745391051e+03 5.051996034373330812e+37
9.962805526036134324e+03 5.030430997262740114e+37
9.960490056110758815e+03 5.003837953041608796e+37
9.958175662218682191e+03 4.977313073829608658e+37
9.955862343609996969e+03 4.948407607078664282e+37
9.953550099535501431e+03 4.921612714303484842e+37
9.951238929246690532e+03 4.896085575095454437e+37
9.948928831995755900e+03 4.874147771076191879e+37
9.946619807035574922e+03 4.847904758575484521e+37
9.944311853619728936e+03 4.824594164704508558e+37
9.942004971002486855e+03 4.798540844283453163e+37
9.939699158438805171e+03 4.772667604672815413e+37
9.937394415184338868e+03 4.746252160617521843e+37
9.935090740495432328e+03 4.718356241004951143e+37
9.932788133629108415e+03 4.693625215380874572e+37
9.930486593843097580e+03 4.667906990947470748e+37
9.928186120395803300e+03 4.639435320549462906e+37
9.925886712546320268e+03 4.604628411665678258e+37
9.923588369554430756e+03 4.572524655318306798e+37
9.921291090680602792e+03 4.539274685320623908e+37
9.918994875185979254e+03 4.513129986623970973e+37
9.916699722332408783e+03 4.488497351486060673e+37
9.914405631382398496e+03 4.458919573472363691e+37
9.912112601599152185e+03 4.435236586618133795e+37
9.909820632246555761e+03 4.411261919678354375e+37
9.907529722589168159e+03 4.389539875570082307e+37
9.905239871892230440e+03 4.366774385389847879e+37
9.902951079421667600e+03 4.344759550261503315e+37
9.900663344444077666e+03 4.328369086062354401e+37
9.898376666226738962e+03 4.312805249377138293e+37
9.896091044037604661e+03 4.298725711692430535e+37
9.893806477145308236e+03 4.283985470180464471e+37
9.891522964819148910e+03 4.270584640444454492e+37
9.889240506329115306e+03 4.260117900377705347e+37
9.886959100945854516e+03 4.252194306470805493e+37
9.884678747940692119e+03 4.243459384893537134e+37
9.882399446585630358e+03 4.236221240536662032e+37
9.880121196153340861e+03 4.230512056672177770e+37
9.877843995917157372e+03 4.224584435638430421e+37
9.875567845151095753e+03 4.221080879595541991e+37
9.873292743129835799e+03 4.216408046068573061e+37
9.871018689128717597e+03 4.215025361440471124e+37
9.868745682423765174e+03 4.214170407199039256e+37
9.866473722291653758e+03 4.213400605736581339e+37
9.864202808009733417e+03 4.214324212311036732e+37
9.861932938856016335e+03 4.215672364164207993e+37
