# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 5.559196802720236062e+37
9.997667210984103804e+03 5.567144839892213991e+37
9.995335510095288555e+03 5.575138672332176407e+37
9.993004896572398138e+03 5.582792360199873559e+37
9.990675369654989481e+03 5.590486853141367236e+37
9.988346928583318004e+03 5.598024855822117131e+37
9.986019572598363084e+03 5.605494552363503323e+37
9.983693300941797133e+03 5.613021636787768888e+37
9.981368112856000153e+03 5.620069637936683454e+37
9.979044007584074279e+03 5.620039117318521669e+37
9.976720984369805592e+03 5.615312229103802495e+37
9.974399042457691394e+03 5.604899363760796180e+37
9.972078181092938394e+03 5.593069184112157340e+37
9.969758399521451793e+03 5.578596149784208462e+37
9.967439696989833465e+03 5.564730928138656970e+37
9.965122072745391051e+03 5.551592014554345155e+37
9.962805526036134324e+03 5.537751460412777457e+37
9.960490056110758815e+03 5.524061330807066860e+37
9.958175662218682191e+03 5.508122302671127893e+37
9.955862343609996969e+03 5.492455976852604038e+37
9.953550099535501431e+03 5.478093114412027545e+37
9.951238929246690532e+03 5.459369076084166762e+37
9.948928831995755900e+03 5.443333652401934262e+37
9.946619807035574922e+03 5.427056984904018815e+37
9.944311853619728936e+03 5.412276891502308176e+37
9.942004971002486855e+03 5.397542175526768966e+37
9.939699158438805171e+03 5.382602203827589288e+37
9.937394415184338868e+03 5.366462580989211446e+37
9.935090740495432328e+03 5.350149238381849195e+37
9.932788133629108415e+03 5.333437942786119420e+37
9.930486593843097580e+03 5.315679211681578396e+37
9.928186120395803300e+03 5.297555135717229583e+37
9.925886712546320268e+03 5.278615971730961923e+37
9.923588369554430756e+03 5.261760033323601803e+37
9.921291090680602792e+03 5.244495434826411106e+37
9.918994875185979254e+03 5.221530014350127454e+37
9.916699722332408783e+03 5.190434118022491094e+37
9.914405631382398496e+03 5.155686969916222462e+37
9.912112601599152185e+03 5.126629861203901775e+37
9.909820632246555761e+03 5.096246399870903266e+37
9.907529722589168159e+03 5.068830412015137243e+37
9.905239871892230440e+03 5.040937572226559289e+37
9.902951079421667600e+03 5.012308596448257194e+37
9.900663344444077666e+03 4.986348987645072278e+37
9.898376666226738962e+03 4.961148352854593614e+37
9.896091044037604661e+03 4.936936061804255987e+37
9.893806477145308236e+03 4.915885528223573862e+37
9.891522964819148910e+03 4.896959112054700320e+37
9.889240506329115306e+03 4.877374286671825134e+37
9.886959100945854516e+03 4.857700358319399767e+37
9.884678747940692119e+03 4.837619689200283815e+37
9.882399446585630358e+03 4.817939831972632190e+37
9.880121196153340861e+03 4.800560830828510090e+37
9.877843995917157372e+03 4.783947096106453379e+37
9.875567845151095753e+03 4.768324191317607320e+37
9.873292743129835799e+03 4.753070299872150559e+37
9.871018689128717597e+03 4.739330664455609901e+37
9.868745682423765174e+03 4.725891086645420292e+37
9.866473722291653758e+03 4.714060189657656015e+37
9.864202808009733417e+03 4.703762303699468790e+37
9.861932938856016335e+03 4.696589385285226369e+37
9.859664114109178627e+03 4.692326238907325817e+37
9.857396333048563974e+03 4.685724620176333519e+37
9.855129594954172717e+03 4.679858720230501660e+37
9.852863899106672761e+03 4.676024618279635059e+37
9.850599244787390489e+03 4.673221505004360812e+37
9.848335631278314395e+03 4.672671457104646089e+37
9.846073057862089627e+03 4.671035400904298134e+37
9.843811523822023446e+03 4.670416935966971058e+37
9.841551028442083407e+03 4.669149108865710508e+37
9.839291571006888262e+03 4.668076113107607208e+37
9.837033150801717056e+03 4.668053277732421982e+37
9.834775767112510948e+03 4.667776008185829138e+37
9.832519419225853198e+03 4.667943108893220991e+37
9.830264106428990999e+03 4.667919851408588005e+37
9.828009828009828198e+03 4.667084424665881678e+37
9.825756583256910744e+03 4.664709240831942820e+37
9.823504371459444883e+03 4.660992621586813430e+37
9.821253191907286237e+03 4.656773544198214180e+37
9.819003043890945264e+03 4.651724485721467085e+37
9.816753926701569071e+03 4.646270410109550390e+37
9.814505839630974151e+03 4.640003182556194024e+37
9.812258781971610006e+03 4.634599549441028961e+37
9.810012753016577335e+03 4.628278273566615427e+37
9.807767752059631675e+03 4.622046093760089017e+37
9.805523778395163390e+03 4.615793186348184668e+37
9.803280831318212222e+03 4.608929212029168139e+37
9.801038910124472750e+03 4.602182970023239144e+37
9.798798014110270742e+03 4.593929035307459757e+37
9.796558142572575889e+03 4.586173863921267317e+37
9.794319294809010898e+03 4.576105123355951484e+37
9.792081470117831486e+03 4.563451917378216257e+37
9.789844667797937291e+03 4.550704593923262207e+37
9.787608887148870053e+03 4.537048926156553530e+37
9.785374127470808162e+03 4.522966392221454064e+37
9.783140388064568469e+03 4.508834234821715294e+37
9.780907668231611751e+03 4.493187894388295140e+37
9.778675967274031791e+03 4.475977406131951828e+37
9.776445284494557200e+03 4.458265839385034317e+37
9.774215619196560510e+03 4.439080813912703969e+37
9.771986970684039989e+03 4.417005745523818852e+37
9.769759338261632365e+03 4.395208573205295366e+37
9.767532721234616474e+03 4.374958846459677184e+37
9.765307118908889606e+03 4.360904348488717459e+37
9.763082530590991155e+03 4.346341470866874190e+37
9.760858955588091703e+03 4.332012203484771210e+37
9.758636393207989386e+03 4.318430649852074788e+37
9.756414842759113526e+03 4.305410144675112313e+37
9.754194303550526456e+03 4.292220298511241408e+37
9.751974774891916240e+03 4.279356401202763387e+37
9.749756256093596676e+03 4.265929250022406915e+37
9.747538746466518205e+03 4.252887804955930232e+37
9.745322245322246090e+03 4.239489386724939770e+37
9.743106751972978600e+03 4.226173437689385017e+37
9.740892265731541556e+03 4.214439896153577253e+37
9.738678785911377418e+03 4.202010615612373430e+37
9.736466311826559831e+03 4.189304514743294916e+37
9.734254842791784540e+03 4.184768014437832340e+37
9.732044378122365742e+03 4.181460483477566052e+37
9.729834917134237912e+03 4.178267150379673775e+37
9.727626459143968532e+03 4.178052130451349169e+37
9.725419003468732626e+03 4.180258253729347447e+37
9.723212549426329133e+03 4.183429853312560190e+37
9.721007096335180904e+03 4.187520502904918191e+37
9.718802643514320152e+03 4.191731639016626850e+37
9.716599190283399366e+03 4.196928484568866320e+37
9.714396735962696766e+03 4.205623605019753843e+37
9.712195279873094478e+03 4.215057865134504332e+37
9.709994821336094901e+03 4.228301680742872743e+37
9.707795359673818893e+03 4.243569672423250844e+37
9.705596894208994854e+03 4.256655024299765737e+37
9.703399424264966001e+03 4.270543425024388997e+37
9.701202949165697646e+03 4.285559294963048017e+37
9.699007468235751730e+03 4.300729069117458945e+37
9.696812980800310470e+03 4.319473351800533990e+37
9.694619486185167261e+03 4.337831252726624389e+37
9.692426983716724862e+03 4.357856814171171472e+37
9.690235472721986298e+03 4.377253528717736340e+37
9.688044952528580325e+03 4.397019878620790832e+37
9.685855422464728690e+03 4.417987402601714742e+37
9.683666881859262503e+03 4.440597616875382441e+37
9.681479330041629510e+03 4.464477273570869393e+37
9.679292766341874085e+03 4.489393565437851728e+37
9.677107190090642689e+03 4.514532946570290070e+37
9.674922600619194782e+03 4.540273698066962747e+37
9.672738997259391908e+03 4.565714631892173164e+37
9.670556379343692242e+03 4.593040273607949162e+37
9.668374746205161500e+03 4.620072261780435865e+37
9.666194097177471122e+03 4.648265762335644827e+37
9.664014431594883717e+03 4.676892252944361460e+37
9.661835748792271261e+03 4.704364420815243840e+37
9.659658048105096896e+03 4.731731791925938155e+37
9.657481328869431309e+03 4.758633547065572026e+37
9.655305590421936358e+03 4.786453825669654818e+37
9.653130832099877807e+03 4.814415421114607158e+37
9.650957053241112590e+03 4.842200027708517094e+37
9.648784253184099725e+03 4.869922812107422048e+37
9.646612431267887587e+03 4.896979880199273944e+37
9.644441586832122994e+03 4.923785132982561741e+37
9.642271719217049395e+03 4.951129259641968272e+37
9.640102827763495952e+03 4.978766719255684791e+37
9.637934911812893915e+03 5.006489070662604263e+37
9.635767970707265704e+03 5.033800153657146130e+37
9.633602003789217633e+03 5.061513691526161794e+37
9.631437010401950829e+03 5.089308798390926164e+37
9.629272989889263044e+03 5.117008812569327039e+37
9.627109941595532291e+03 5.144239283308442790e+37
9.624947864865731390e+03 5.170901800171027726e+37
9.622786759045420695e+03 5.197899198195640991e+37
9.620626623480744456e+03 5.224535849657925009e+37
9.618467457518434458e+03 5.251606699156335221e+37
9.616309260505819111e+03 5.277531224977464802e+37
9.614152031790797992e+03 5.303076534771754798e+37
9.611995770721860026e+03 5.327878130386279278e+37
9.609840476648087133e+03 5.353628064806663734e+37
9.607686148919137850e+03 5.379275659891961647e+37
9.605532786885245514e+03 5.405359792694469501e+37
9.603380389897243731e+03 5.431662260588373601e+37
9.601228957306537268e+03 5.457437607986127800e+37
9.599078488465107512e+03 5.482098819774541322e+37
9.596928982725527021e+03 5.506462067451499061e+37
9.594780439440944974e+03 5.529791859441829310e+37
9.592632857965083531e+03 5.552846189440044687e+37
9.590486237652250566e+03 5.575358356503980098e+37
9.588340577857325115e+03 5.597192934858880689e+37
9.586195877935771932e+03 5.617676968613356715e+37
9.584052137243626930e+03 5.639444314083339900e+37
9.581909355137500825e+03 5.659734237126185913e+37
9.579767530974582769e+03 5.679731709209403280e+37
9.577626664112633080e+03 5.698884080907236594e+37
9.575486753909990512e+03 5.717333401248781622e+37
9.573347799725563164e+03 5.734780197918760120e+37
9.571209800918835754e+03 5.750080116792439098e+37
9.569072756849862344e+03 5.763935483976919321e+37
9.566936666879264521e+03 5.777774489187916309e+37
9.564801530368245949e+03 5.788853971559702827e+37
9.562667346678568720e+03 5.799129613681176646e+37
9.560534115172567908e+03 5.807342562534804939e+37
9.558401835213153390e+03 5.816530446384064840e+37
9.556270506163793470e+03 5.825058100425347622e+37
9.554140127388534893e+03 5.832263005575852695e+37
9.552010698251982831e+03 5.838190800917391587e+37
9.549882218119309982e+03 5.843363647481391586e+37
9.547754686356256570e+03 5.848575727106166048e+37
9.545628102329132162e+03 5.854068620364114792e+37
9.543502465404802933e+03 5.860266099201165954e+37
9.541377774950702587e+03 5.867476747543558626e+37
9.539254030334828713e+03 5.874085369614026712e+37
9.537131230925739146e+03 5.873537537356974395e+37
9.535009376092551975e+03 5.861020659701153819e+37
9.532888465204956447e+03 5.832340125557574006e+37
9.530768497633192965e+03 5.807048668325033117e+37
9.528649472748062180e+03 5.762497315198354591e+37
9.526531389920930451e+03 5.722965322139638540e+37
9.524414248523715287e+03 5.674131225711157733e+37
9.522298047928899905e+03 5.626497727960468248e+37
9.520182787509520494e+03 5.568446673935621211e+37
9.518068466639169856e+03 5.517873878185970967e+37
9.515955084691999218e+03 5.451650309966583481e+37
9.513842641042716423e+03 5.389863909970192671e+37
9.511731135066582283e+03 5.320672893429728512e+37
9.509620566139410585e+03 5.242142961954354849e+37
9.507510933637573544e+03 5.162514577250788797e+37
9.505402236937994530e+03 5.083205725738763100e+37
9.503294475418144430e+03 4.995814658798814633e+37
9.501187648456058014e+03 4.904612091826619682e+37
9.499081755430310295e+03 4.812319491813536648e+37
9.496976795720029259e+03 4.712950428907224913e+37
9.494872768704899499e+03 4.606290226612523531e+37
9.492769673765149491e+03 4.502025385287417655e+37
9.490667510281555224e+03 4.391472288730029657e+37
9.488566277635449296e+03 4.278965481200905432e+37
9.486465975208702730e+03 4.159527640842620860e+37
9.484366602383737700e+03 4.035342574754399270e+37
9.482268158543523896e+03 3.910307610507062187e+37
9.480170643071576706e+03 3.785218061865416628e+37
9.478074055351951756e+03 3.712492144690942688e+37
9.475978394769259467e+03 3.663752585042356889e+37
9.473883660708646858e+03 3.621174402207026454e+37
9.471789852555803009e+03 3.584698588197317351e+37
9.469696969696969973e+03 3.552993391976099102e+37
9.467605011518920946e+03 3.526298425442273988e+37
9.465513977408973005e+03 3.504691198042123195e+37
9.463423866754992559e+03 3.484064022303489144e+37
9.461334678945377163e+03 3.464404719188731516e+37
9.459246413369068250e+03 3.449803641202085336e+37
9.457159069415547492e+03 3.437956765530782628e+37
9.455072646474834983e+03 3.431271916533090877e+37
9.452987143937483779e+03 3.432638998922082707e+37
9.450902561194594455e+03 3.437388281800276412e+37
9.448818897637795089e+03 3.441485235224036613e+37
9.446736152659255822e+03 3.449618145141109530e+37
9.444654325651681575e+03 3.461279222483691086e+37
9.442573416008310232e+03 3.475101297596384715e+37
9.440493423122914464e+03 3.496974613895541149e+37
9.438414346389807179e+03 3.531380612062780497e+37
9.436336185203825153e+03 3.570334080333776241e+37
9.434258938960343585e+03 3.609972518191502608e+37
9.432182607055272456e+03 3.650923531701493198e+37
