# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.746075209440906768e+37
9.997667210984103804e+03 1.748121676527492696e+37
9.995335510095288555e+03 1.750006913768535911e+37
9.993004896572398138e+03 1.751731959043339514e+37
9.990675369654989481e+03 1.752908540258402680e+37
9.988346928583318004e+03 1.745112055879547283e+37
9.986019572598363084e+03 1.729956599964599547e+37
9.983693300941797133e+03 1.710208941067569697e+37
9.981368112856000153e+03 1.692857195598685303e+37
9.979044007584074279e+03 1.673995504565024170e+37
9.976720984369805592e+03 1.656465126019733866e+37
9.974399042457691394e+03 1.639681784332113077e+37
9.972078181092938394e+03 1.622438799474676943e+37
9.969758399521451793e+03 1.612595633348927080e+37
9.967439696989833465e+03 1.605792605560594795e+37
9.965122072745391051e+03 1.599527970164393965e+37
9.962805526036134324e+03 1.590646877571622441e+37
9.960490056110758815e+03 1.583735690919000907e+37
9.958175662218682191e+03 1.578071673239144307e+37
9.955862343609996969e+03 1.575191795972890996e+37
9.953550099535501431e+03 1.571684702158422000e+37
9.951238929246690532e+03 1.568179041190423893e+37
9.948928831995755900e+03 1.563775700398968435e+37
9.946619807035574922e+03 1.560924078149766797e+37
9.944311853619728936e+03 1.557830576770134251e+37
9.942004971002486855e+03 1.554735331198584036e+37
9.939699158438805171e+03 1.552821228294254574e+37
9.937394415184338868e+03 1.549726056800915370e+37
9.935090740495432328e+03 1.547424774012475993e+37
9.932788133629108415e+03 1.545365503040356267e+37
9.930486593843097580e+03 1.544361130496293246e+37
9.928186120395803300e+03 1.543471933263844062e+37
9.925886712546320268e+03 1.542056031076173036e+37
9.923588369554430756e+03 1.540857872937820352e+37
9.921291090680602792e+03 1.539593110836539101e+37
9.918994875185979254e+03 1.538933801845815346e+37
9.916699722332408783e+03 1.538552591704212132e+37
9.914405631382398496e+03 1.538264082480845367e+37
9.912112601599152185e+03 1.538087066953038531e+37
9.909820632246555761e+03 1.538183107150259073e+37
9.907529722589168159e+03 1.538497943758189906e+37
9.905239871892230440e+03 1.539181626997512991e+37
9.902951079421667600e+03 1.540226622639770171e+37
9.900663344444077666e+03 1.541304514127944470e+37
9.898376666226738962e+03 1.542779172983039505e+37
9.896091044037604661e+03 1.544442505409854792e+37
9.893806477145308236e+03 1.546476112956227664e+37
9.891522964819148910e+03 1.548625914173241132e+37
9.889240506329115306e+03 1.551073189637785084e+37
9.886959100945854516e+03 1.553697814052141137e+37
9.884678747940692119e+03 1.556498060233712982e+37
9.882399446585630358e+03 1.559319109600319268e+37
9.880121196153340861e+03 1.562155989820655468e+37
9.877843995917157372e+03 1.564694405334069587e+37
9.875567845151095753e+03 1.566975449663365706e+37
9.873292743129835799e+03 1.569107766541349616e+37
9.871018689128717597e+03 1.570930542645214756e+37
9.868745682423765174e+03 1.572476675269815978e+37
9.866473722291653758e+03 1.573617481357584005e+37
9.864202808009733417e+03 1.574983365854346155e+37
