# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 7.499064704236258360e+36
9.997667210984103804e+03 7.502481285923752226e+36
9.995335510095288555e+03 7.506157230150204147e+36
9.993004896572398138e+03 7.508516674209219000e+36
9.990675369654989481e+03 7.498977783045734828e+36
9.988346928583318004e+03 7.489311493327625599e+36
9.986019572598363084e+03 7.480433722341250520e+36
9.983693300941797133e+03 7.481305266208206343e+36
9.981368112856000153e+03 7.482588106026277520e+36
9.979044007584074279e+03 7.485746722247844357e+36
9.976720984369805592e+03 7.487248899015274156e+36
9.974399042457691394e+03 7.488816225265063384e+36
9.972078181092938394e+03 7.490245516523648313e+36
9.969758399521451793e+03 7.491670201671261233e+36
9.967439696989833465e+03 7.494698076264636419e+36
9.965122072745391051e+03 7.496834044080468998e+36
9.962805526036134324e+03 7.498530286482553087e+36
9.960490056110758815e+03 7.500850601572169009e+36
9.958175662218682191e+03 7.503201119345062986e+36
9.955862343609996969e+03 7.505316532558091227e+36
9.953550099535501431e+03 7.507450426589298670e+36
9.951238929246690532e+03 7.509458064118840312e+36
9.948928831995755900e+03 7.510908315063530190e+36
9.946619807035574922e+03 7.512980280121218906e+36
9.944311853619728936e+03 7.514859005351116297e+36
9.942004971002486855e+03 7.519222170917069714e+36
9.939699158438805171e+03 7.524076730222488897e+36
9.937394415184338868e+03 7.528640385931015263e+36
9.935090740495432328e+03 7.532869489683912773e+36
9.932788133629108415e+03 7.536523677854820768e+36
9.930486593843097580e+03 7.540210637481522756e+36
9.928186120395803300e+03 7.543882948874679379e+36
9.925886712546320268e+03 7.546926787278248527e+36
9.923588369554430756e+03 7.548793981353504695e+36
9.921291090680602792e+03 7.550724493742010488e+36
9.918994875185979254e+03 7.552866483513383916e+36
9.916699722332408783e+03 7.555230690835753610e+36
9.914405631382398496e+03 7.558057422300906596e+36
9.912112601599152185e+03 7.560664550757463560e+36
9.909820632246555761e+03 7.562932413756807175e+36
9.907529722589168159e+03 7.565489063306874610e+36
9.905239871892230440e+03 7.568437501812713759e+36
9.902951079421667600e+03 7.571551738001831026e+36
9.900663344444077666e+03 7.574071295749504182e+36
9.898376666226738962e+03 7.575859894729221507e+36
9.896091044037604661e+03 7.577439048926170850e+36
9.893806477145308236e+03 7.579325025639850437e+36
9.891522964819148910e+03 7.581572637175946248e+36
9.889240506329115306e+03 7.584051227970458393e+36
9.886959100945854516e+03 7.586811319493528873e+36
9.884678747940692119e+03 7.588792003516351555e+36
9.882399446585630358e+03 7.590111522161935534e+36
9.880121196153340861e+03 7.590589976213226798e+36
9.877843995917157372e+03 7.591688558748583159e+36
9.875567845151095753e+03 7.594262147551536222e+36
9.873292743129835799e+03 7.597246847255971674e+36
9.871018689128717597e+03 7.600406595612065401e+36
9.868745682423765174e+03 7.603809162800692984e+36
9.866473722291653758e+03 7.607386783336097269e+36
9.864202808009733417e+03 7.611201909103847142e+36
9.861932938856016335e+03 7.615582256433124141e+36
9.859664114109178627e+03 7.619123643861459233e+36
9.857396333048563974e+03 7.622023931367151094e+36
9.855129594954172717e+03 7.624243061640498860e+36
9.852863899106672761e+03 7.626612333584098350e+36
9.850599244787390489e+03 7.629445561614241915e+36
9.848335631278314395e+03 7.632506713342590858e+36
9.846073057862089627e+03 7.635627540822469716e+36
9.843811523822023446e+03 7.638868600270730821e+36
9.841551028442083407e+03 7.641613477331410229e+36
9.839291571006888262e+03 7.644774208908043014e+36
9.837033150801717056e+03 7.647669324837797717e+36
9.834775767112510948e+03 7.648882338507411835e+36
9.832519419225853198e+03 7.649136583580161461e+36
9.830264106428990999e+03 7.649379264075917061e+36
9.828009828009828198e+03 7.651266241299223512e+36
9.825756583256910744e+03 7.653554648575604294e+36
9.823504371459444883e+03 7.655768242313070899e+36
9.821253191907286237e+03 7.658421521710499427e+36
9.819003043890945264e+03 7.661892429170774814e+36
9.816753926701569071e+03 7.665537186632925973e+36
9.814505839630974151e+03 7.669197382190764423e+36
9.812258781971610006e+03 7.671809086210354162e+36
9.810012753016577335e+03 7.673987273121969168e+36
9.807767752059631675e+03 7.675727222416361290e+36
9.805523778395163390e+03 7.677022987771838645e+36
9.803280831318212222e+03 7.677140100952897962e+36
9.801038910124472750e+03 7.677021060484008471e+36
9.798798014110270742e+03 7.677132030560637356e+36
9.796558142572575889e+03 7.679202462888207122e+36
9.794319294809010898e+03 7.681554064361717440e+36
9.792081470117831486e+03 7.684051616975030215e+36
9.789844667797937291e+03 7.686266948853336290e+36
9.787608887148870053e+03 7.689102768406675164e+36
9.785374127470808162e+03 7.691934844011608867e+36
9.783140388064568469e+03 7.694975706102329534e+36
9.780907668231611751e+03 7.697943170642444256e+36
9.778675967274031791e+03 7.700627629594687753e+36
9.776445284494557200e+03 7.703310302332175490e+36
9.774215619196560510e+03 7.707178151105504734e+36
9.771986970684039989e+03 7.711412703718146084e+36
9.769759338261632365e+03 7.715277836779983282e+36
9.767532721234616474e+03 7.719350948851375006e+36
9.765307118908889606e+03 7.723743098260392121e+36
9.763082530590991155e+03 7.728127366091637508e+36
9.760858955588091703e+03 7.732716556043838939e+36
9.758636393207989386e+03 7.737292323686858828e+36
9.756414842759113526e+03 7.741507816463315136e+36
9.754194303550526456e+03 7.745365022722967408e+36
9.751974774891916240e+03 7.748862194930009867e+36
9.749756256093596676e+03 7.751876084048392138e+36
9.747538746466518205e+03 7.754340201759271895e+36
9.745322245322246090e+03 7.757238307107973296e+36
9.743106751972978600e+03 7.759646491412241685e+36
9.740892265731541556e+03 7.758023573010142869e+36
9.738678785911377418e+03 7.754952872499625277e+36
9.736466311826559831e+03 7.750599160723693792e+36
9.734254842791784540e+03 7.750137513293030622e+36
9.732044378122365742e+03 7.751327510462543774e+36
9.729834917134237912e+03 7.752782118639624627e+36
9.727626459143968532e+03 7.754390361469658277e+36
9.725419003468732626e+03 7.757860818082709554e+36
9.723212549426329133e+03 7.760931486553840616e+36
9.721007096335180904e+03 7.762820802611969753e+36
9.718802643514320152e+03 7.765696581002176443e+36
9.716599190283399366e+03 7.768462611921451414e+36
9.714396735962696766e+03 7.771424345533338686e+36
9.712195279873094478e+03 7.774499474723433807e+36
9.709994821336094901e+03 7.777805560078942725e+36
9.707795359673818893e+03 7.781311899118790412e+36
9.705596894208994854e+03 7.785083825964850625e+36
9.703399424264966001e+03 7.788682224938445599e+36
9.701202949165697646e+03 7.793062576732466281e+36
9.699007468235751730e+03 7.797124228955435974e+36
9.696812980800310470e+03 7.800157538569296400e+36
9.694619486185167261e+03 7.803323595419297384e+36
9.692426983716724862e+03 7.806672906219878638e+36
9.690235472721986298e+03 7.810214341650640474e+36
9.688044952528580325e+03 7.813276326745934926e+36
9.685855422464728690e+03 7.816002752527735913e+36
9.683666881859262503e+03 7.817895443489841651e+36
9.681479330041629510e+03 7.819510904713506647e+36
9.679292766341874085e+03 7.821865133317268761e+36
9.677107190090642689e+03 7.825809642284725619e+36
9.674922600619194782e+03 7.829040270618014584e+36
9.672738997259391908e+03 7.832524393900386724e+36
9.670556379343692242e+03 7.836066349849905744e+36
9.668374746205161500e+03 7.840639177698282377e+36
9.666194097177471122e+03 7.845093032715460809e+36
9.664014431594883717e+03 7.849136956920609383e+36
9.661835748792271261e+03 7.852623971200806268e+36
9.659658048105096896e+03 7.855153840467448446e+36
9.657481328869431309e+03 7.857285341900683674e+36
9.655305590421936358e+03 7.859037791021640183e+36
9.653130832099877807e+03 7.858696660086025880e+36
