# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 2.402001186124601873e+36
9.997667210984103804e+03 2.402430218759816648e+36
9.995335510095288555e+03 2.402924056068517483e+36
9.993004896572398138e+03 2.403292784453753167e+36
9.990675369654989481e+03 2.403746797959265065e+36
9.988346928583318004e+03 2.404126695781532883e+36
9.986019572598363084e+03 2.404388679846314636e+36
9.983693300941797133e+03 2.404660378919577966e+36
9.981368112856000153e+03 2.405018563433054941e+36
9.979044007584074279e+03 2.405425452914722917e+36
9.976720984369805592e+03 2.405813523201066293e+36
9.974399042457691394e+03 2.406277785654948961e+36
9.972078181092938394e+03 2.406745037018398791e+36
9.969758399521451793e+03 2.407207269092856639e+36
9.967439696989833465e+03 2.407591018182002651e+36
9.965122072745391051e+03 2.407980718469033693e+36
9.962805526036134324e+03 2.408413319868267977e+36
9.960490056110758815e+03 2.408844566599522143e+36
9.958175662218682191e+03 2.409300754203236443e+36
9.955862343609996969e+03 2.409698824912719448e+36
9.953550099535501431e+03 2.410047985563856680e+36
9.951238929246690532e+03 2.410494675388551488e+36
9.948928831995755900e+03 2.410943964278178937e+36
9.946619807035574922e+03 2.411380400379419830e+36
9.944311853619728936e+03 2.411755475959296439e+36
9.942004971002486855e+03 2.412099990948941098e+36
9.939699158438805171e+03 2.412476659718927223e+36
9.937394415184338868e+03 2.412947645970519840e+36
9.935090740495432328e+03 2.413455223054361330e+36
9.932788133629108415e+03 2.413926949415571326e+36
9.930486593843097580e+03 2.414384365612301840e+36
9.928186120395803300e+03 2.415002067168417837e+36
9.925886712546320268e+03 2.415460173302369086e+36
9.923588369554430756e+03 2.415759479967619011e+36
9.921291090680602792e+03 2.416096916411633673e+36
9.918994875185979254e+03 2.416491019398524960e+36
9.916699722332408783e+03 2.416851269541120816e+36
9.914405631382398496e+03 2.417153849676909565e+36
9.912112601599152185e+03 2.417484701461060547e+36
9.909820632246555761e+03 2.417913783133554963e+36
9.907529722589168159e+03 2.418351192961316382e+36
9.905239871892230440e+03 2.418736632086106686e+36
9.902951079421667600e+03 2.419178714947043002e+36
9.900663344444077666e+03 2.419640494035447599e+36
