# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 5.769952917210251111e+36
9.997667210984103804e+03 5.771614589005286300e+36
9.995335510095288555e+03 5.773360216521344523e+36
9.993004896572398138e+03 5.773201984309632501e+36
9.990675369654989481e+03 5.768588430244718694e+36
9.988346928583318004e+03 5.765206500223569264e+36
9.986019572598363084e+03 5.766677850590025357e+36
9.983693300941797133e+03 5.770363058006052647e+36
9.981368112856000153e+03 5.772253778425423996e+36
9.979044007584074279e+03 5.774511412551661689e+36
9.976720984369805592e+03 5.776067612500009457e+36
9.974399042457691394e+03 5.777864786229775813e+36
9.972078181092938394e+03 5.780072102230729054e+36
9.969758399521451793e+03 5.781745109087706193e+36
9.967439696989833465e+03 5.783323567685131445e+36
9.965122072745391051e+03 5.785199719331241964e+36
9.962805526036134324e+03 5.787146437236344832e+36
9.960490056110758815e+03 5.789352579930952410e+36
9.958175662218682191e+03 5.791522213946691896e+36
9.955862343609996969e+03 5.793477784763559658e+36
9.953550099535501431e+03 5.795466801002204496e+36
9.951238929246690532e+03 5.796889121529597515e+36
9.948928831995755900e+03 5.798347450869052532e+36
9.946619807035574922e+03 5.800103378469701656e+36
9.944311853619728936e+03 5.801964171220175151e+36
9.942004971002486855e+03 5.803593582286913314e+36
9.939699158438805171e+03 5.804991806512086732e+36
9.937394415184338868e+03 5.806630140193206660e+36
9.935090740495432328e+03 5.808292117796251844e+36
9.932788133629108415e+03 5.809999692428166089e+36
9.930486593843097580e+03 5.811878914990756813e+36
9.928186120395803300e+03 5.814162577223563991e+36
9.925886712546320268e+03 5.815849891943900265e+36
9.923588369554430756e+03 5.817526453328179748e+36
9.921291090680602792e+03 5.819514823181814682e+36
9.918994875185979254e+03 5.821625262453050391e+36
9.916699722332408783e+03 5.823397624289419771e+36
9.914405631382398496e+03 5.824973877737974421e+36
9.912112601599152185e+03 5.826559250908732369e+36
9.909820632246555761e+03 5.828390724684558536e+36
9.907529722589168159e+03 5.830312905846639341e+36
9.905239871892230440e+03 5.832233738069887597e+36
9.902951079421667600e+03 5.834104845985462192e+36
9.900663344444077666e+03 5.835999171578609718e+36
9.898376666226738962e+03 5.837833651725398496e+36
9.896091044037604661e+03 5.839585009815313066e+36
9.893806477145308236e+03 5.841597632172641735e+36
9.891522964819148910e+03 5.843676156971743121e+36
9.889240506329115306e+03 5.845722295234136670e+36
9.886959100945854516e+03 5.847806922095266168e+36
9.884678747940692119e+03 5.849251229177284209e+36
9.882399446585630358e+03 5.850515522423856694e+36
9.880121196153340861e+03 5.851990944381047457e+36
9.877843995917157372e+03 5.853193326020387909e+36
9.875567845151095753e+03 5.854467320207150071e+36
9.873292743129835799e+03 5.856257226299337565e+36
9.871018689128717597e+03 5.858120334849754094e+36
9.868745682423765174e+03 5.860015935304959230e+36
9.866473722291653758e+03 5.861758740272401429e+36
9.864202808009733417e+03 5.863235809359982482e+36
9.861932938856016335e+03 5.865204850251765257e+36
9.859664114109178627e+03 5.867219588253239539e+36
9.857396333048563974e+03 5.869267442554633355e+36
9.855129594954172717e+03 5.871432288894981765e+36
9.852863899106672761e+03 5.873407380825087919e+36
9.850599244787390489e+03 5.875341428503305530e+36
9.848335631278314395e+03 5.876860932384883102e+36
9.846073057862089627e+03 5.878345586682943661e+36
9.843811523822023446e+03 5.880226728598850298e+36
9.841551028442083407e+03 5.881944281341288339e+36
9.839291571006888262e+03 5.883366691967883813e+36
9.837033150801717056e+03 5.884331513025461454e+36
9.834775767112510948e+03 5.885247971901995502e+36
9.832519419225853198e+03 5.886818848695611566e+36
9.830264106428990999e+03 5.889155157374253645e+36
9.828009828009828198e+03 5.891490429463077292e+36
9.825756583256910744e+03 5.893512314464446470e+36
9.823504371459444883e+03 5.895264455253881937e+36
9.821253191907286237e+03 5.897137468653733421e+36
9.819003043890945264e+03 5.898988204958814075e+36
9.816753926701569071e+03 5.900728441611593836e+36
9.814505839630974151e+03 5.902830394744001887e+36
9.812258781971610006e+03 5.904939986140672234e+36
9.810012753016577335e+03 5.907384339733087336e+36
9.807767752059631675e+03 5.910099392531864195e+36
9.805523778395163390e+03 5.912383444572285197e+36
9.803280831318212222e+03 5.914325887132008953e+36
9.801038910124472750e+03 5.916164200771677229e+36
9.798798014110270742e+03 5.918405333083312186e+36
9.796558142572575889e+03 5.920207387086986894e+36
9.794319294809010898e+03 5.922111056967803107e+36
9.792081470117831486e+03 5.923948951000550364e+36
9.789844667797937291e+03 5.925744553261649161e+36
9.787608887148870053e+03 5.927435274743993163e+36
9.785374127470808162e+03 5.929243591032195521e+36
9.783140388064568469e+03 5.931040509260999723e+36
9.780907668231611751e+03 5.932689152108442291e+36
9.778675967274031791e+03 5.934553246466140233e+36
9.776445284494557200e+03 5.936503905028001283e+36
9.774215619196560510e+03 5.938711945898664717e+36
9.771986970684039989e+03 5.941145416786664505e+36
9.769759338261632365e+03 5.943752125236166072e+36
9.767532721234616474e+03 5.946194421938867913e+36
9.765307118908889606e+03 5.948423895605901132e+36
9.763082530590991155e+03 5.950780276393829056e+36
9.760858955588091703e+03 5.953524335334279202e+36
9.758636393207989386e+03 5.956152785288438523e+36
9.756414842759113526e+03 5.958778862213890382e+36
9.754194303550526456e+03 5.961285153481666356e+36
9.751974774891916240e+03 5.963361642441998319e+36
9.749756256093596676e+03 5.965353898514139475e+36
9.747538746466518205e+03 5.967241782705346633e+36
9.745322245322246090e+03 5.969454160932936866e+36
9.743106751972978600e+03 5.970421663564790174e+36
9.740892265731541556e+03 5.969211738482114121e+36
9.738678785911377418e+03 5.966957502150374658e+36
9.736466311826559831e+03 5.967115409657497689e+36
9.734254842791784540e+03 5.968767894835963566e+36
9.732044378122365742e+03 5.970261369647676183e+36
9.729834917134237912e+03 5.972075807649077312e+36
9.727626459143968532e+03 5.972938216398106397e+36
9.725419003468732626e+03 5.973794411285094977e+36
9.723212549426329133e+03 5.975900431274935394e+36
9.721007096335180904e+03 5.977588443348421761e+36
9.718802643514320152e+03 5.979442420609742545e+36
9.716599190283399366e+03 5.980960144094164506e+36
9.714396735962696766e+03 5.981924797893123153e+36
9.712195279873094478e+03 5.983301588566864067e+36
9.709994821336094901e+03 5.984917913031830798e+36
9.707795359673818893e+03 5.986860405003797767e+36
9.705596894208994854e+03 5.988931473649797350e+36
9.703399424264966001e+03 5.991372111411715890e+36
9.701202949165697646e+03 5.993860098686239586e+36
9.699007468235751730e+03 5.996131897859282002e+36
9.696812980800310470e+03 5.998376009190656603e+36
9.694619486185167261e+03 6.000276075158958084e+36
9.692426983716724862e+03 6.002341696006630627e+36
9.690235472721986298e+03 6.004396391416351791e+36
9.688044952528580325e+03 6.006333366270650377e+36
9.685855422464728690e+03 6.007574608280715130e+36
9.683666881859262503e+03 6.008064681099786210e+36
9.681479330041629510e+03 6.008702095898491679e+36
9.679292766341874085e+03 6.010390274639812464e+36
9.677107190090642689e+03 6.012195125965193112e+36
9.674922600619194782e+03 6.014254720417490425e+36
9.672738997259391908e+03 6.016664059048154463e+36
9.670556379343692242e+03 6.019229150071260435e+36
9.668374746205161500e+03 6.022069067068142975e+36
9.666194097177471122e+03 6.025029189522030522e+36
9.664014431594883717e+03 6.027595626400484500e+36
