# wavelength(A) luminosity(erg/s/A)
1.000000000000000000e+04 1.524556770448421408e+37
9.997667210984103804e+03 1.525944909057472935e+37
9.995335510095288555e+03 1.527291143149405432e+37
9.993004896572398138e+03 1.528769088432209831e+37
9.990675369654989481e+03 1.529344693063904545e+37
9.988346928583318004e+03 1.518677301459011898e+37
9.986019572598363084e+03 1.504012982595926565e+37
9.983693300941797133e+03 1.489069373382424466e+37
9.981368112856000153e+03 1.471392031130507498e+37
9.979044007584074279e+03 1.457667136532097792e+37
9.976720984369805592e+03 1.442960660143601728e+37
9.974399042457691394e+03 1.426200793377829794e+37
9.972078181092938394e+03 1.420488176780537883e+37
9.969758399521451793e+03 1.414364629107907647e+37
9.967439696989833465e+03 1.407756116676723252e+37
9.965122072745391051e+03 1.403840968652631130e+37
9.962805526036134324e+03 1.400564668731717150e+37
9.960490056110758815e+03 1.398322903182550952e+37
9.958175662218682191e+03 1.395805044461419874e+37
9.955862343609996969e+03 1.391716371198917077e+37
9.953550099535501431e+03 1.389025299960303428e+37
9.951238929246690532e+03 1.386107436435034928e+37
9.948928831995755900e+03 1.384252825945931991e+37
9.946619807035574922e+03 1.381755361200941742e+37
9.944311853619728936e+03 1.378141410823061611e+37
9.942004971002486855e+03 1.375274546571759524e+37
9.939699158438805171e+03 1.372754548505827664e+37
9.937394415184338868e+03 1.371705968996820506e+37
9.935090740495432328e+03 1.370372222701745366e+37
9.932788133629108415e+03 1.368607047012250592e+37
9.930486593843097580e+03 1.368006438432249907e+37
9.928186120395803300e+03 1.367266629681903781e+37
9.925886712546320268e+03 1.366309259241409286e+37
9.923588369554430756e+03 1.365904472622114461e+37
9.921291090680602792e+03 1.365450205634443579e+37
9.918994875185979254e+03 1.365319274040925170e+37
9.916699722332408783e+03 1.365209783766146571e+37
9.914405631382398496e+03 1.365120835806365521e+37
9.912112601599152185e+03 1.365517256256856675e+37
9.909820632246555761e+03 1.366206650906523929e+37
9.907529722589168159e+03 1.366963195820660322e+37
9.905239871892230440e+03 1.368030685334627406e+37
9.902951079421667600e+03 1.369068575203166917e+37
9.900663344444077666e+03 1.370021479030529698e+37
9.898376666226738962e+03 1.371311524182213911e+37
9.896091044037604661e+03 1.372848067167621133e+37
9.893806477145308236e+03 1.374660115549704428e+37
9.891522964819148910e+03 1.376527345784806443e+37
9.889240506329115306e+03 1.378532986884219740e+37
9.886959100945854516e+03 1.380564909219940267e+37
9.884678747940692119e+03 1.382733698907520479e+37
9.882399446585630358e+03 1.384676204981094757e+37
9.880121196153340861e+03 1.386610971082323153e+37
9.877843995917157372e+03 1.388380311148515237e+37
9.875567845151095753e+03 1.389759690806674418e+37
9.873292743129835799e+03 1.390964741742377578e+37
9.871018689128717597e+03 1.391952776500795236e+37
9.868745682423765174e+03 1.392865159253688768e+37
9.866473722291653758e+03 1.394155995077912663e+37
9.864202808009733417e+03 1.396022451853953701e+37
9.861932938856016335e+03 1.398680514125393839e+37
9.859664114109178627e+03 1.401311138462638694e+37
9.857396333048563974e+03 1.403719253190915510e+37
9.855129594954172717e+03 1.405814757023306710e+37
9.852863899106672761e+03 1.407631432201443812e+37
9.850599244787390489e+03 1.409243919683099639e+37
9.848335631278314395e+03 1.411060649760064408e+37
9.846073057862089627e+03 1.412709161873511611e+37
9.843811523822023446e+03 1.414526519522037230e+37
9.841551028442083407e+03 1.416168386297139749e+37
9.839291571006888262e+03 1.417608243567643117e+37
9.837033150801717056e+03 1.418960073354910919e+37
9.834775767112510948e+03 1.418319340333662736e+37
9.832519419225853198e+03 1.416652731916811885e+37
9.830264106428990999e+03 1.414020574849598723e+37
9.828009828009828198e+03 1.410759599139654665e+37
9.825756583256910744e+03 1.406392968523107509e+37
9.823504371459444883e+03 1.400762601683257541e+37
9.821253191907286237e+03 1.394487597352724145e+37
9.819003043890945264e+03 1.389670605781692803e+37
9.816753926701569071e+03 1.387094458772251286e+37
9.814505839630974151e+03 1.384701829394038028e+37
9.812258781971610006e+03 1.382682457749620195e+37
9.810012753016577335e+03 1.381276905074742995e+37
9.807767752059631675e+03 1.380408242190507515e+37
9.805523778395163390e+03 1.380788556163199874e+37
9.803280831318212222e+03 1.380208779881717446e+37
9.801038910124472750e+03 1.379512606971052894e+37
9.798798014110270742e+03 1.377187424543103364e+37
9.796558142572575889e+03 1.376048260203670284e+37
9.794319294809010898e+03 1.373853948620273297e+37
9.792081470117831486e+03 1.371220263678535307e+37
9.789844667797937291e+03 1.367098112063384810e+37
9.787608887148870053e+03 1.364224866584039681e+37
9.785374127470808162e+03 1.364745387907703648e+37
9.783140388064568469e+03 1.365476153604030176e+37
9.780907668231611751e+03 1.366544086789430371e+37
9.778675967274031791e+03 1.367394004550907559e+37
9.776445284494557200e+03 1.368420577739080299e+37
9.774215619196560510e+03 1.369882110641359639e+37
9.771986970684039989e+03 1.371666044565106462e+37
9.769759338261632365e+03 1.374045766414431688e+37
9.767532721234616474e+03 1.376364352984676850e+37
9.765307118908889606e+03 1.379966680613954448e+37
9.763082530590991155e+03 1.383081228032939284e+37
9.760858955588091703e+03 1.386480089528415526e+37
9.758636393207989386e+03 1.388795004145827352e+37
9.756414842759113526e+03 1.391552217000848492e+37
9.754194303550526456e+03 1.394772307917108128e+37
9.751974774891916240e+03 1.398249623475474853e+37
9.749756256093596676e+03 1.401213780824176442e+37
9.747538746466518205e+03 1.402636699272427253e+37
9.745322245322246090e+03 1.404342647838843969e+37
9.743106751972978600e+03 1.405633141597763157e+37
9.740892265731541556e+03 1.406541703626696079e+37
9.738678785911377418e+03 1.406590053358618260e+37
9.736466311826559831e+03 1.405974513314695661e+37
9.734254842791784540e+03 1.405418030632605509e+37
9.732044378122365742e+03 1.404327695812038573e+37
9.729834917134237912e+03 1.402866796700917111e+37
9.727626459143968532e+03 1.401352032633791874e+37
9.725419003468732626e+03 1.399411059713253035e+37
9.723212549426329133e+03 1.399413078205763087e+37
9.721007096335180904e+03 1.399850466244012527e+37
9.718802643514320152e+03 1.400481732841977185e+37
9.716599190283399366e+03 1.400977857214363181e+37
9.714396735962696766e+03 1.401562230711194106e+37
9.712195279873094478e+03 1.402309721426929527e+37
9.709994821336094901e+03 1.403297991017212280e+37
9.707795359673818893e+03 1.404302212404134347e+37
9.705596894208994854e+03 1.405478460186388182e+37
9.703399424264966001e+03 1.406654252476277935e+37
9.701202949165697646e+03 1.408325214179414701e+37
9.699007468235751730e+03 1.409613664457145334e+37
9.696812980800310470e+03 1.410553330551764487e+37
9.694619486185167261e+03 1.411452868210579838e+37
9.692426983716724862e+03 1.412584394540390776e+37
9.690235472721986298e+03 1.413942405555353878e+37
9.688044952528580325e+03 1.415160293012194787e+37
9.685855422464728690e+03 1.416467105148580879e+37
9.683666881859262503e+03 1.417625377447111022e+37
9.681479330041629510e+03 1.418299556432424277e+37
9.679292766341874085e+03 1.418769722504942631e+37
9.677107190090642689e+03 1.419186299091639989e+37
9.674922600619194782e+03 1.419489962727585638e+37
9.672738997259391908e+03 1.419641989491223369e+37
9.670556379343692242e+03 1.419898265184613639e+37
9.668374746205161500e+03 1.420031106093199711e+37
9.666194097177471122e+03 1.420812833486305480e+37
9.664014431594883717e+03 1.421729089762680991e+37
9.661835748792271261e+03 1.422537415378341656e+37
9.659658048105096896e+03 1.423416232725343527e+37
9.657481328869431309e+03 1.424320213569239930e+37
9.655305590421936358e+03 1.425432002812146053e+37
9.653130832099877807e+03 1.426456934214186025e+37
9.650957053241112590e+03 1.427423279500066219e+37
9.648784253184099725e+03 1.428232781550309541e+37
9.646612431267887587e+03 1.428913420624948173e+37
9.644441586832122994e+03 1.429640629495624688e+37
9.642271719217049395e+03 1.430315679622371806e+37
9.640102827763495952e+03 1.431286076954963908e+37
9.637934911812893915e+03 1.432275574370666169e+37
9.635767970707265704e+03 1.433427243510094497e+37
9.633602003789217633e+03 1.435421551934029802e+37
9.631437010401950829e+03 1.437271246804891091e+37
9.629272989889263044e+03 1.439074415706857136e+37
9.627109941595532291e+03 1.440809047754182543e+37
9.624947864865731390e+03 1.442661450445338703e+37
9.622786759045420695e+03 1.444391442584030402e+37
9.620626623480744456e+03 1.446310100511087027e+37
9.618467457518434458e+03 1.448402401666273766e+37
9.616309260505819111e+03 1.450531763284247644e+37
9.614152031790797992e+03 1.452907135892333150e+37
9.611995770721860026e+03 1.455209715573235519e+37
9.609840476648087133e+03 1.457906080649728008e+37
9.607686148919137850e+03 1.461164248403605765e+37
9.605532786885245514e+03 1.464754468928707022e+37
9.603380389897243731e+03 1.468531739194206197e+37
9.601228957306537268e+03 1.472843196587626096e+37
9.599078488465107512e+03 1.477207129023987217e+37
9.596928982725527021e+03 1.482166598657302443e+37
9.594780439440944974e+03 1.487731804169761649e+37
9.592632857965083531e+03 1.493770371265770714e+37
9.590486237652250566e+03 1.500051113926650710e+37
9.588340577857325115e+03 1.506780952508820761e+37
9.586195877935771932e+03 1.513598077166486767e+37
9.584052137243626930e+03 1.520650101292573645e+37
9.581909355137500825e+03 1.527648681747619933e+37
9.579767530974582769e+03 1.534684066757675155e+37
9.577626664112633080e+03 1.541656391411665191e+37
9.575486753909990512e+03 1.548935062959738552e+37
9.573347799725563164e+03 1.556597975352815180e+37
9.571209800918835754e+03 1.564171886896257365e+37
9.569072756849862344e+03 1.571807102815051326e+37
9.566936666879264521e+03 1.579227869720122017e+37
9.564801530368245949e+03 1.586458592899246270e+37
9.562667346678568720e+03 1.593042951152702018e+37
9.560534115172567908e+03 1.598347558263843394e+37
9.558401835213153390e+03 1.602580187042321643e+37
9.556270506163793470e+03 1.605103815610855991e+37
9.554140127388534893e+03 1.606150856379302909e+37
9.552010698251982831e+03 1.606422793131569579e+37
9.549882218119309982e+03 1.606510602474212386e+37
9.547754686356256570e+03 1.606637674174502795e+37
9.545628102329132162e+03 1.604559372420995812e+37
9.543502465404802933e+03 1.594907636029773524e+37
9.541377774950702587e+03 1.577889537048810400e+37
9.539254030334828713e+03 1.554530308188940631e+37
9.537131230925739146e+03 1.526707379607851542e+37
9.535009376092551975e+03 1.495620805954015295e+37
9.532888465204956447e+03 1.460773565253115694e+37
9.530768497633192965e+03 1.422994866692835176e+37
9.528649472748062180e+03 1.391402096390953698e+37
9.526531389920930451e+03 1.370464819897764297e+37
9.524414248523715287e+03 1.357086099427683236e+37
9.522298047928899905e+03 1.345397851698186033e+37
9.520182787509520494e+03 1.336209514429472680e+37
9.518068466639169856e+03 1.329407689018254651e+37
9.515955084691999218e+03 1.326530270313107552e+37
9.513842641042716423e+03 1.327557719627766760e+37
9.511731135066582283e+03 1.331345733237224748e+37
9.509620566139410585e+03 1.335866165750857128e+37
9.507510933637573544e+03 1.344454223418623922e+37
9.505402236937994530e+03 1.355572929088127837e+37
9.503294475418144430e+03 1.367180206714510256e+37
9.501187648456058014e+03 1.377520092303837118e+37
9.499081755430310295e+03 1.385817146850800397e+37
9.496976795720029259e+03 1.397754023966975487e+37
9.494872768704899499e+03 1.411579513069966393e+37
9.492769673765149491e+03 1.427810801180644074e+37
9.490667510281555224e+03 1.440198952329500494e+37
9.488566277635449296e+03 1.450581702559875255e+37
9.486465975208702730e+03 1.461035678411353144e+37
9.484366602383737700e+03 1.469016028517112600e+37
9.482268158543523896e+03 1.476229879710008306e+37
9.480170643071576706e+03 1.484293109463645880e+37
9.478074055351951756e+03 1.493091456313719207e+37
9.475978394769259467e+03 1.502119819139662841e+37
9.473883660708646858e+03 1.509355643155158814e+37
9.471789852555803009e+03 1.515641905365410951e+37
9.469696969696969973e+03 1.522348364600304378e+37
9.467605011518920946e+03 1.528902276714267447e+37
9.465513977408973005e+03 1.536334626645372017e+37
9.463423866754992559e+03 1.544491859056782353e+37
9.461334678945377163e+03 1.552612678249716619e+37
9.459246413369068250e+03 1.559923664784627891e+37
9.457159069415547492e+03 1.565114056025324792e+37
9.455072646474834983e+03 1.568833083821330524e+37
9.452987143937483779e+03 1.570794910217618397e+37
9.450902561194594455e+03 1.570987568553755358e+37
9.448818897637795089e+03 1.569315397533464731e+37
9.446736152659255822e+03 1.567144542959304051e+37
9.444654325651681575e+03 1.564564052351229298e+37
9.442573416008310232e+03 1.561466812920874328e+37
9.440493423122914464e+03 1.562674516979687616e+37
9.438414346389807179e+03 1.558954589612529345e+37
9.436336185203825153e+03 1.553355938036839620e+37
9.434258938960343585e+03 1.546227230699354710e+37
9.432182607055272456e+03 1.538635361895032291e+37
9.430107188885047435e+03 1.530806537715581893e+37
9.428032683846637156e+03 1.523037642513372282e+37
9.425959091337543214e+03 1.514232183290259006e+37
9.423886410755796533e+03 1.506713252768627557e+37
9.421814641499951904e+03 1.504071809822694215e+37
9.419743782969102540e+03 1.504695573295647029e+37
9.417673834562863703e+03 1.503987577997224291e+37
9.415604795681376345e+03 1.502899191396945538e+37
9.413536665725312560e+03 1.499975116583800629e+37
9.411469444095871950e+03 1.498946123988735343e+37
9.409403130194774349e+03 1.500874426839644438e+37
9.407337723424270735e+03 1.503815801548106170e+37
9.405273223187134136e+03 1.505667087853284353e+37
9.403209628886659630e+03 1.504034231124653272e+37
9.401146939926671621e+03 1.501922963833388267e+37
9.399085155711511106e+03 1.493570925160910662e+37
9.397024275646044771e+03 1.479616736730956656e+37
9.394964299135663168e+03 1.464088726828547249e+37
9.392905225586275265e+03 1.446340803940797409e+37
9.390847054404306618e+03 1.433489300521813096e+37
9.388789784996713934e+03 1.420850078851847239e+37
9.386733416770965050e+03 1.408493724494625317e+37
9.384677949135044400e+03 1.398371815441045852e+37
9.382623381497467562e+03 1.394519729244818573e+37
9.380569713267253974e+03 1.391488926430039910e+37
9.378516943853945122e+03 1.391135402344031366e+37
9.376465072667604545e+03 1.393016351354867746e+37
9.374414099118805098e+03 1.395670327825575553e+37
9.372364022618638046e+03 1.400496341819145443e+37
9.370314842578711250e+03 1.406838388074524002e+37
9.368266558411141887e+03 1.413378052323124902e+37
9.366219169528567363e+03 1.421574103434632069e+37
9.364172675344132585e+03 1.427934679756081468e+37
9.362127075271502690e+03 1.436626368451613521e+37
9.360082368724844855e+03 1.445949057365538184e+37
9.358038555118846489e+03 1.456698209857647192e+37
9.355995633868704317e+03 1.464343980681492227e+37
9.353953604390122564e+03 1.472222152839439677e+37
9.351912466099316589e+03 1.481015699172601140e+37
9.349872218413016526e+03 1.489001641967994165e+37
9.347832860748449093e+03 1.495080025741575130e+37
9.345794392523364877e+03 1.500748235398622593e+37
9.343756813156009230e+03 1.506318733742880766e+37
9.341720122065142277e+03 1.511126977396849827e+37
9.339684318670028006e+03 1.515505540091908641e+37
9.337649402390439718e+03 1.518803367724900539e+37
9.335615372646647302e+03 1.520429317049266218e+37
9.333582228859437237e+03 1.521646354416555672e+37
9.331549970450092587e+03 1.521987692217280910e+37
9.329518596840402097e+03 1.520531354109227538e+37
9.327488107452663826e+03 1.519918225664684186e+37
9.325458501709668781e+03 1.518463821354020053e+37
9.323429779034713647e+03 1.516455276940281178e+37
9.321401938851602608e+03 1.516814536674577960e+37
9.319374980584636432e+03 1.517774862423866421e+37
9.317348903658610652e+03 1.517853908638400622e+37
9.315323707498835574e+03 1.516275048046557676e+37
9.313299391531107176e+03 1.515186085820053071e+37
9.311275955181725294e+03 1.513415192602812891e+37
9.309253397877489988e+03 1.512337226641987434e+37
